t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
0	2.327789e-04	1.189494e-04	1.838813e-02	4.559149e-03
1	1.630428e-04	7.559745e-05	1.619227e-02	3.570445e-03
2	1.461833e-04	5.292958e-05	1.631741e-02	3.612572e-03
3	1.534743e-04	4.194801e-05	1.760936e-02	4.036666e-03
4	1.732576e-04	3.663959e-05	1.951221e-02	4.637252e-03
5	2.013137e-04	3.675795e-05	2.176055e-02	5.296751e-03
6	2.353351e-04	4.283240e-05	2.419371e-02	5.949816e-03
7	2.736603e-04	5.436873e-05	2.670092e-02	6.560854e-03
8	3.149874e-04	7.045835e-05	2.920238e-02	7.109639e-03
9	3.583231e-04	9.037160e-05	3.164171e-02	7.582142e-03
10	4.029447e-04	1.135079e-04	3.398128e-02	7.967336e-03
11	4.483222e-04	1.392940e-04	3.619715e-02	8.257670e-03
12	4.940363e-04	1.671785e-04	3.827465e-02	8.451076e-03
13	5.397134e-04	1.966702e-04	4.020495e-02	8.554041e-03
14	5.850004e-04	2.273459e-04	4.198331e-02	8.581842e-03
15	6.295477e-04	2.588464e-04	4.360764e-02	8.556801e-03
16	6.730018e-04	2.908654e-04	4.507758e-02	8.506350e-03
17	7.150036e-04	3.231345e-04	4.639391e-02	8.460217e-03
18	7.551899e-04	3.554096e-04	4.755810e-02	8.447017e-03
19	7.932025e-04	3.874560e-04	4.857221e-02	8.490661e-03
20	8.287014e-04	4.190372e-04	4.943890e-02	8.607301e-03
21	8.613812e-04	4.499083e-04	5.016162e-02	8.803768e-03
22	8.909861e-04	4.798167e-04	5.074477e-02	9.078021e-03
23	9.173249e-04	5.085120e-04	5.119387e-02	9.421385e-03
24	9.402811e-04	5.357621e-04	5.151563e-02	9.821607e-03
25	9.598181e-04	5.613710e-04	5.171787e-02	1.026560e-02
26	9.759792e-04	5.851908e-04	5.180946e-02	1.074126e-02
27	9.888841e-04	6.071269e-04	5.180022e-02	1.123822e-02
28	9.987222e-04	6.271361e-04	5.170082e-02	1.174797e-02
29	1.005744e-03	6.452205e-04	5.152275e-02	1.226343e-02
