t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
93	1.974828e-04	8.789682e-05	2.252356e-02	4.535880e-03
94	1.977758e-04	8.602115e-05	2.250006e-02	4.424841e-03
95	1.978959e-04	8.396881e-05	2.246391e-02	4.308089e-03
96	1.978397e-04	8.175970e-05	2.241479e-02	4.187079e-03
97	1.976063e-04	7.942297e-05	2.235242e-02	4.063811e-03
98	1.971983e-04	7.699788e-05	2.227666e-02	3.940873e-03
99	1.966216e-04	7.453432e-05	2.218747e-02	3.821457e-03
100	1.958863e-04	7.209321e-05	2.208503e-02	3.709357e-03
101	1.950067e-04	6.974673e-05	2.196971e-02	3.608922e-03
102	1.940016e-04	6.757854e-05	2.184209e-02	3.524974e-03
103	1.928947e-04	6.568385e-05	2.170303e-02	3.462667e-03
104	1.917149e-04	6.416882e-05	2.155363e-02	3.427259e-03
105	1.904962e-04	6.314813e-05	2.139525e-02	3.423782e-03
106	1.892778e-04	6.273921e-05	2.122952e-02	3.456592e-03
107	1.881037e-04	6.305222e-05	2.105827e-02	3.528854e-03
108	1.870220e-04	6.417674e-05	2.088355e-02	3.642048e-03
109	1.860834e-04	6.616763e-05	2.070765e-02	3.795615e-03
110	1.853411e-04	6.903402e-05	2.053310e-02	3.986780e-03
111	1.848488e-04	7.273429e-05	2.036276e-02	4.210562e-03
112	1.846598e-04	7.717760e-05	2.019988e-02	4.459929e-03
113	1.848245e-04	8.223102e-05	2.004816e-02	4.726050e-03
114	1.853870e-04	8.773005e-05	1.991170e-02	4.998676e-03
115	1.863813e-04	9.349119e-05	1.979481e-02	5.266639e-03
116	1.878269e-04	9.932487e-05	1.970169e-02	5.518489e-03
117	1.897271e-04	1.050472e-04	1.963612e-02	5.743205e-03
118	1.920718e-04	1.104888e-04	1.960124e-02	5.930949e-03
119	1.948444e-04	1.155005e-04	1.959934e-02	6.073801e-03
120	1.980299e-04	1.199558e-04	1.963190e-02	6.166452e-03
121	2.016213e-04	1.237525e-04	1.969938e-02	6.206722e-03
122	2.056217e-04	1.268111e-04	1.980118e-02	6.195709e-03
123	2.100425e-04	1.290732e-04	1.993556e-02	6.137438e-03
124	2.148984e-04	1.304990e-04	2.009984e-02	6.038104e-03
125	2.201994e-04	1.310691e-04	2.029044e-02	5.905208e-03
126	2.259422e-04	1.307887e-04	2.050293e-02	5.746864e-03
127	2.321046e-04	1.296909e-04	2.073224e-02	5.571242e-03
128	2.386481e-04	1.278346e-04	2.097310e-02	5.386069e-03
129	2.455246e-04	1.253001e-04	2.122055e-02	5.198229e-03
130	2.526839e-04	1.221881e-04	2.147031e-02	5.013598e-03
131	2.600826e-04	1.186213e-04	2.171915e-02	4.837055e-03
132	2.676917e-04	1.147472e-04	2.196502e-02	4.672534e-03
133	2.755046e-04	1.107353e-04	2.220730e-02	4.522996e-03
134	2.835456e-04	1.067700e-04	2.244692e-02	4.390371e-03
135	2.918773e-04	1.030413e-04	2.268650e-02	4.275622e-03
136	3.006010e-04	9.973846e-05	2.293008e-02	4.178997e-03
137	3.098453e-04	9.704858e-05	2.318244e-02	4.100383e-03
138	3.197408e-04	9.515620e-05	2.344794e-02	4.039774e-03
139	3.303883e-04	9.424596e-05	2.372925e-02	3.998033e-03
140	3.418349e-04	9.449887e-05	2.402653e-02	3.977404e-03
141	3.540781e-04	9.605466e-05	2.433807e-02	3.980389e-03
142	3.670935e-04	9.895027e-05	2.466170e-02	4.007485e-03
143	3.808541e-04	1.030905e-04	2.499578e-02	4.056122e-03
144	3.953396e-04	1.082609e-04	2.533937e-02	4.120951e-03
145	4.105372e-04	1.141634e-04	2.569216e-02	4.194757e-03
146	4.264391e-04	1.204586e-04	2.605423e-02	4.269613e-03
147	4.430365e-04	1.268137e-04	2.642560e-02	4.338208e-03
148	4.603134e-04	1.329459e-04	2.680595e-02	4.395026e-03
149	4.782422e-04	1.386437e-04	2.719437e-02	4.436693e-03
150	4.967871e-04	1.437557e-04	2.758963e-02	4.461380e-03
151	5.159255e-04	1.481545e-04	2.799091e-02	4.467585e-03
152	5.356733e-04	1.517114e-04	2.839858e-02	4.453434e-03
153	5.560771e-04	1.543204e-04	2.881365e-02	4.417570e-03
154	5.771871e-04	1.559341e-04	2.923689e-02	4.360206e-03
155	5.990488e-04	1.565686e-04	2.966863e-02	4.283091e-03
156	6.217064e-04	1.562871e-04	3.010898e-02	4.188933e-03
157	6.452050e-04	1.551806e-04	3.055798e-02	4.080845e-03
158	6.695883e-04	1.533525e-04	3.101562e-02	3.961962e-03
159	6.948926e-04	1.509057e-04	3.148175e-02	3.835182e-03
160	7.211385e-04	1.479333e-04	3.195591e-02	3.702980e-03
161	7.483227e-04	1.445111e-04	3.243723e-02	3.567296e-03
162	7.764123e-04	1.406918e-04	3.292434e-02	3.429445e-03
163	8.053416e-04	1.364989e-04	3.341538e-02	3.290048e-03
164	8.350109e-04	1.319200e-04	3.390799e-02	3.148952e-03
165	8.652904e-04	1.269046e-04	3.439950e-02	3.005265e-03
166	8.960306e-04	1.213740e-04	3.488706e-02	2.857598e-03
167	9.270781e-04	1.152425e-04	3.536801e-02	2.704498e-03
168	9.582946e-04	1.084500e-04	3.584016e-02	2.544994e-03
169	9.895724e-04	1.009952e-04	3.630198e-02	2.379104e-03
170	1.020842e-03	9.296508e-05	3.675269e-02	2.208147e-03
171	1.052067e-03	8.455917e-05	3.719215e-02	2.034840e-03
172	1.083231e-03	7.612080e-05	3.762055e-02	1.863296e-03
173	1.114327e-03	6.818913e-05	3.803820e-02	1.699077e-03
174	1.145346e-03	6.156666e-05	3.844539e-02	1.549342e-03
175	1.176271e-03	5.732230e-05	3.884233e-02	1.422887e-03
176	1.207087e-03	5.653629e-05	3.922921e-02	1.329510e-03
177	1.237776e-03	5.973582e-05	3.960627e-02	1.278036e-03
178	1.268333e-03	6.655535e-05	3.997397e-02	1.273209e-03
179	1.298771e-03	7.606846e-05	4.033306e-02	1.313345e-03
180	1.329120e-03	8.731174e-05	4.068460e-02	1.390887e-03
181	1.359427e-03	9.952391e-05	4.102983e-02	1.495391e-03
182	1.389745e-03	1.121580e-04	4.137008e-02	1.616538e-03
183	1.420135e-03	1.248317e-04	4.170672e-02	1.745764e-03
184	1.450660e-03	1.372832e-04	4.204107e-02	1.876691e-03
185	1.481392e-03	1.493462e-04	4.237447e-02	2.005004e-03
186	1.512406e-03	1.609352e-04	4.270823e-02	2.128156e-03
187	1.543788e-03	1.720343e-04	4.304367e-02	2.245032e-03
188	1.575623e-03	1.826795e-04	4.338198e-02	2.355536e-03
189	1.607979e-03	1.929280e-04	4.372408e-02	2.460053e-03
190	1.640887e-03	2.028212e-04	4.407030e-02	2.558894e-03
191	1.674326e-03	2.123577e-04	4.442027e-02	2.651928e-03
192	1.708215e-03	2.214846e-04	4.477293e-02	2.738486e-03
193	1.742425e-03	2.301080e-04	4.512661e-02	2.817503e-03
194	1.776791e-03	2.381126e-04	4.547933e-02	2.887772e-03
195	1.811133e-03	2.453827e-04	4.582897e-02	2.948188e-03
196	1.845270e-03	2.518207e-04	4.617348e-02	2.997927e-03
197	1.879039e-03	2.573607e-04	4.651111e-02	3.036586e-03
198	1.912310e-03	2.619829e-04	4.684051e-02	3.064294e-03
