t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
93	2.992178e-04	9.760411e-05	2.780603e-02	4.440935e-03
94	3.023107e-04	9.867114e-05	2.787774e-02	4.476067e-03
95	3.053252e-04	9.984092e-05	2.793941e-02	4.516989e-03
96	3.082751e-04	1.011312e-04	2.799174e-02	4.563959e-03
97	3.111776e-04	1.025610e-04	2.803561e-02	4.617175e-03
98	3.140542e-04	1.041505e-04	2.807209e-02	4.676777e-03
99	3.169314e-04	1.059213e-04	2.810247e-02	4.742831e-03
100	3.198409e-04	1.078954e-04	2.812827e-02	4.815307e-03
101	3.228193e-04	1.100951e-04	2.815123e-02	4.894056e-03
102	3.259085e-04	1.125414e-04	2.817328e-02	4.978777e-03
103	3.291547e-04	1.152539e-04	2.819655e-02	5.069010e-03
104	3.326081e-04	1.182502e-04	2.822330e-02	5.164127e-03
105	3.363226e-04	1.215453e-04	2.825594e-02	5.263337e-03
106	3.403545e-04	1.251508e-04	2.829691e-02	5.365701e-03
107	3.447625e-04	1.290750e-04	2.834870e-02	5.470143e-03
108	3.496061e-04	1.333209e-04	2.841376e-02	5.575465e-03
109	3.549454e-04	1.378851e-04	2.849444e-02	5.680348e-03
110	3.608392e-04	1.427551e-04	2.859295e-02	5.783345e-03
111	3.673441e-04	1.479062e-04	2.871128e-02	5.882852e-03
112	3.745125e-04	1.532988e-04	2.885114e-02	5.977083e-03
113	3.823914e-04	1.588749e-04	2.901390e-02	6.064050e-03
114	3.910202e-04	1.645567e-04	2.920050e-02	6.141572e-03
115	4.004291e-04	1.702466e-04	2.941143e-02	6.207341e-03
116	4.106364e-04	1.758302e-04	2.964662e-02	6.259053e-03
117	4.216462e-04	1.811818e-04	2.990531e-02	6.294617e-03
118	4.334451e-04	1.861732e-04	3.018601e-02	6.312418e-03
119	4.460006e-04	1.906839e-04	3.048638e-02	6.311583e-03
120	4.592624e-04	1.946104e-04	3.080337e-02	6.292155e-03
121	4.731677e-04	1.978726e-04	3.113347e-02	6.255085e-03
122	4.876503e-04	2.004161e-04	3.147309e-02	6.202022e-03
123	5.026496e-04	2.022095e-04	3.181894e-02	6.134978e-03
124	5.181157e-04	2.032400e-04	3.216829e-02	6.056004e-03
125	5.340111e-04	2.035079e-04	3.251902e-02	5.966944e-03
126	5.503094e-04	2.030225e-04	3.286958e-02	5.869339e-03
127	5.669907e-04	2.017999e-04	3.321882e-02	5.764489e-03
128	5.840365e-04	1.998668e-04	3.356579e-02	5.653666e-03
129	6.014270e-04	1.972667e-04	3.390960e-02	5.538409e-03
130	6.191419e-04	1.940713e-04	3.424943e-02	5.420816e-03
131	6.371640e-04	1.903911e-04	3.458454e-02	5.303723e-03
132	6.554785e-04	1.863807e-04	3.491428e-02	5.190655e-03
133	6.740699e-04	1.822365e-04	3.523800e-02	5.085555e-03
134	6.929151e-04	1.781914e-04	3.555496e-02	4.992426e-03
135	7.119789e-04	1.745051e-04	3.586418e-02	4.914979e-03
136	7.312156e-04	1.714489e-04	3.616461e-02	4.856238e-03
137	7.505825e-04	1.692790e-04	3.645548e-02	4.818069e-03
138	7.700626e-04	1.682021e-04	3.673683e-02	4.800758e-03
139	7.896871e-04	1.683454e-04	3.700998e-02	4.802906e-03
140	8.095451e-04	1.697463e-04	3.727763e-02	4.821847e-03
141	8.297763e-04	1.723680e-04	3.754351e-02	4.854419e-03
142	8.505478e-04	1.761272e-04	3.781177e-02	4.897659e-03
143	8.720219e-04	1.809161e-04	3.808617e-02	4.949039e-03
144	8.943166e-04	1.866135e-04	3.836921e-02	5.006430e-03
145	9.174616e-04	1.931018e-04	3.866129e-02	5.068270e-03
146	9.413891e-04	2.002631e-04	3.896066e-02	5.133341e-03
147	9.659900e-04	2.079343e-04	3.926491e-02	5.199693e-03
148	9.911672e-04	2.158967e-04	3.957215e-02	5.264346e-03
149	1.016845e-03	2.239082e-04	3.988113e-02	5.323963e-03
150	1.042961e-03	2.317217e-04	4.019096e-02	5.375216e-03
151	1.069459e-03	2.390845e-04	4.050094e-02	5.414808e-03
152	1.096278e-03	2.457508e-04	4.081038e-02	5.439710e-03
153	1.123357e-03	2.515148e-04	4.111846e-02	5.447754e-03
154	1.150626e-03	2.562452e-04	4.142423e-02	5.438117e-03
155	1.178010e-03	2.599086e-04	4.172643e-02	5.411589e-03
156	1.205416e-03	2.625617e-04	4.202356e-02	5.370262e-03
157	1.232814e-03	2.642655e-04	4.231521e-02	5.315927e-03
158	1.260270e-03	2.650293e-04	4.260285e-02	5.249235e-03
159	1.287895e-03	2.648575e-04	4.288857e-02	5.170641e-03
160	1.315783e-03	2.637730e-04	4.317404e-02	5.080863e-03
161	1.344013e-03	2.618040e-04	4.346057e-02	4.980659e-03
162	1.372641e-03	2.589695e-04	4.374903e-02	4.870612e-03
163	1.401695e-03	2.552728e-04	4.403981e-02	4.751042e-03
164	1.431166e-03	2.506984e-04	4.433267e-02	4.621993e-03
165	1.461000e-03	2.452145e-04	4.462677e-02	4.483265e-03
166	1.491111e-03	2.387793e-04	4.492077e-02	4.334508e-03
167	1.521382e-03	2.313537e-04	4.521296e-02	4.175381e-03
168	1.551689e-03	2.229168e-04	4.550158e-02	4.005754e-03
169	1.581914e-03	2.134828e-04	4.578505e-02	3.825893e-03
170	1.611967e-03	2.031151e-04	4.606218e-02	3.636614e-03
171	1.641788e-03	1.919401e-04	4.633233e-02	3.439402e-03
172	1.671362e-03	1.801603e-04	4.659539e-02	3.236496e-03
173	1.700707e-03	1.680685e-04	4.685176e-02	3.030937e-03
174	1.729862e-03	1.560647e-04	4.710209e-02	2.826606e-03
175	1.758876e-03	1.446759e-04	4.734714e-02	2.628239e-03
176	1.787792e-03	1.345682e-04	4.758756e-02	2.441428e-03
177	1.816636e-03	1.265315e-04	4.782381e-02	2.272541e-03
178	1.845416e-03	1.213959e-04	4.805609e-02	2.128461e-03
179	1.874121e-03	1.198517e-04	4.828440e-02	2.015981e-03
180	1.902722e-03	1.222266e-04	4.850860e-02	1.940773e-03
181	1.931189e-03	1.283680e-04	4.872849e-02	1.906146e-03
182	1.959487e-03	1.377265e-04	4.894397e-02	1.912084e-03
183	1.987591e-03	1.495647e-04	4.915499e-02	1.955129e-03
184	2.015480e-03	1.631426e-04	4.936165e-02	2.029223e-03
185	2.043138e-03	1.778156e-04	4.956409e-02	2.127068e-03
