t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
142	3.826729e-04	6.829963e-05	2.524630e-02	2.241738e-03
143	3.981846e-04	7.324508e-05	2.561486e-02	2.332836e-03
144	4.151035e-04	7.763496e-05	2.601847e-02	2.389232e-03
145	4.335712e-04	8.144438e-05	2.645919e-02	2.411302e-03
146	4.537447e-04	8.468515e-05	2.693890e-02	2.401054e-03
147	4.757918e-04	8.741010e-05	2.745907e-02	2.362015e-03
148	4.998811e-04	8.971371e-05	2.802057e-02	2.299037e-03
149	5.261732e-04	9.173205e-05	2.862356e-02	2.218125e-03
150	5.548158e-04	9.364207e-05	2.926752e-02	2.126346e-03
151	5.859418e-04	9.565680e-05	2.995134e-02	2.031675e-03
152	6.196697e-04	9.801258e-05	3.067350e-02	1.942667e-03
153	6.561047e-04	1.009466e-04	3.143225e-02	1.867791e-03
154	6.953406e-04	1.046672e-04	3.222571e-02	1.814411e-03
155	7.374611e-04	1.093232e-04	3.305202e-02	1.787541e-03
156	7.825399e-04	1.149843e-04	3.390933e-02	1.788886e-03
157	8.306356e-04	1.216408e-04	3.479569e-02	1.816750e-03
158	8.817862e-04	1.292228e-04	3.570897e-02	1.866973e-03
159	9.360045e-04	1.376261e-04	3.664674e-02	1.934313e-03
160	9.932811e-04	1.467306e-04	3.760638e-02	2.013564e-03
161	1.053588e-03	1.564094e-04	3.858524e-02	2.100104e-03
162	1.116878e-03	1.665334e-04	3.958057e-02	2.190067e-03
163	1.183070e-03	1.769780e-04	4.058939e-02	2.280374e-03
164	1.252042e-03	1.876254e-04	4.160832e-02	2.368609e-03
165	1.323632e-03	1.983550e-04	4.263378e-02	2.452664e-03
166	1.397655e-03	2.090281e-04	4.366225e-02	2.530371e-03
167	1.473915e-03	2.194823e-04	4.469053e-02	2.599411e-03
168	1.552213e-03	2.295410e-04	4.571577e-02	2.657511e-03
169	1.632351e-03	2.390304e-04	4.673540e-02	2.702794e-03
170	1.714129e-03	2.478010e-04	4.774713e-02	2.734134e-03
171	1.797345e-03	2.557441e-04	4.874880e-02	2.751348e-03
172	1.881800e-03	2.627957e-04	4.973847e-02	2.755112e-03
173	1.967308e-03	2.689344e-04	5.071449e-02	2.746767e-03
174	2.053709e-03	2.741816e-04	5.167569e-02	2.728159e-03
175	2.140885e-03	2.785996e-04	5.262147e-02	2.701488e-03
176	2.228760e-03	2.822896e-04	5.355181e-02	2.669181e-03
177	2.317288e-03	2.853985e-04	5.446699e-02	2.633937e-03
178	2.406427e-03	2.881328e-04	5.536730e-02	2.598840e-03
179	2.496121e-03	2.907658e-04	5.625283e-02	2.567394e-03
180	2.586292e-03	2.936313e-04	5.712340e-02	2.543347e-03
181	2.676841e-03	2.970989e-04	5.797863e-02	2.530332e-03
182	2.767653e-03	3.015373e-04	5.881799e-02	2.531407e-03
183	2.858620e-03	3.072672e-04	5.964112e-02	2.548624e-03
184	2.949670e-03	3.145218e-04	6.044810e-02	2.582792e-03
185	3.040766e-03	3.234309e-04	6.123941e-02	2.633574e-03
186	3.131883e-03	3.340327e-04	6.201564e-02	2.699782e-03
187	3.222980e-03	3.462889e-04	6.277723e-02	2.779695e-03
188	3.314012e-03	3.600956e-04	6.352455e-02	2.871294e-03
189	3.404958e-03	3.752891e-04	6.425822e-02	2.972430e-03
190	3.495841e-03	3.916533e-04	6.497923e-02	3.080863e-03
191	3.586698e-03	4.089279e-04	6.568871e-02	3.194231e-03
192	3.677549e-03	4.268224e-04	6.638753e-02	3.310080e-03
193	3.768360e-03	4.450320e-04	6.707607e-02	3.425976e-03
194	3.859033e-03	4.632530e-04	6.775412e-02	3.539622e-03
195	3.949419e-03	4.811964e-04	6.842102e-02	3.648969e-03
196	4.039326e-03	4.986035e-04	6.907576e-02	3.752315e-03
197	4.128545e-03	5.152627e-04	6.971720e-02	3.848411e-03
198	4.216865e-03	5.310246e-04	7.034423e-02	3.936533e-03
