t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
0	1.034195e-04	6.533765e-05	1.196799e-02	1.429240e-03
1	8.610185e-05	5.559276e-05	1.138716e-02	1.794347e-03
2	8.345135e-05	4.394683e-05	1.193596e-02	2.267560e-03
3	8.921406e-05	4.077919e-05	1.297716e-02	3.071800e-03
4	9.782803e-05	4.093008e-05	1.418722e-02	3.914652e-03
5	1.075934e-04	4.260576e-05	1.545641e-02	4.727568e-03
6	1.179926e-04	4.507955e-05	1.674634e-02	5.492350e-03
7	1.286216e-04	4.788979e-05	1.802558e-02	6.204514e-03
8	1.391179e-04	5.069725e-05	1.926576e-02	6.862866e-03
9	1.492464e-04	5.330318e-05	2.044652e-02	7.464787e-03
10	1.588750e-04	5.563238e-05	2.155370e-02	8.006675e-03
11	1.679536e-04	5.768677e-05	2.257848e-02	8.484420e-03
12	1.764881e-04	5.949756e-05	2.351662e-02	8.893953e-03
13	1.845108e-04	6.109718e-05	2.436726e-02	9.232991e-03
14	1.920464e-04	6.250317e-05	2.513104e-02	9.501398e-03
15	1.991117e-04	6.372864e-05	2.580977e-02	9.701005e-03
16	2.057435e-04	6.480511e-05	2.640765e-02	9.835728e-03
17	2.120057e-04	6.578226e-05	2.693148e-02	9.911627e-03
18	2.179712e-04	6.671482e-05	2.738943e-02	9.936639e-03
19	2.236995e-04	6.765215e-05	2.778943e-02	9.919410e-03
20	2.292311e-04	6.863328e-05	2.813839e-02	9.868022e-03
21	2.345900e-04	6.968708e-05	2.844218e-02	9.789487e-03
22	2.397913e-04	7.083331e-05	2.870591e-02	9.689704e-03
23	2.448572e-04	7.207600e-05	2.893488e-02	9.573180e-03
24	2.498208e-04	7.339648e-05	2.913481e-02	9.442802e-03
25	2.547137e-04	7.475302e-05	2.931103e-02	9.299813e-03
26	2.595570e-04	7.608040e-05	2.946801e-02	9.143746e-03
27	2.643611e-04	7.729573e-05	2.960936e-02	8.972835e-03
28	2.691296e-04	7.831376e-05	2.973811e-02	8.784996e-03
29	2.738630e-04	7.906288e-05	2.985688e-02	8.578728e-03
30	2.785598e-04	7.949289e-05	2.996786e-02	8.353436e-03
31	2.832160e-04	7.957413e-05	3.007284e-02	8.109259e-03
32	2.878245e-04	7.929343e-05	3.017308e-02	7.846762e-03
33	2.923758e-04	7.865096e-05	3.026946e-02	7.566722e-03
34	2.968593e-04	7.765896e-05	3.036251e-02	7.270025e-03
35	3.012644e-04	7.634196e-05	3.045257e-02	6.957646e-03
36	3.055821e-04	7.473803e-05	3.053984e-02	6.630668e-03
37	3.098061e-04	7.290062e-05	3.062450e-02	6.290338e-03
38	3.139337e-04	7.090017e-05	3.070677e-02	5.938104e-03
39	3.179664e-04	6.882496e-05	3.078690e-02	5.575629e-03
40	3.219096e-04	6.678061e-05	3.086528e-02	5.204775e-03
41	3.257716e-04	6.488810e-05	3.094230e-02	4.827565e-03
42	3.295632e-04	6.327974e-05	3.101842e-02	4.446174e-03
43	3.332970e-04	6.209260e-05	3.109411e-02	4.062961e-03
44	3.369864e-04	6.145884e-05	3.116982e-02	3.680580e-03
45	3.406454e-04	6.149357e-05	3.124600e-02	3.302208e-03
46	3.442886e-04	6.228232e-05	3.132306e-02	2.931953e-03
47	3.479308e-04	6.387177e-05	3.140144e-02	2.575558e-03
48	3.515873e-04	6.626685e-05	3.148154e-02	2.241585e-03
49	3.552736e-04	6.943508e-05	3.156377e-02	1.943254e-03
50	3.590060e-04	7.331611e-05	3.164858e-02	1.700690e-03
51	3.628012e-04	7.783297e-05	3.173640e-02	1.541237e-03
52	3.666760e-04	8.290183e-05	3.182771e-02	1.491961e-03
53	3.706479e-04	8.843901e-05	3.192301e-02	1.562845e-03
54	3.747343e-04	9.436500e-05	3.202283e-02	1.738186e-03
55	3.789524e-04	1.006063e-04	3.212770e-02	1.988972e-03
56	3.833193e-04	1.070956e-04	3.223821e-02	2.288504e-03
57	3.878513e-04	1.137718e-04	3.235494e-02	2.617657e-03
58	3.925639e-04	1.205792e-04	3.247850e-02	2.963760e-03
59	3.974718e-04	1.274670e-04	3.260951e-02	3.318360e-03
60	4.025884e-04	1.343886e-04	3.274860e-02	3.675554e-03
61	4.079259e-04	1.413018e-04	3.289637e-02	4.030969e-03
62	4.134952e-04	1.481687e-04	3.305345e-02	4.381176e-03
63	4.193063e-04	1.549550e-04	3.322042e-02	4.723354e-03
64	4.253678e-04	1.616308e-04	3.339786e-02	5.055096e-03
65	4.316876e-04	1.681695e-04	3.358630e-02	5.374294e-03
66	4.382727e-04	1.745481e-04	3.378626e-02	5.679063e-03
67	4.451292e-04	1.807459e-04	3.399818e-02	5.967701e-03
68	4.522622e-04	1.867450e-04	3.422246e-02	6.238670e-03
69	4.596758e-04	1.925291e-04	3.445941e-02	6.490597e-03
70	4.673732e-04	1.980842e-04	3.470924e-02	6.722301e-03
71	4.753561e-04	2.033984e-04	3.497203e-02	6.932823e-03
72	4.836250e-04	2.084621e-04	3.524769e-02	7.121488e-03
73	4.921786e-04	2.132688e-04	3.553596e-02	7.287947e-03
74	5.010140e-04	2.178154e-04	3.583638e-02	7.432218e-03
75	5.101268e-04	2.221022e-04	3.614827e-02	7.554686e-03
76	5.195110e-04	2.261328e-04	3.647078e-02	7.656081e-03
77	5.291599e-04	2.299140e-04	3.680293e-02	7.737431e-03
78	5.390659e-04	2.334553e-04	3.714360e-02	7.800011e-03
79	5.492215e-04	2.367687e-04	3.749161e-02	7.845288e-03
80	5.596188e-04	2.398683e-04	3.784576e-02	7.874861e-03
81	5.702504e-04	2.427701e-04	3.820480e-02	7.890415e-03
82	5.811091e-04	2.454913e-04	3.856752e-02	7.893672e-03
83	5.921884e-04	2.480506e-04	3.893274e-02	7.886358e-03
84	6.034823e-04	2.504672e-04	3.929934e-02	7.870166e-03
85	6.149859e-04	2.527612e-04	3.966626e-02	7.846736e-03
86	6.266951e-04	2.549526e-04	4.003253e-02	7.817626e-03
87	6.386075e-04	2.570617e-04	4.039727e-02	7.784298e-03
88	6.507222e-04	2.591082e-04	4.075973e-02	7.748101e-03
89	6.630401e-04	2.611112e-04	4.111924e-02	7.710253e-03
90	6.755636e-04	2.630893e-04	4.147525e-02	7.671839e-03
91	6.882966e-04	2.650599e-04	4.182731e-02	7.633803e-03
92	7.012444e-04	2.670400e-04	4.217505e-02	7.596947e-03
93	7.144138e-04	2.690455e-04	4.251820e-02	7.561930e-03
94	7.278133e-04	2.710911e-04	4.285656e-02	7.529270e-03
95	7.414532e-04	2.731905e-04	4.319007e-02	7.499342e-03
96	7.553466e-04	2.753556e-04	4.351874e-02	7.472368e-03
97	7.695095e-04	2.775962e-04	4.384274e-02	7.448421e-03
98	7.839616e-04	2.799197e-04	4.416237e-02	7.427415e-03
99	7.987264e-04	2.823303e-04	4.447804e-02	7.409107e-03
