t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
0	1.171220e-04	9.663516e-05	1.253616e-02	2.832804e-03
1	1.506528e-04	1.210229e-04	1.521317e-02	4.238532e-03
2	2.120764e-04	1.480794e-04	1.942903e-02	5.836515e-03
3	2.874016e-04	1.835711e-04	2.389467e-02	7.673553e-03
4	3.639693e-04	2.182565e-04	2.809812e-02	9.481222e-03
5	4.350647e-04	2.485094e-04	3.182890e-02	1.114384e-02
6	4.971929e-04	2.734238e-04	3.498940e-02	1.259162e-02
7	5.488154e-04	2.929835e-04	3.754777e-02	1.377603e-02
8	5.894733e-04	3.073945e-04	3.951046e-02	1.467058e-02
9	6.195691e-04	3.170035e-04	4.092024e-02	1.529200e-02
10	6.399484e-04	3.223148e-04	4.183806e-02	1.567300e-02
11	6.514626e-04	3.238362e-04	4.232415e-02	1.583778e-02
12	6.557576e-04	3.217835e-04	4.246447e-02	1.580360e-02
13	6.545518e-04	3.162831e-04	4.234529e-02	1.559209e-02
14	6.489749e-04	3.074634e-04	4.203082e-02	1.523154e-02
15	6.400570e-04	2.955775e-04	4.157633e-02	1.475026e-02
16	6.290613e-04	2.813523e-04	4.103635e-02	1.417730e-02
17	6.171053e-04	2.655194e-04	4.045656e-02	1.353879e-02
18	6.050881e-04	2.487019e-04	3.987282e-02	1.285624e-02
19	5.936552e-04	2.313649e-04	3.931086e-02	1.214618e-02
20	5.831290e-04	2.137333e-04	3.878494e-02	1.142021e-02
21	5.737084e-04	1.959895e-04	3.830371e-02	1.068808e-02
22	5.655282e-04	1.782969e-04	3.787268e-02	9.958819e-03
23	5.586722e-04	1.607975e-04	3.749506e-02	9.240744e-03
24	5.531792e-04	1.436170e-04	3.717218e-02	8.541212e-03
25	5.490543e-04	1.268717e-04	3.690409e-02	7.866419e-03
26	5.462834e-04	1.106743e-04	3.669017e-02	7.221367e-03
27	5.448445e-04	9.514405e-05	3.652966e-02	6.609944e-03
28	5.447135e-04	8.043826e-05	3.642181e-02	6.035165e-03
29	5.458727e-04	6.682985e-05	3.636613e-02	5.499621e-03
30	5.483201e-04	5.486127e-05	3.636261e-02	5.006034e-03
31	5.520714e-04	4.560184e-05	3.641171e-02	4.557837e-03
32	5.571576e-04	4.080168e-05	3.651422e-02	4.159818e-03
33	5.636190e-04	4.202749e-05	3.667103e-02	3.818765e-03
34	5.715003e-04	4.895802e-05	3.688288e-02	3.543901e-03
35	5.808465e-04	5.984090e-05	3.715025e-02	3.346565e-03
36	5.917021e-04	7.316713e-05	3.747336e-02	3.238486e-03
37	6.041112e-04	8.808065e-05	3.785215e-02	3.228579e-03
38	6.181180e-04	1.041435e-04	3.828635e-02	3.319561e-03
39	6.337666e-04	1.211267e-04	3.877555e-02	3.506618e-03
40	6.510997e-04	1.389004e-04	3.931920e-02	3.779013e-03
41	6.701586e-04	1.573813e-04	3.991665e-02	4.123222e-03
42	6.909816e-04	1.765061e-04	4.056715e-02	4.525608e-03
43	7.136041e-04	1.962181e-04	4.126992e-02	4.973806e-03
44	7.380584e-04	2.164597e-04	4.202419e-02	5.457045e-03
45	7.643732e-04	2.371681e-04	4.282921e-02	5.965965e-03
46	7.925740e-04	2.582726e-04	4.368428e-02	6.492263e-03
47	8.226815e-04	2.796931e-04	4.458873e-02	7.028378e-03
48	8.547114e-04	3.013395e-04	4.554193e-02	7.567259e-03
49	8.886732e-04	3.231119e-04	4.654321e-02	8.102228e-03
50	9.245688e-04	3.449023e-04	4.759183e-02	8.626931e-03
51	9.623918e-04	3.665955e-04	4.868693e-02	9.135343e-03
52	1.002126e-03	3.880719e-04	4.982740e-02	9.621803e-03
53	1.043744e-03	4.092082e-04	5.101188e-02	1.008108e-02
54	1.087208e-03	4.298800e-04	5.223865e-02	1.050846e-02
55	1.132467e-03	4.499629e-04	5.350560e-02	1.089975e-02
56	1.179458e-03	4.693338e-04	5.481021e-02	1.125143e-02
57	1.228109e-03	4.878730e-04	5.614956e-02	1.156060e-02
58	1.278337e-03	5.054653e-04	5.752035e-02	1.182508e-02
59	1.330051e-03	5.220021e-04	5.891889e-02	1.204339e-02
60	1.383151e-03	5.373828e-04	6.034117e-02	1.221474e-02
61	1.437528e-03	5.515165e-04	6.178286e-02	1.233902e-02
62	1.493067e-03	5.643227e-04	6.323939e-02	1.241672e-02
63	1.549642e-03	5.757312e-04	6.470597e-02	1.244884e-02
64	1.607122e-03	5.856825e-04	6.617770e-02	1.243680e-02
65	1.665370e-03	5.941265e-04	6.764960e-02	1.238235e-02
66	1.724246e-03	6.010228e-04	6.911674e-02	1.228752e-02
67	1.783605e-03	6.063399e-04	7.057424e-02	1.215454e-02
68	1.843301e-03	6.100554e-04	7.201731e-02	1.198581e-02
69	1.903187e-03	6.121575e-04	7.344131e-02	1.178396e-02
70	1.963115e-03	6.126454e-04	7.484173e-02	1.155182e-02
71	2.022937e-03	6.115306e-04	7.621419e-02	1.129242e-02
72	2.082505e-03	6.088369e-04	7.755451e-02	1.100904e-02
73	2.141672e-03	6.045999e-04	7.885867e-02	1.070513e-02
74	2.200293e-03	5.988665e-04	8.012285e-02	1.038436e-02
75	2.258220e-03	5.916934e-04	8.134340e-02	1.005053e-02
76	2.315309e-03	5.831463e-04	8.251684e-02	9.707628e-03
77	2.371412e-03	5.732985e-04	8.363992e-02	9.359746e-03
78	2.426386e-03	5.622316e-04	8.470957e-02	9.011125e-03
79	2.480089e-03	5.500355e-04	8.572302e-02	8.666142e-03
80	2.532390e-03	5.368087e-04	8.667780e-02	8.329281e-03
81	2.583165e-03	5.226563e-04	8.757179e-02	8.005049e-03
82	2.632297e-03	5.076873e-04	8.840317e-02	7.697850e-03
83	2.679668e-03	4.920127e-04	8.917028e-02	7.411874e-03
