t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
93	1.916990e-04	7.330099e-05	2.627604e-02	4.844709e-03
94	1.939060e-04	7.479507e-05	2.635366e-02	4.888203e-03
95	1.959881e-04	7.614142e-05	2.641687e-02	4.921921e-03
96	1.979343e-04	7.731387e-05	2.646540e-02	4.944701e-03
97	1.997374e-04	7.828466e-05	2.649932e-02	4.955258e-03
98	2.013941e-04	7.902485e-05	2.651899e-02	4.952199e-03
99	2.029054e-04	7.950426e-05	2.652512e-02	4.934011e-03
100	2.042757e-04	7.969108e-05	2.651864e-02	4.899035e-03
101	2.055122e-04	7.955131e-05	2.650068e-02	4.845435e-03
102	2.066238e-04	7.904860e-05	2.647251e-02	4.771187e-03
103	2.076205e-04	7.814483e-05	2.643540e-02	4.674106e-03
104	2.085124e-04	7.680169e-05	2.639059e-02	4.551919e-03
105	2.093091e-04	7.498317e-05	2.633917e-02	4.402369e-03
106	2.100196e-04	7.265911e-05	2.628203e-02	4.223351e-03
107	2.106511e-04	6.980970e-05	2.621975e-02	4.013066e-03
108	2.112088e-04	6.643213e-05	2.615251e-02	3.770222e-03
109	2.116955e-04	6.255090e-05	2.608006e-02	3.494348e-03
110	2.121116e-04	5.823557e-05	2.600161e-02	3.186367e-03
111	2.124566e-04	5.363184e-05	2.591596e-02	2.849752e-03
112	2.127323e-04	4.901417e-05	2.582155e-02	2.492957e-03
113	2.129473e-04	4.486411e-05	2.571673e-02	2.134611e-03
114	2.131228e-04	4.194591e-05	2.560005e-02	1.814225e-03
115	2.132996e-04	4.125158e-05	2.547067e-02	1.607706e-03
116	2.135432e-04	4.363191e-05	2.532878e-02	1.617164e-03
117	2.139480e-04	4.930484e-05	2.517602e-02	1.887377e-03
118	2.146367e-04	5.783409e-05	2.501579e-02	2.363281e-03
119	2.157545e-04	6.853570e-05	2.485353e-02	2.965749e-03
120	2.174586e-04	8.078133e-05	2.469673e-02	3.636628e-03
121	2.199063e-04	9.407555e-05	2.455500e-02	4.334904e-03
122	2.232466e-04	1.080394e-04	2.444009e-02	5.027519e-03
