t_index	avg_L2_error	avg_relative_error
99	9.961815e-03	2.953123e-01
100	9.919170e-03	2.948092e-01
101	1.003193e-02	2.960698e-01
102	1.027952e-02	2.988414e-01
103	1.060981e-02	3.024998e-01
104	1.097026e-02	3.064346e-01
105	1.132893e-02	3.102869e-01
106	1.166212e-02	3.138021e-01
107	1.194269e-02	3.167071e-01
108	1.214822e-02	3.187999e-01
109	1.227072e-02	3.200379e-01
110	1.231352e-02	3.204874e-01
111	1.228709e-02	3.202671e-01
112	1.220935e-02	3.195500e-01
113	1.210865e-02	3.186062e-01
114	1.202007e-02	3.177757e-01
115	1.196331e-02	3.172420e-01
116	1.192402e-02	3.168371e-01
117	1.188120e-02	3.163308e-01
118	1.183482e-02	3.157266e-01
119	1.180025e-02	3.151977e-01
120	1.178942e-02	3.148789e-01
121	1.180009e-02	3.147491e-01
122	1.181891e-02	3.146654e-01
123	1.183043e-02	3.144630e-01
124	1.182252e-02	3.140241e-01
125	1.177872e-02	3.132120e-01
126	1.170322e-02	3.121124e-01
127	1.160988e-02	3.109034e-01
128	1.150273e-02	3.096466e-01
129	1.138158e-02	3.083365e-01
130	1.124701e-02	3.069534e-01
131	1.110450e-02	3.055192e-01
132	1.096471e-02	3.041201e-01
133	1.083448e-02	3.028215e-01
134	1.071813e-02	3.016742e-01
135	1.063054e-02	3.008476e-01
136	1.059541e-02	3.006114e-01
137	1.063077e-02	3.011699e-01
138	1.074320e-02	3.025823e-01
139	1.093001e-02	3.047862e-01
140	1.117906e-02	3.076119e-01
141	1.147016e-02	3.108163e-01
142	1.177165e-02	3.140606e-01
143	1.204445e-02	3.169572e-01
144	1.225647e-02	3.192135e-01
145	1.239144e-02	3.206989e-01
146	1.244412e-02	3.213778e-01
147	1.241990e-02	3.212996e-01
148	1.233288e-02	3.205812e-01
149	1.219827e-02	3.193444e-01
150	1.202765e-02	3.176815e-01
151	1.182677e-02	3.156349e-01
152	1.161012e-02	3.133484e-01
153	1.140283e-02	3.110997e-01
154	1.122881e-02	3.091779e-01
155	1.111020e-02	3.078645e-01
156	1.106656e-02	3.074036e-01
157	1.110596e-02	3.078841e-01
158	1.121857e-02	3.091670e-01
159	1.137846e-02	3.109290e-01
160	1.155896e-02	3.128563e-01
161	1.174365e-02	3.147672e-01
162	1.191145e-02	3.164497e-01
163	1.203656e-02	3.176624e-01
164	1.210375e-02	3.182811e-01
165	1.211298e-02	3.183290e-01
166	1.207509e-02	3.179240e-01
167	1.199956e-02	3.171572e-01
168	1.188724e-02	3.160243e-01
169	1.174029e-02	3.145282e-01
170	1.157337e-02	3.127993e-01
171	1.140298e-02	3.109975e-01
172	1.124270e-02	3.092619e-01
173	1.111139e-02	3.077938e-01
174	1.103142e-02	3.068386e-01
175	1.101369e-02	3.065205e-01
176	1.105369e-02	3.067935e-01
177	1.113496e-02	3.074822e-01
178	1.124197e-02	3.084260e-01
179	1.136489e-02	3.095316e-01
180	1.149398e-02	3.107104e-01
181	1.161257e-02	3.118027e-01
182	1.170518e-02	3.126563e-01
183	1.176648e-02	3.132140e-01
184	1.179603e-02	3.134636e-01
185	1.179301e-02	3.133877e-01
186	1.175843e-02	3.129879e-01
187	1.169871e-02	3.123268e-01
188	1.162475e-02	3.115236e-01
189	1.155152e-02	3.107491e-01
190	1.149484e-02	3.101846e-01
191	1.147171e-02	3.100193e-01
192	1.150028e-02	3.104431e-01
193	1.158654e-02	3.114984e-01
194	1.172343e-02	3.130799e-01
195	1.189638e-02	3.150083e-01
196	1.208394e-02	3.170522e-01
197	1.226321e-02	3.189881e-01
198	1.241473e-02	3.206404e-01
199	1.252075e-02	3.218489e-01
