t_index	avg_L2_error	avg_relative_error
0	3.223474e-08	7.367991e-04
1	9.016032e-08	1.245454e-03
2	1.686437e-07	1.703497e-03
3	2.664658e-07	2.134782e-03
4	3.827254e-07	2.547959e-03
5	5.165231e-07	2.947396e-03
6	6.669383e-07	3.335669e-03
7	8.330650e-07	3.714515e-03
8	1.013844e-06	4.084890e-03
9	1.208020e-06	4.447172e-03
10	1.413959e-06	4.800966e-03
11	1.629757e-06	5.145451e-03
12	1.853358e-06	5.479855e-03
13	2.082783e-06	5.803593e-03
14	2.316172e-06	6.116239e-03
15	2.552020e-06	6.417712e-03
16	2.789231e-06	6.708244e-03
17	3.027049e-06	6.988266e-03
18	3.265129e-06	7.258445e-03
19	3.503585e-06	7.519715e-03
20	3.742922e-06	7.773200e-03
21	3.983944e-06	8.020101e-03
22	4.227516e-06	8.261508e-03
23	4.474483e-06	8.498353e-03
24	4.725501e-06	8.731308e-03
25	4.981021e-06	8.960815e-03
26	5.241245e-06	9.187082e-03
27	5.506235e-06	9.410202e-03
28	5.776032e-06	9.630268e-03
29	6.050697e-06	9.847412e-03
30	6.330436e-06	1.006190e-02
31	6.615537e-06	1.027409e-02
32	6.906384e-06	1.048439e-02
33	7.203384e-06	1.069323e-02
34	7.506904e-06	1.090102e-02
35	7.817239e-06	1.110806e-02
36	8.134614e-06	1.131462e-02
37	8.459237e-06	1.152091e-02
38	8.791367e-06	1.172720e-02
39	9.131350e-06	1.193381e-02
40	9.479615e-06	1.214110e-02
41	9.836636e-06	1.234950e-02
42	1.020292e-05	1.255944e-02
43	1.057895e-05	1.277133e-02
44	1.096514e-05	1.298552e-02
45	1.136174e-05	1.320223e-02
46	1.176887e-05	1.342158e-02
47	1.218651e-05	1.364357e-02
48	1.261450e-05	1.386809e-02
49	1.305255e-05	1.409496e-02
50	1.350033e-05	1.432394e-02
51	1.395740e-05	1.455473e-02
52	1.442335e-05	1.478704e-02
53	1.489773e-05	1.502054e-02
54	1.538013e-05	1.525492e-02
55	1.587016e-05	1.548991e-02
56	1.636756e-05	1.572528e-02
57	1.687217e-05	1.596087e-02
58	1.738394e-05	1.619661e-02
59	1.790297e-05	1.643248e-02
60	1.842944e-05	1.666851e-02
61	1.896363e-05	1.690480e-02
62	1.950588e-05	1.714147e-02
63	2.005659e-05	1.737867e-02
64	2.061618e-05	1.761657e-02
65	2.118508e-05	1.785533e-02
66	2.176364e-05	1.809507e-02
67	2.235216e-05	1.833586e-02
68	2.295083e-05	1.857772e-02
69	2.355975e-05	1.882061e-02
70	2.417899e-05	1.906445e-02
71	2.480852e-05	1.930915e-02
72	2.544827e-05	1.955456e-02
73	2.609818e-05	1.980058e-02
74	2.675816e-05	2.004706e-02
75	2.742807e-05	2.029387e-02
76	2.810780e-05	2.054087e-02
77	2.879715e-05	2.078790e-02
78	2.949597e-05	2.103483e-02
79	3.020400e-05	2.128150e-02
80	3.092105e-05	2.152778e-02
81	3.164696e-05	2.177358e-02
82	3.238162e-05	2.201881e-02
83	3.312496e-05	2.226341e-02
84	3.387696e-05	2.250735e-02
85	3.463758e-05	2.275059e-02
86	3.540683e-05	2.299313e-02
87	3.618474e-05	2.323496e-02
88	3.697132e-05	2.347609e-02
89	3.776648e-05	2.371647e-02
90	3.857025e-05	2.395611e-02
91	3.938260e-05	2.419503e-02
92	4.020352e-05	2.443322e-02
93	4.103292e-05	2.467066e-02
94	4.187077e-05	2.490736e-02
