t_index	avg_L2_error	avg_relative_error
0	5.111576e-08	9.145080e-04
1	1.788083e-07	1.701815e-03
2	3.771636e-07	2.462357e-03
3	6.427086e-07	3.208016e-03
4	9.717209e-07	3.941457e-03
5	1.360091e-06	4.663133e-03
6	1.803614e-06	5.373036e-03
7	2.298185e-06	6.071119e-03
8	2.839913e-06	6.757415e-03
9	3.425052e-06	7.431952e-03
10	4.050096e-06	8.094772e-03
11	4.711684e-06	8.745866e-03
12	5.406540e-06	9.385165e-03
13	6.131635e-06	1.001265e-02
14	6.884117e-06	1.062833e-02
15	7.661222e-06	1.123218e-02
16	8.460273e-06	1.182418e-02
17	9.278531e-06	1.240422e-02
18	1.011317e-05	1.297215e-02
19	1.096134e-05	1.352780e-02
20	1.182032e-05	1.407104e-02
21	1.268754e-05	1.460180e-02
22	1.356082e-05	1.512011e-02
23	1.443834e-05	1.562613e-02
24	1.531862e-05	1.612005e-02
25	1.620051e-05	1.660218e-02
26	1.708320e-05	1.707287e-02
27	1.796608e-05	1.753251e-02
28	1.884864e-05	1.798149e-02
29	1.973045e-05	1.842014e-02
30	2.061119e-05	1.884881e-02
31	2.149044e-05	1.926774e-02
32	2.236772e-05	1.967711e-02
33	2.324239e-05	2.007699e-02
34	2.411383e-05	2.046743e-02
35	2.498142e-05	2.084845e-02
36	2.584460e-05	2.122006e-02
37	2.670298e-05	2.158232e-02
38	2.755642e-05	2.193536e-02
39	2.840508e-05	2.227940e-02
40	2.924947e-05	2.261478e-02
41	3.009042e-05	2.294196e-02
42	3.092902e-05	2.326147e-02
43	3.176652e-05	2.357392e-02
44	3.260423e-05	2.387992e-02
45	3.344340e-05	2.418009e-02
46	3.428515e-05	2.447497e-02
47	3.513043e-05	2.476507e-02
48	3.598004e-05	2.505085e-02
49	3.683460e-05	2.533268e-02
50	3.769457e-05	2.561088e-02
51	3.856028e-05	2.588574e-02
52	3.943194e-05	2.615746e-02
53	4.030967e-05	2.642625e-02
54	4.119353e-05	2.669225e-02
55	4.208353e-05	2.695559e-02
56	4.297969e-05	2.721641e-02
57	4.388202e-05	2.747482e-02
58	4.479060e-05	2.773096e-02
59	4.570558e-05	2.798497e-02
60	4.662720e-05	2.823704e-02
61	4.755582e-05	2.848735e-02
62	4.849185e-05	2.873613e-02
63	4.943578e-05	2.898359e-02
64	5.038818e-05	2.922996e-02
65	5.134959e-05	2.947546e-02
