t_index	avg_L2_error	avg_relative_error
176	1.650590e-01	5.481682e-02
177	1.673919e-01	5.524516e-02
178	1.697599e-01	5.567832e-02
179	1.721651e-01	5.611503e-02
180	1.745709e-01	5.654414e-02
181	1.769864e-01	5.697101e-02
182	1.794328e-01	5.740240e-02
183	1.819336e-01	5.784494e-02
184	1.844617e-01	5.829083e-02
185	1.869560e-01	5.872576e-02
186	1.895000e-01	5.916439e-02
187	1.920854e-01	5.960877e-02
188	1.946880e-01	6.005253e-02
189	1.972685e-01	6.049096e-02
190	1.998714e-01	6.093271e-02
191	2.025524e-01	6.138538e-02
192	2.051689e-01	6.182833e-02
193	2.077752e-01	6.226438e-02
194	2.104280e-01	6.270482e-02
195	2.130865e-01	6.314643e-02
196	2.157892e-01	6.359134e-02
197	2.184887e-01	6.403192e-02
198	2.211678e-01	6.447107e-02
199	2.239094e-01	6.491309e-02
200	2.266476e-01	6.535399e-02
201	2.294135e-01	6.579832e-02
202	2.321984e-01	6.624138e-02
203	2.349682e-01	6.668156e-02
204	2.378180e-01	6.712958e-02
205	2.407526e-01	6.758424e-02
206	2.436409e-01	6.803627e-02
207	2.465793e-01	6.848984e-02
208	2.495519e-01	6.894186e-02
209	2.525559e-01	6.939363e-02
210	2.555779e-01	6.984313e-02
211	2.585607e-01	7.029183e-02
212	2.616183e-01	7.074626e-02
213	2.647536e-01	7.120362e-02
214	2.678928e-01	7.166336e-02
215	2.711183e-01	7.213031e-02
216	2.743272e-01	7.259237e-02
217	2.775674e-01	7.305659e-02
218	2.808877e-01	7.352581e-02
219	2.842413e-01	7.399248e-02
220	2.875875e-01	7.445704e-02
221	2.910155e-01	7.492818e-02
222	2.944716e-01	7.539872e-02
223	2.979598e-01	7.586717e-02
224	3.014559e-01	7.633656e-02
225	3.050371e-01	7.681337e-02
226	3.086276e-01	7.728678e-02
227	3.122746e-01	7.776440e-02
228	3.159447e-01	7.824189e-02
229	3.195877e-01	7.871447e-02
230	3.233393e-01	7.919368e-02
231	3.270943e-01	7.967280e-02
232	3.308447e-01	8.014834e-02
233	3.346153e-01	8.062337e-02
234	3.384012e-01	8.109698e-02
235	3.422754e-01	8.157765e-02
236	3.461260e-01	8.205626e-02
237	3.500126e-01	8.253545e-02
238	3.539038e-01	8.301300e-02
239	3.577534e-01	8.348848e-02
240	3.616249e-01	8.396526e-02
241	3.655624e-01	8.444532e-02
242	3.694840e-01	8.492446e-02
243	3.734056e-01	8.540025e-02
244	3.773116e-01	8.587138e-02
245	3.812098e-01	8.634409e-02
246	3.851656e-01	8.682247e-02
247	3.891506e-01	8.730134e-02
248	3.931037e-01	8.777830e-02
249	3.970269e-01	8.825213e-02
250	4.009224e-01	8.872392e-02
251	4.048416e-01	8.919947e-02
252	4.087509e-01	8.967124e-02
253	4.126772e-01	9.014184e-02
254	4.166426e-01	9.061819e-02
255	4.205831e-01	9.109242e-02
256	4.245156e-01	9.156594e-02
257	4.284364e-01	9.204132e-02
258	4.323763e-01	9.251451e-02
259	4.363293e-01	9.298992e-02
260	4.402728e-01	9.346837e-02
261	4.442069e-01	9.394305e-02
262	4.481365e-01	9.441703e-02
263	4.520194e-01	9.489052e-02
264	4.559262e-01	9.536180e-02
265	4.598602e-01	9.583543e-02
266	4.637977e-01	9.631153e-02
267	4.676999e-01	9.678313e-02
