t_index	avg_L2_error	avg_relative_error
0	3.995577e-08	8.197115e-04
1	1.024051e-07	1.337587e-03
2	1.782130e-07	1.776777e-03
3	2.657022e-07	2.173678e-03
4	3.641583e-07	2.542944e-03
5	4.730178e-07	2.892076e-03
6	5.918407e-07	3.225712e-03
7	7.201914e-07	3.546755e-03
8	8.575610e-07	3.856934e-03
9	1.003238e-06	4.156940e-03
10	1.156269e-06	4.446589e-03
11	1.315648e-06	4.725528e-03
12	1.480557e-06	4.993769e-03
13	1.650325e-06	5.251473e-03
14	1.824634e-06	5.499301e-03
15	2.003452e-06	5.738188e-03
16	2.187156e-06	5.969527e-03
17	2.376353e-06	6.194831e-03
18	2.571860e-06	6.415730e-03
19	2.774618e-06	6.633820e-03
20	2.985588e-06	6.850563e-03
21	3.205653e-06	7.067155e-03
22	3.435591e-06	7.284520e-03
23	3.676007e-06	7.503241e-03
24	3.927394e-06	7.723680e-03
25	4.190182e-06	7.946082e-03
26	4.464771e-06	8.170668e-03
27	4.751524e-06	8.397634e-03
28	5.050749e-06	8.627147e-03
29	5.362685e-06	8.859329e-03
30	5.687488e-06	9.094229e-03
31	6.025251e-06	9.331836e-03
32	6.375993e-06	9.572058e-03
33	6.739671e-06	9.814729e-03
34	7.116198e-06	1.005963e-02
35	7.505479e-06	1.030653e-02
36	7.907403e-06	1.055518e-02
37	8.321836e-06	1.080530e-02
38	8.748598e-06	1.105655e-02
39	9.187568e-06	1.130871e-02
40	9.638725e-06	1.156167e-02
41	1.010211e-05	1.181541e-02
42	1.057778e-05	1.207000e-02
43	1.106582e-05	1.232552e-02
44	1.156630e-05	1.258204e-02
45	1.207927e-05	1.283964e-02
46	1.260468e-05	1.309829e-02
47	1.314249e-05	1.335795e-02
48	1.369256e-05	1.361850e-02
49	1.425473e-05	1.387977e-02
50	1.482878e-05	1.414158e-02
51	1.541448e-05	1.440370e-02
52	1.601161e-05	1.466597e-02
53	1.662003e-05	1.492823e-02
54	1.723964e-05	1.519036e-02
55	1.787044e-05	1.545230e-02
56	1.851255e-05	1.571403e-02
57	1.916619e-05	1.597561e-02
58	1.983170e-05	1.623715e-02
59	2.050952e-05	1.649881e-02
60	2.120018e-05	1.676077e-02
61	2.190421e-05	1.702321e-02
62	2.262219e-05	1.728631e-02
63	2.335468e-05	1.755024e-02
64	2.410221e-05	1.781516e-02
65	2.486531e-05	1.808122e-02
66	2.564446e-05	1.834855e-02
67	2.644008e-05	1.861721e-02
68	2.725255e-05	1.888726e-02
69	2.808215e-05	1.915867e-02
70	2.892912e-05	1.943140e-02
71	2.979364e-05	1.970535e-02
72	3.067585e-05	1.998043e-02
73	3.157587e-05	2.025653e-02
74	3.249375e-05	2.053350e-02
75	3.342953e-05	2.081123e-02
76	3.438327e-05	2.108960e-02
77	3.535498e-05	2.136851e-02
78	3.634455e-05	2.164783e-02
79	3.735173e-05	2.192744e-02
80	3.837638e-05	2.220723e-02
81	3.941844e-05	2.248714e-02
82	4.047790e-05	2.276714e-02
83	4.155470e-05	2.304721e-02
84	4.264877e-05	2.332732e-02
85	4.375997e-05	2.360741e-02
86	4.488814e-05	2.388747e-02
87	4.603311e-05	2.416748e-02
88	4.719454e-05	2.444737e-02
89	4.837220e-05	2.472714e-02
90	4.956570e-05	2.500673e-02
91	5.077463e-05	2.528612e-02
92	5.199844e-05	2.556524e-02
93	5.323672e-05	2.584408e-02
94	5.448900e-05	2.612263e-02
95	5.575492e-05	2.640090e-02
96	5.703397e-05	2.667885e-02
97	5.832588e-05	2.695651e-02
98	5.963027e-05	2.723390e-02
99	6.094696e-05	2.751107e-02
100	6.227567e-05	2.778803e-02
101	6.361625e-05	2.806483e-02
102	6.496862e-05	2.834154e-02
