t_index	avg_L2_error	avg_relative_error
0	2.719528e-08	6.670965e-04
1	9.983773e-08	1.253258e-03
2	2.128285e-07	1.806224e-03
3	3.639912e-07	2.343820e-03
4	5.507084e-07	2.870000e-03
5	7.705620e-07	3.386570e-03
6	1.020628e-06	3.893509e-03
7	1.298035e-06	4.390677e-03
8	1.600065e-06	4.877960e-03
9	1.924397e-06	5.355651e-03
10	2.268444e-06	5.823922e-03
11	2.630129e-06	6.283301e-03
12	3.007095e-06	6.733724e-03
13	3.397431e-06	7.175259e-03
14	3.799249e-06	7.607797e-03
15	4.211135e-06	8.031468e-03
16	4.631958e-06	8.446476e-03
17	5.060636e-06	8.852963e-03
18	5.496176e-06	9.251068e-03
19	5.937363e-06	9.640742e-03
20	6.382857e-06	1.002186e-02
21	6.831151e-06	1.039420e-02
22	7.280620e-06	1.075749e-02
23	7.729958e-06	1.111157e-02
24	8.178048e-06	1.145640e-02
25	8.623808e-06	1.179192e-02
26	9.066365e-06	1.211816e-02
27	9.505088e-06	1.243528e-02
28	9.939457e-06	1.274348e-02
29	1.036926e-05	1.304309e-02
30	1.079449e-05	1.333455e-02
31	1.121522e-05	1.361825e-02
32	1.163148e-05	1.389458e-02
33	1.204336e-05	1.416387e-02
34	1.245099e-05	1.442648e-02
35	1.285450e-05	1.468269e-02
36	1.325404e-05	1.493278e-02
37	1.364979e-05	1.517700e-02
38	1.404182e-05	1.541553e-02
39	1.443026e-05	1.564856e-02
40	1.481527e-05	1.587629e-02
41	1.519702e-05	1.609888e-02
42	1.557571e-05	1.631655e-02
43	1.595172e-05	1.652955e-02
44	1.632546e-05	1.673813e-02
45	1.669741e-05	1.694261e-02
46	1.706791e-05	1.714320e-02
47	1.743713e-05	1.734004e-02
48	1.780515e-05	1.753323e-02
49	1.817197e-05	1.772283e-02
50	1.853746e-05	1.790887e-02
51	1.890154e-05	1.809134e-02
52	1.926415e-05	1.827030e-02
53	1.962530e-05	1.844580e-02
54	1.998502e-05	1.861790e-02
55	2.034336e-05	1.878669e-02
56	2.070047e-05	1.895229e-02
57	2.105654e-05	1.911483e-02
58	2.141178e-05	1.927446e-02
59	2.176653e-05	1.943138e-02
60	2.212121e-05	1.958580e-02
61	2.247617e-05	1.973791e-02
62	2.283188e-05	1.988792e-02
63	2.318882e-05	2.003604e-02
64	2.354748e-05	2.018250e-02
65	2.390828e-05	2.032748e-02
66	2.427173e-05	2.047119e-02
67	2.463835e-05	2.061387e-02
68	2.500868e-05	2.075573e-02
69	2.538318e-05	2.089697e-02
70	2.576233e-05	2.103778e-02
71	2.614651e-05	2.117833e-02
72	2.653618e-05	2.131879e-02
73	2.693181e-05	2.145936e-02
74	2.733383e-05	2.160019e-02
75	2.774271e-05	2.174146e-02
76	2.815881e-05	2.188329e-02
77	2.858253e-05	2.202583e-02
78	2.901426e-05	2.216918e-02
79	2.945440e-05	2.231348e-02
80	2.990335e-05	2.245883e-02
81	3.036150e-05	2.260536e-02
82	3.082924e-05	2.275316e-02
83	3.130696e-05	2.290235e-02
84	3.179513e-05	2.305306e-02
85	3.229425e-05	2.320544e-02
86	3.280477e-05	2.335960e-02
87	3.332715e-05	2.351568e-02
88	3.386192e-05	2.367381e-02
89	3.440960e-05	2.383414e-02
90	3.497075e-05	2.399680e-02
91	3.554596e-05	2.416194e-02
92	3.613574e-05	2.432968e-02
93	3.674072e-05	2.450015e-02
94	3.736141e-05	2.467346e-02
95	3.799835e-05	2.484969e-02
96	3.865194e-05	2.502890e-02
97	3.932256e-05	2.521111e-02
98	4.001052e-05	2.539633e-02
99	4.071624e-05	2.558459e-02
100	4.143996e-05	2.577585e-02
101	4.218191e-05	2.597008e-02
102	4.294229e-05	2.616721e-02
103	4.372128e-05	2.636717e-02
104	4.451912e-05	2.656990e-02
105	4.533606e-05	2.677535e-02
106	4.617233e-05	2.698347e-02
107	4.702828e-05	2.719421e-02
