t_index	avg_L2_error	avg_relative_error
0	1.452970e-08	4.924682e-04
1	3.997889e-08	8.303152e-04
2	7.029535e-08	1.106626e-03
3	1.047811e-07	1.352403e-03
4	1.436437e-07	1.581813e-03
5	1.872333e-07	1.802383e-03
6	2.358009e-07	2.018034e-03
7	2.893836e-07	2.230365e-03
8	3.479174e-07	2.439921e-03
9	4.110324e-07	2.645895e-03
10	4.780639e-07	2.846585e-03
11	5.486579e-07	3.042141e-03
12	6.226810e-07	3.233680e-03
13	6.997379e-07	3.421080e-03
14	7.794080e-07	3.604008e-03
15	8.613080e-07	3.782161e-03
16	9.451917e-07	3.955483e-03
17	1.030961e-06	4.124172e-03
18	1.118569e-06	4.288447e-03
19	1.208043e-06	4.448644e-03
20	1.299458e-06	4.605159e-03
21	1.392859e-06	4.758328e-03
22	1.488237e-06	4.908391e-03
23	1.585529e-06	5.055457e-03
24	1.684601e-06	5.199523e-03
25	1.785240e-06	5.340444e-03
26	1.887261e-06	5.478134e-03
27	1.990569e-06	5.612659e-03
28	2.095154e-06	5.744213e-03
29	2.201114e-06	5.873157e-03
30	2.308588e-06	5.999880e-03
31	2.417749e-06	6.124800e-03
32	2.528759e-06	6.248283e-03
33	2.641721e-06	6.370583e-03
34	2.756688e-06	6.491848e-03
35	2.873641e-06	6.612110e-03
36	2.992519e-06	6.731310e-03
37	3.113288e-06	6.849421e-03
38	3.235983e-06	6.966524e-03
39	3.360707e-06	7.082814e-03
40	3.487577e-06	7.198498e-03
41	3.616702e-06	7.313760e-03
42	3.748169e-06	7.428760e-03
43	3.882047e-06	7.543640e-03
44	4.018418e-06	7.658572e-03
45	4.157404e-06	7.773776e-03
46	4.299121e-06	7.889476e-03
47	4.443727e-06	8.005960e-03
48	4.591393e-06	8.123482e-03
49	4.742285e-06	8.242285e-03
50	4.896551e-06	8.362546e-03
51	5.054311e-06	8.484354e-03
52	5.215609e-06	8.607680e-03
53	5.380446e-06	8.732398e-03
54	5.548804e-06	8.858343e-03
55	5.720656e-06	8.985304e-03
56	5.895953e-06	9.113044e-03
57	6.074744e-06	9.241462e-03
58	6.257074e-06	9.370464e-03
59	6.443063e-06	9.500101e-03
60	6.632855e-06	9.630500e-03
61	6.826628e-06	9.761859e-03
62	7.024569e-06	9.894414e-03
63	7.226848e-06	1.002838e-02
64	7.433629e-06	1.016393e-02
65	7.645077e-06	1.030124e-02
66	7.861350e-06	1.044041e-02
67	8.082588e-06	1.058153e-02
68	8.308919e-06	1.072463e-02
69	8.540457e-06	1.086970e-02
70	8.777289e-06	1.101668e-02
71	9.019515e-06	1.116552e-02
72	9.267182e-06	1.131612e-02
73	9.520345e-06	1.146837e-02
74	9.779022e-06	1.162214e-02
75	1.004323e-05	1.177730e-02
76	1.031294e-05	1.193369e-02
77	1.058812e-05	1.209116e-02
78	1.086868e-05	1.224950e-02
79	1.115453e-05	1.240858e-02
80	1.144561e-05	1.256823e-02
81	1.174182e-05	1.272831e-02
82	1.204312e-05	1.288870e-02
83	1.234949e-05	1.304933e-02
84	1.266100e-05	1.321022e-02
85	1.297767e-05	1.337134e-02
86	1.329952e-05	1.353271e-02
87	1.362658e-05	1.369431e-02
88	1.395878e-05	1.385613e-02
89	1.429607e-05	1.401814e-02
90	1.463835e-05	1.418033e-02
91	1.498548e-05	1.434265e-02
92	1.533730e-05	1.450505e-02
93	1.569363e-05	1.466745e-02
94	1.605428e-05	1.482979e-02
95	1.641903e-05	1.499197e-02
96	1.678771e-05	1.515394e-02
97	1.716017e-05	1.531564e-02
98	1.753622e-05	1.547700e-02
99	1.791577e-05	1.563797e-02
100	1.829865e-05	1.579848e-02
101	1.868475e-05	1.595847e-02
