t_index	avg_L2_error	avg_relative_error
0	1.358361e-08	4.784720e-04
1	3.828263e-08	8.172051e-04
2	6.872252e-08	1.100737e-03
3	1.044348e-07	1.358250e-03
4	1.456552e-07	1.602367e-03
5	1.927451e-07	1.839655e-03
6	2.459995e-07	2.073517e-03
7	3.054622e-07	2.305097e-03
8	3.710754e-07	2.534683e-03
9	4.424643e-07	2.761333e-03
10	5.189319e-07	2.983303e-03
11	6.001670e-07	3.201173e-03
12	6.858090e-07	3.415430e-03
13	7.752122e-07	3.625502e-03
14	8.676949e-07	3.830702e-03
15	9.626126e-07	4.030438e-03
16	1.059488e-06	4.224443e-03
17	1.157948e-06	4.412611e-03
18	1.257749e-06	4.595005e-03
19	1.358757e-06	4.771876e-03
20	1.460900e-06	4.943533e-03
21	1.564165e-06	5.110388e-03
22	1.668446e-06	5.272694e-03
23	1.773633e-06	5.430654e-03
24	1.879586e-06	5.584401e-03
25	1.986082e-06	5.733910e-03
26	2.092934e-06	5.879199e-03
27	2.200050e-06	6.020396e-03
28	2.307388e-06	6.157689e-03
29	2.414991e-06	6.291361e-03
30	2.523030e-06	6.421835e-03
31	2.631740e-06	6.549587e-03
32	2.741392e-06	6.675105e-03
33	2.852236e-06	6.798810e-03
34	2.964494e-06	6.921075e-03
35	3.078277e-06	7.042105e-03
36	3.193648e-06	7.162029e-03
37	3.310624e-06	7.280897e-03
38	3.429206e-06	7.398734e-03
39	3.549356e-06	7.515521e-03
40	3.671062e-06	7.631275e-03
41	3.794408e-06	7.746133e-03
42	3.919581e-06	7.860366e-03
43	4.046828e-06	7.974331e-03
44	4.176433e-06	8.088443e-03
45	4.308680e-06	8.203109e-03
46	4.443840e-06	8.318710e-03
47	4.582109e-06	8.435529e-03
48	4.723660e-06	8.553792e-03
49	4.868650e-06	8.673685e-03
50	5.017220e-06	8.795333e-03
51	5.169500e-06	8.918798e-03
52	5.325551e-06	9.044043e-03
53	5.485387e-06	9.170926e-03
54	5.649030e-06	9.299314e-03
55	5.816384e-06	9.428891e-03
56	5.987352e-06	9.559366e-03
57	6.161881e-06	9.690508e-03
58	6.339922e-06	9.822130e-03
59	6.521448e-06	9.954132e-03
60	6.706462e-06	1.008650e-02
61	6.895047e-06	1.021935e-02
62	7.087280e-06	1.035285e-02
63	7.283223e-06	1.048714e-02
64	7.482995e-06	1.062241e-02
65	7.686705e-06	1.075880e-02
66	7.894451e-06	1.089642e-02
67	8.106302e-06	1.103531e-02
68	8.322304e-06	1.117549e-02
69	8.542508e-06	1.131692e-02
70	8.766908e-06	1.145953e-02
71	8.995548e-06	1.160325e-02
72	9.228413e-06	1.174796e-02
73	9.465550e-06	1.189361e-02
74	9.706972e-06	1.204010e-02
75	9.952663e-06	1.218732e-02
76	1.020259e-05	1.233513e-02
77	1.045672e-05	1.248341e-02
78	1.071506e-05	1.263209e-02
79	1.097747e-05	1.278098e-02
80	1.124385e-05	1.292995e-02
81	1.151408e-05	1.307885e-02
82	1.178807e-05	1.322757e-02
83	1.206578e-05	1.337604e-02
84	1.234723e-05	1.352424e-02
85	1.263243e-05	1.367217e-02
86	1.292143e-05	1.381983e-02
87	1.321416e-05	1.396720e-02
88	1.351067e-05	1.411429e-02
89	1.381089e-05	1.426111e-02
90	1.411477e-05	1.440765e-02
91	1.442221e-05	1.455389e-02
92	1.473306e-05	1.469980e-02
93	1.504720e-05	1.484536e-02
94	1.536436e-05	1.499047e-02
95	1.568443e-05	1.513509e-02
96	1.600726e-05	1.527921e-02
97	1.633282e-05	1.542286e-02
98	1.666098e-05	1.556598e-02
99	1.699172e-05	1.570860e-02
100	1.732494e-05	1.585068e-02
101	1.766062e-05	1.599224e-02
102	1.799881e-05	1.613329e-02
103	1.833952e-05	1.627388e-02
104	1.868283e-05	1.641403e-02
105	1.902882e-05	1.655379e-02
106	1.937754e-05	1.669318e-02
107	1.972913e-05	1.683228e-02
108	2.008367e-05	1.697112e-02
109	2.044130e-05	1.710975e-02
110	2.080223e-05	1.724827e-02
111	2.116653e-05	1.738671e-02
112	2.153432e-05	1.752512e-02
113	2.190581e-05	1.766359e-02
114	2.228108e-05	1.780213e-02
115	2.266019e-05	1.794078e-02
116	2.304327e-05	1.807958e-02
