t_index	avg_L2_error	avg_relative_error
0	3.206884e-07	2.153007e-03
1	1.224986e-06	4.187742e-03
2	2.682393e-06	6.184690e-03
3	4.676892e-06	8.159782e-03
4	7.194174e-06	1.011800e-02
5	1.022030e-05	1.206128e-02
6	1.374175e-05	1.399048e-02
7	1.774536e-05	1.590601e-02
8	2.221904e-05	1.780837e-02
9	2.715157e-05	1.969798e-02
10	3.253264e-05	2.157513e-02
11	3.835295e-05	2.344018e-02
12	4.460361e-05	2.529330e-02
13	5.127595e-05	2.713460e-02
14	5.836114e-05	2.896399e-02
15	6.585042e-05	3.078136e-02
16	7.373524e-05	3.258659e-02
17	8.200700e-05	3.437949e-02
18	9.065724e-05	3.615992e-02
19	9.967729e-05	3.792767e-02
20	1.090586e-04	3.968251e-02
21	1.187926e-04	4.142424e-02
22	1.288709e-04	4.315261e-02
23	1.392856e-04	4.486744e-02
24	1.500287e-04	4.656850e-02
25	1.610922e-04	4.825561e-02
26	1.724689e-04	4.992863e-02
27	1.841512e-04	5.158740e-02
28	1.961321e-04	5.323183e-02
29	2.084052e-04	5.486192e-02
30	2.209642e-04	5.647776e-02
31	2.338032e-04	5.807946e-02
32	2.469168e-04	5.966725e-02
33	2.602999e-04	6.124146e-02
34	2.739478e-04	6.280245e-02
35	2.878560e-04	6.435067e-02
36	3.020206e-04	6.588663e-02
37	3.164378e-04	6.741085e-02
38	3.311041e-04	6.892387e-02
39	3.460164e-04	7.042623e-02
40	3.611720e-04	7.191849e-02
41	3.765688e-04	7.340119e-02
42	3.922049e-04	7.487486e-02
43	4.080789e-04	7.634000e-02
44	4.241897e-04	7.779709e-02
45	4.405365e-04	7.924659e-02
46	4.571190e-04	8.068894e-02
47	4.739374e-04	8.212458e-02
48	4.909919e-04	8.355388e-02
49	5.082830e-04	8.497716e-02
50	5.258114e-04	8.639463e-02
51	5.435776e-04	8.780646e-02
52	5.615827e-04	8.921271e-02
53	5.798273e-04	9.061339e-02
54	5.983128e-04	9.200846e-02
55	6.170406e-04	9.339784e-02
56	6.360127e-04	9.478144e-02
57	6.552319e-04	9.615922e-02
58	6.747015e-04	9.753115e-02
59	6.944260e-04	9.889730e-02
60	7.144108e-04	1.002578e-01
61	7.346622e-04	1.016129e-01
62	7.551874e-04	1.029628e-01
63	7.759942e-04	1.043077e-01
64	7.970908e-04	1.056481e-01
65	8.184860e-04	1.069841e-01
66	8.401892e-04	1.083162e-01
67	8.622102e-04	1.096446e-01
68	8.845592e-04	1.109696e-01
69	9.072469e-04	1.122917e-01
70	9.302847e-04	1.136112e-01
71	9.536843e-04	1.149285e-01
72	9.774581e-04	1.162439e-01
73	1.001619e-03	1.175580e-01
74	1.026181e-03	1.188713e-01
