t_index	avg_L2_error	avg_relative_error
0	1.239875e-08	4.663327e-04
1	3.966199e-08	8.371224e-04
2	7.791516e-08	1.169412e-03
3	1.270035e-07	1.485272e-03
4	1.866787e-07	1.791185e-03
5	2.568979e-07	2.090859e-03
6	3.375508e-07	2.386048e-03
7	4.284141e-07	2.677432e-03
8	5.293339e-07	2.965491e-03
9	6.399910e-07	3.249948e-03
10	7.597391e-07	3.529807e-03
11	8.882711e-07	3.806016e-03
12	1.024994e-06	4.078753e-03
13	1.169074e-06	4.347431e-03
14	1.319581e-06	4.611313e-03
15	1.475783e-06	4.870011e-03
16	1.636872e-06	5.123019e-03
17	1.802280e-06	5.370228e-03
18	1.971584e-06	5.611679e-03
19	2.144481e-06	5.847572e-03
20	2.320715e-06	6.078184e-03
21	2.500088e-06	6.303844e-03
22	2.682308e-06	6.524756e-03
23	2.867002e-06	6.740975e-03
24	3.053779e-06	6.952488e-03
25	3.242271e-06	7.159267e-03
26	3.432014e-06	7.361163e-03
27	3.622535e-06	7.558024e-03
28	3.813457e-06	7.749811e-03
29	4.004645e-06	7.936716e-03
30	4.196171e-06	8.119110e-03
31	4.388190e-06	8.297418e-03
32	4.580902e-06	8.472064e-03
33	4.774610e-06	8.643528e-03
34	4.969613e-06	8.812235e-03
35	5.166105e-06	8.978469e-03
36	5.364151e-06	9.142375e-03
37	5.563792e-06	9.304057e-03
38	5.764956e-06	9.463505e-03
39	5.967468e-06	9.620619e-03
40	6.171156e-06	9.775319e-03
41	6.376030e-06	9.927683e-03
42	6.582316e-06	1.007797e-02
43	6.790331e-06	1.022653e-02
44	7.000509e-06	1.037381e-02
45	7.213307e-06	1.052024e-02
46	7.429068e-06	1.066618e-02
47	7.647972e-06	1.081188e-02
48	7.870229e-06	1.095756e-02
49	8.096025e-06	1.110347e-02
50	8.325522e-06	1.124980e-02
51	8.558897e-06	1.139677e-02
52	8.796388e-06	1.154462e-02
53	9.038174e-06	1.169352e-02
54	9.284416e-06	1.184364e-02
55	9.535181e-06	1.199503e-02
56	9.790501e-06	1.214771e-02
57	1.005034e-05	1.230165e-02
58	1.031468e-05	1.245683e-02
59	1.058348e-05	1.261322e-02
60	1.085669e-05	1.277076e-02
61	1.113426e-05	1.292942e-02
62	1.141614e-05	1.308912e-02
63	1.170231e-05	1.324983e-02
64	1.199275e-05	1.341146e-02
65	1.228747e-05	1.357395e-02
66	1.258646e-05	1.373722e-02
67	1.288973e-05	1.390119e-02
68	1.319728e-05	1.406577e-02
69	1.350913e-05	1.423089e-02
70	1.382532e-05	1.439648e-02
71	1.414593e-05	1.456250e-02
72	1.447109e-05	1.472895e-02
73	1.480090e-05	1.489579e-02
74	1.513547e-05	1.506299e-02
75	1.547489e-05	1.523053e-02
76	1.581925e-05	1.539837e-02
77	1.616863e-05	1.556650e-02
78	1.652305e-05	1.573484e-02
79	1.688252e-05	1.590334e-02
80	1.724697e-05	1.607191e-02
81	1.761634e-05	1.624046e-02
82	1.799066e-05	1.640897e-02
83	1.836996e-05	1.657743e-02
84	1.875425e-05	1.674581e-02
85	1.914358e-05	1.691411e-02
86	1.953804e-05	1.708236e-02
87	1.993771e-05	1.725060e-02
88	2.034276e-05	1.741889e-02
89	2.075324e-05	1.758727e-02
90	2.116906e-05	1.775570e-02
