t_index	avg_L2_error	avg_relative_error
0	8.261187e-07	3.748965e-03
1	3.044821e-06	7.210519e-03
2	6.455755e-06	1.050857e-02
3	1.097331e-05	1.370562e-02
4	1.654789e-05	1.683242e-02
5	2.314573e-05	1.990673e-02
6	3.075087e-05	2.294425e-02
7	3.936505e-05	2.595965e-02
8	4.899497e-05	2.896244e-02
9	5.969373e-05	3.197469e-02
10	7.156038e-05	3.502509e-02
11	8.476474e-05	3.815224e-02
12	9.951400e-05	4.138948e-02
13	1.160065e-04	4.475325e-02
14	1.344312e-04	4.824885e-02
15	1.548345e-04	5.184905e-02
16	1.771287e-04	5.551094e-02
17	2.014132e-04	5.923581e-02
18	2.275485e-04	6.298860e-02
19	2.553048e-04	6.673198e-02
20	2.844263e-04	7.043386e-02
21	3.145585e-04	7.405651e-02
22	3.453724e-04	7.757022e-02
23	3.764769e-04	8.093739e-02
24	4.074306e-04	8.411248e-02
25	4.388089e-04	8.715016e-02
26	4.706124e-04	9.003649e-02
27	5.028237e-04	9.276696e-02
28	5.360807e-04	9.541303e-02
29	5.699818e-04	9.796095e-02
30	6.043520e-04	1.004352e-01
31	6.391648e-04	1.028569e-01
32	6.738227e-04	1.052035e-01
33	7.083906e-04	1.075088e-01
34	7.424106e-04	1.097255e-01
35	7.749634e-04	1.117822e-01
36	8.067718e-04	1.137583e-01
37	8.381577e-04	1.156840e-01
38	8.695270e-04	1.175867e-01
39	9.015098e-04	1.195255e-01
40	9.341570e-04	1.215129e-01
41	9.675218e-04	1.235513e-01
42	1.002278e-03	1.256684e-01
43	1.038674e-03	1.278753e-01
44	1.076274e-03	1.301436e-01
45	1.114572e-03	1.324315e-01
46	1.154215e-03	1.347602e-01
47	1.195186e-03	1.371146e-01
48	1.236914e-03	1.394595e-01
49	1.279273e-03	1.417853e-01
50	1.322441e-03	1.440965e-01
51	1.366721e-03	1.464120e-01
52	1.411874e-03	1.487285e-01
53	1.458140e-03	1.510589e-01
54	1.505645e-03	1.534267e-01
55	1.555103e-03	1.558799e-01
56	1.606615e-03	1.584296e-01
57	1.660632e-03	1.610960e-01
58	1.717192e-03	1.638925e-01
59	1.776513e-03	1.668260e-01
60	1.838555e-03	1.698862e-01
61	1.903913e-03	1.730862e-01
62	1.972769e-03	1.764345e-01
63	2.045007e-03	1.799121e-01
64	2.120141e-03	1.834877e-01
65	2.199223e-03	1.871941e-01
66	2.281665e-03	1.909970e-01
67	2.367621e-03	1.948928e-01
68	2.457668e-03	1.989057e-01
69	2.552241e-03	2.030497e-01
70	2.650965e-03	2.073086e-01
71	2.754142e-03	2.116828e-01
72	2.862294e-03	2.161858e-01
73	2.974705e-03	2.207741e-01
74	3.089641e-03	2.253855e-01
75	3.206660e-03	2.299942e-01
76	3.327261e-03	2.346555e-01
77	3.450958e-03	2.393404e-01
78	3.575919e-03	2.439742e-01
79	3.703032e-03	2.486000e-01
80	3.832561e-03	2.532249e-01
81	3.962952e-03	2.577911e-01
82	4.093673e-03	2.622777e-01
83	4.226528e-03	2.667526e-01
84	4.361186e-03	2.712057e-01
85	4.495344e-03	2.755633e-01
86	4.630189e-03	2.798796e-01
87	4.766265e-03	2.841752e-01
88	4.903470e-03	2.884508e-01
89	5.041010e-03	2.926780e-01
90	5.179895e-03	2.968860e-01
91	5.321192e-03	3.011141e-01
92	5.464853e-03	3.053611e-01
93	5.611329e-03	3.096319e-01
94	5.759556e-03	3.138872e-01
95	5.910791e-03	3.181685e-01
96	6.065015e-03	3.224774e-01
97	6.220697e-03	3.267645e-01
98	6.378744e-03	3.310472e-01
99	6.539482e-03	3.353386e-01
100	6.703213e-03	3.396407e-01
101	6.868995e-03	3.439240e-01
102	7.036561e-03	3.481931e-01
103	7.205749e-03	3.524463e-01
104	7.377844e-03	3.567092e-01
105	7.553260e-03	3.609913e-01
106	7.729874e-03	3.652464e-01
107	7.907866e-03	3.694764e-01
108	8.088275e-03	3.737067e-01
109	8.270121e-03	3.779190e-01
110	8.452753e-03	3.820913e-01
111	8.636243e-03	3.862281e-01
112	8.821180e-03	3.903506e-01
113	9.007256e-03	3.944544e-01
114	9.194751e-03	3.985330e-01
115	9.383172e-03	4.025799e-01
116	9.573008e-03	4.066121e-01
117	9.764388e-03	4.106331e-01
118	9.955845e-03	4.146010e-01
119	1.014861e-02	4.185475e-01
120	1.034287e-02	4.224845e-01
121	1.053867e-02	4.264101e-01
122	1.073479e-02	4.302933e-01
123	1.093255e-02	4.341679e-01
124	1.113262e-02	4.380553e-01
125	1.133517e-02	4.419555e-01
126	1.154023e-02	4.458605e-01
127	1.174693e-02	4.497636e-01
128	1.195637e-02	4.536950e-01
129	1.216756e-02	4.576301e-01
130	1.238012e-02	4.615557e-01
131	1.259474e-02	4.654895e-01
132	1.281242e-02	4.694499e-01
133	1.303289e-02	4.734253e-01
134	1.325522e-02	4.773964e-01
135	1.347843e-02	4.813498e-01
136	1.370296e-02	4.852916e-01
137	1.392868e-02	4.892168e-01
138	1.415318e-02	4.930821e-01
139	1.437736e-02	4.969019e-01
140	1.460237e-02	5.007024e-01
141	1.482764e-02	5.044770e-01
142	1.505339e-02	5.082284e-01
143	1.528098e-02	5.119784e-01
144	1.551179e-02	5.157585e-01
145	1.574278e-02	5.195135e-01
146	1.597669e-02	5.232900e-01
147	1.621238e-02	5.270716e-01
148	1.645043e-02	5.308698e-01
149	1.669091e-02	5.346782e-01
150	1.693553e-02	5.385229e-01
151	1.718349e-02	5.423926e-01
152	1.743342e-02	5.462689e-01
153	1.768551e-02	5.501524e-01
154	1.793929e-02	5.540359e-01
155	1.819608e-02	5.579411e-01
156	1.845524e-02	5.618574e-01
157	1.871685e-02	5.657842e-01
158	1.898092e-02	5.697250e-01
159	1.924887e-02	5.737042e-01
160	1.951989e-02	5.777142e-01
161	1.979293e-02	5.817393e-01
162	2.006906e-02	5.857919e-01
163	2.034873e-02	5.898783e-01
164	2.063041e-02	5.939759e-01
165	2.091298e-02	5.980642e-01
166	2.119773e-02	6.021569e-01
167	2.148387e-02	6.062440e-01
168	2.176961e-02	6.103003e-01
169	2.205581e-02	6.143350e-01
170	2.234370e-02	6.183607e-01
171	2.263374e-02	6.223808e-01
172	2.292607e-02	6.263990e-01
173	2.322130e-02	6.304246e-01
174	2.351839e-02	6.344402e-01
175	2.381824e-02	6.384602e-01
176	2.412220e-02	6.425040e-01
177	2.442930e-02	6.465622e-01
178	2.473737e-02	6.506036e-01
179	2.504794e-02	6.546533e-01
180	2.536165e-02	6.587170e-01
181	2.567735e-02	6.627784e-01
182	2.599478e-02	6.668323e-01
183	2.631456e-02	6.708863e-01
184	2.663628e-02	6.749333e-01
185	2.695922e-02	6.789619e-01
186	2.728375e-02	6.829774e-01
187	2.760926e-02	6.869698e-01
188	2.793492e-02	6.909258e-01
189	2.826159e-02	6.948570e-01
190	2.858918e-02	6.987635e-01
191	2.891682e-02	7.026353e-01
192	2.924426e-02	7.064655e-01
193	2.957478e-02	7.102967e-01
194	2.990719e-02	7.141176e-01
195	3.024160e-02	7.179298e-01
196	3.057751e-02	7.217246e-01
197	3.091866e-02	7.255493e-01
198	3.126110e-02	7.293562e-01
199	3.160352e-02	7.331268e-01
200	3.194553e-02	7.368564e-01
201	3.229047e-02	7.405873e-01
202	3.263410e-02	7.442663e-01
203	3.297555e-02	7.478842e-01
204	3.331754e-02	7.514784e-01
205	3.366289e-02	7.550867e-01
206	3.400874e-02	7.586708e-01
207	3.435708e-02	7.622510e-01
208	3.471113e-02	7.658682e-01
209	3.507108e-02	7.695287e-01
210	3.543227e-02	7.731789e-01
211	3.579521e-02	7.768270e-01
212	3.616078e-02	7.804861e-01
213	3.652964e-02	7.841634e-01
214	3.689819e-02	7.878122e-01
