t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
0	1.610759e-04	7.252810e-05	1.551801e-02	3.072464e-03
1	1.179146e-04	6.148252e-05	1.357602e-02	2.619518e-03
2	1.126708e-04	5.948754e-05	1.380460e-02	2.992285e-03
3	1.111155e-04	5.617484e-05	1.433156e-02	3.283993e-03
4	1.114621e-04	5.381710e-05	1.498910e-02	3.747333e-03
5	1.130315e-04	5.261959e-05	1.571560e-02	4.402597e-03
6	1.152767e-04	5.251030e-05	1.645627e-02	5.165089e-03
7	1.177847e-04	5.321031e-05	1.717234e-02	5.950947e-03
8	1.202206e-04	5.438459e-05	1.783545e-02	6.707706e-03
9	1.224356e-04	5.581535e-05	1.843253e-02	7.412187e-03
10	1.244098e-04	5.739537e-05	1.896037e-02	8.053895e-03
11	1.262078e-04	5.911343e-05	1.942171e-02	8.626785e-03
12	1.279285e-04	6.099939e-05	1.982290e-02	9.129075e-03
13	1.296672e-04	6.308953e-05	2.017160e-02	9.562764e-03
14	1.314896e-04	6.540753e-05	2.047468e-02	9.931825e-03
15	1.334262e-04	6.795420e-05	2.073721e-02	1.024025e-02
16	1.354708e-04	7.069382e-05	2.096209e-02	1.049049e-02
17	1.375915e-04	7.355977e-05	2.115087e-02	1.068420e-02
18	1.397476e-04	7.647570e-05	2.130501e-02	1.082381e-02
19	1.418880e-04	7.935557e-05	2.142553e-02	1.091175e-02
20	1.439518e-04	8.210595e-05	2.151288e-02	1.095012e-02
21	1.458721e-04	8.463208e-05	2.156719e-02	1.094083e-02
22	1.475813e-04	8.684273e-05	2.158844e-02	1.088566e-02
23	1.490165e-04	8.865456e-05	2.157682e-02	1.078640e-02
24	1.501245e-04	8.999634e-05	2.153295e-02	1.064485e-02
25	1.508667e-04	9.081268e-05	2.145812e-02	1.046296e-02
26	1.512204e-04	9.106730e-05	2.135427e-02	1.024293e-02
27	1.511795e-04	9.074563e-05	2.122399e-02	9.987306e-03
28	1.507532e-04	8.985649e-05	2.107034e-02	9.699070e-03
29	1.499654e-04	8.843263e-05	2.089679e-02	9.381710e-03
30	1.488524e-04	8.652983e-05	2.070710e-02	9.039260e-03
31	1.474613e-04	8.422436e-05	2.050526e-02	8.676286e-03
32	1.458477e-04	8.160897e-05	2.029537e-02	8.297834e-03
33	1.440732e-04	7.878740e-05	2.008162e-02	7.909343e-03
34	1.422027e-04	7.586797e-05	1.986821e-02	7.516526e-03
35	1.403025e-04	7.295654e-05	1.965932e-02	7.125225e-03
36	1.384374e-04	7.014942e-05	1.945901e-02	6.741262e-03
37	1.366691e-04	6.752682e-05	1.927125e-02	6.370268e-03
38	1.350553e-04	6.514766e-05	1.909982e-02	6.017497e-03
39	1.336479e-04	6.304638e-05	1.894834e-02	5.687642e-03
40	1.324934e-04	6.123269e-05	1.882018e-02	5.384650e-03
41	1.316321e-04	5.969435e-05	1.871840e-02	5.111579e-03
42	1.310986e-04	5.840289e-05	1.864576e-02	4.870520e-03
43	1.309219e-04	5.732120e-05	1.860455e-02	4.662636e-03
44	1.311257e-04	5.641207e-05	1.859658e-02	4.488324e-03
45	1.317291e-04	5.564635e-05	1.862307e-02	4.347481e-03
46	1.327466e-04	5.500994e-05	1.868459e-02	4.239833e-03
47	1.341886e-04	5.450910e-05	1.878105e-02	4.165219e-03
48	1.360617e-04	5.417364e-05	1.891169e-02	4.123757e-03
49	1.383686e-04	5.405754e-05	1.907520e-02	4.115822e-03
50	1.411086e-04	5.423644e-05	1.926975e-02	4.141857e-03
