t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
0	1.910578e-04	8.951790e-05	1.704487e-02	3.346756e-03
1	2.028902e-04	9.665180e-05	1.881943e-02	4.717524e-03
2	2.753732e-04	1.251985e-04	2.334163e-02	7.325792e-03
3	3.631947e-04	1.627498e-04	2.817895e-02	9.993090e-03
4	4.526895e-04	2.031239e-04	3.276569e-02	1.257854e-02
5	5.372460e-04	2.437939e-04	3.687456e-02	1.496635e-02
6	6.128690e-04	2.824994e-04	4.038308e-02	1.703831e-02
7	6.777709e-04	3.177643e-04	4.324473e-02	1.871272e-02
8	7.314309e-04	3.486216e-04	4.546313e-02	1.995946e-02
9	7.738560e-04	3.743423e-04	4.707192e-02	2.079278e-02
10	8.056315e-04	3.946752e-04	4.813123e-02	2.125930e-02
11	8.280011e-04	4.099530e-04	4.872275e-02	2.142218e-02
12	8.424818e-04	4.207742e-04	4.893594e-02	2.135073e-02
13	8.503214e-04	4.275443e-04	4.885184e-02	2.110857e-02
14	8.524662e-04	4.304636e-04	4.853921e-02	2.074541e-02
15	8.496667e-04	4.296562e-04	4.805504e-02	2.029537e-02
16	8.425147e-04	4.252968e-04	4.744396e-02	1.978028e-02
17	8.314789e-04	4.177064e-04	4.673850e-02	1.921553e-02
18	8.169861e-04	4.073426e-04	4.596227e-02	1.861295e-02
19	7.995033e-04	3.947382e-04	4.513403e-02	1.798159e-02
20	7.795494e-04	3.804408e-04	4.426974e-02	1.732855e-02
21	7.576425e-04	3.649424e-04	4.338271e-02	1.665956e-02
22	7.342749e-04	3.486504e-04	4.248404e-02	1.597937e-02
23	7.099385e-04	3.319044e-04	4.158399e-02	1.529227e-02
24	6.851338e-04	3.149809e-04	4.069295e-02	1.460236e-02
25	6.603541e-04	2.980880e-04	3.982147e-02	1.391353e-02
26	6.360636e-04	2.813692e-04	3.898003e-02	1.322951e-02
27	6.126769e-04	2.649202e-04	3.817851e-02	1.255393e-02
28	5.905432e-04	2.488155e-04	3.742569e-02	1.189064e-02
29	5.699373e-04	2.331410e-04	3.672876e-02	1.124406e-02
30	5.510562e-04	2.180240e-04	3.609294e-02	1.061963e-02
31	5.340208e-04	2.036579e-04	3.552127e-02	1.002418e-02
32	5.188811e-04	1.903155e-04	3.501463e-02	9.466115e-03
33	5.056256e-04	1.783489e-04	3.457189e-02	8.955227e-03
34	4.941927e-04	1.681702e-04	3.419035e-02	8.502159e-03
35	4.844840e-04	1.602068e-04	3.386617e-02	8.117345e-03
36	4.763779e-04	1.548319e-04	3.359502e-02	7.809600e-03
37	4.697427e-04	1.522813e-04	3.337252e-02	7.584608e-03
38	4.644480e-04	1.525884e-04	3.319469e-02	7.443697e-03
39	4.603734e-04	1.555695e-04	3.305824e-02	7.383372e-03
40	4.574140e-04	1.608693e-04	3.296070e-02	7.395789e-03
41	4.554838e-04	1.680423e-04	3.290040e-02	7.470043e-03
42	4.545156e-04	1.766319e-04	3.287635e-02	7.593847e-03
43	4.544600e-04	1.862247e-04	3.288811e-02	7.755103e-03
44	4.552830e-04	1.964745e-04	3.293557e-02	7.943070e-03
45	4.569632e-04	2.071062e-04	3.301879e-02	8.149003e-03
46	4.594887e-04	2.179077e-04	3.313783e-02	8.366343e-03
47	4.628544e-04	2.287182e-04	3.329268e-02	8.590567e-03
48	4.670596e-04	2.394162e-04	3.348318e-02	8.818835e-03
49	4.721060e-04	2.499091e-04	3.370901e-02	9.049536e-03
50	4.779956e-04	2.601253e-04	3.396971e-02	9.281814e-03
51	4.847298e-04	2.700084e-04	3.426473e-02	9.515122e-03
52	4.923081e-04	2.795131e-04	3.459345e-02	9.748853e-03
53	5.007271e-04	2.886028e-04	3.495526e-02	9.982067e-03
54	5.099804e-04	2.972475e-04	3.534952e-02	1.021332e-02
55	5.200577e-04	3.054230e-04	3.577562e-02	1.044061e-02
56	5.309442e-04	3.131110e-04	3.623289e-02	1.066141e-02
