t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
0	4.148397e-03	2.355647e-03	8.022376e-02	2.552342e-02
1	3.274289e-03	9.750592e-04	7.652289e-02	2.217586e-02
2	3.598918e-03	6.337525e-04	8.346974e-02	2.366411e-02
3	4.529771e-03	9.727844e-04	9.611561e-02	2.770650e-02
4	5.702810e-03	1.357443e-03	1.105198e-01	3.146716e-02
5	6.977819e-03	1.760721e-03	1.252012e-01	3.501627e-02
6	8.323683e-03	2.137456e-03	1.399854e-01	3.825658e-02
7	9.689037e-03	2.503101e-03	1.544820e-01	4.144538e-02
8	1.104402e-02	2.857243e-03	1.685571e-01	4.480610e-02
9	1.234936e-02	3.183640e-03	1.819359e-01	4.798846e-02
10	1.358622e-02	3.484265e-03	1.945378e-01	5.104811e-02
11	1.477300e-02	3.759462e-03	2.066159e-01	5.447612e-02
12	1.588301e-02	4.003803e-03	2.179478e-01	5.794128e-02
13	1.691379e-02	4.220184e-03	2.285377e-01	6.151245e-02
14	1.785266e-02	4.400788e-03	2.382642e-01	6.488692e-02
15	1.868321e-02	4.541964e-03	2.469729e-01	6.777109e-02
16	1.939118e-02	4.652778e-03	2.545460e-01	7.008771e-02
17	1.997958e-02	4.742461e-03	2.610192e-01	7.196443e-02
18	2.045432e-02	4.811886e-03	2.664399e-01	7.342839e-02
19	2.083536e-02	4.839742e-03	2.709505e-01	7.437273e-02
20	2.111876e-02	4.839272e-03	2.745258e-01	7.486662e-02
21	2.130577e-02	4.817739e-03	2.771810e-01	7.495729e-02
22	2.140144e-02	4.777763e-03	2.789610e-01	7.467543e-02
23	2.141134e-02	4.721596e-03	2.799160e-01	7.405368e-02
24	2.134148e-02	4.651310e-03	2.801009e-01	7.312819e-02
25	2.119813e-02	4.568824e-03	2.795734e-01	7.193698e-02
26	2.098767e-02	4.475907e-03	2.783923e-01	7.051803e-02
27	2.071653e-02	4.374178e-03	2.766164e-01	6.890805e-02
28	2.039106e-02	4.265110e-03	2.743036e-01	6.714149e-02
29	2.001752e-02	4.150034e-03	2.715101e-01	6.524992e-02
30	1.960196e-02	4.030140e-03	2.682898e-01	6.326109e-02
31	1.915010e-02	3.906454e-03	2.646926e-01	6.119753e-02
32	1.866700e-02	3.779771e-03	2.607625e-01	5.907286e-02
33	1.815548e-02	3.650235e-03	2.565224e-01	5.687119e-02
34	1.761700e-02	3.517724e-03	2.519825e-01	5.456027e-02
