t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
0	4.264865e-03	2.546459e-03	8.241315e-02	2.601825e-02
1	3.483618e-03	1.198217e-03	8.100104e-02	2.166462e-02
2	3.878868e-03	5.457841e-04	9.037116e-02	2.184499e-02
3	4.850414e-03	6.178133e-04	1.050971e-01	2.609452e-02
4	6.030046e-03	8.741355e-04	1.210001e-01	3.058043e-02
5	7.279507e-03	1.162430e-03	1.364859e-01	3.478377e-02
6	8.569264e-03	1.411061e-03	1.512078e-01	3.831018e-02
7	9.844410e-03	1.631005e-03	1.646440e-01	4.121499e-02
8	1.108102e-02	1.819045e-03	1.766655e-01	4.365716e-02
9	1.224152e-02	1.968053e-03	1.869860e-01	4.519236e-02
10	1.330636e-02	2.085494e-03	1.955955e-01	4.591552e-02
11	1.430110e-02	2.174154e-03	2.029371e-01	4.652116e-02
12	1.520538e-02	2.240277e-03	2.089632e-01	4.682470e-02
13	1.601451e-02	2.295399e-03	2.137921e-01	4.693575e-02
14	1.672610e-02	2.336474e-03	2.175310e-01	4.676904e-02
15	1.732714e-02	2.359302e-03	2.202000e-01	4.617456e-02
16	1.780601e-02	2.372692e-03	2.218446e-01	4.521489e-02
17	1.816854e-02	2.389314e-03	2.226249e-01	4.411185e-02
18	1.842260e-02	2.412601e-03	2.226796e-01	4.296595e-02
19	1.859485e-02	2.411242e-03	2.222360e-01	4.169667e-02
20	1.868215e-02	2.399756e-03	2.213209e-01	4.038845e-02
21	1.868705e-02	2.384272e-03	2.199837e-01	3.908465e-02
22	1.861570e-02	2.365687e-03	2.182845e-01	3.780314e-02
23	1.847436e-02	2.344328e-03	2.162750e-01	3.655410e-02
24	1.826942e-02	2.320342e-03	2.139998e-01	3.534409e-02
25	1.800727e-02	2.293797e-03	2.114977e-01	3.417706e-02
26	1.769418e-02	2.264691e-03	2.088023e-01	3.305479e-02
27	1.733624e-02	2.232967e-03	2.059426e-01	3.197735e-02
28	1.693931e-02	2.198531e-03	2.029437e-01	3.094350e-02
29	1.650901e-02	2.161252e-03	1.998275e-01	2.995100e-02
