t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
93	4.164329e-03	9.880576e-04	1.077996e-01	1.744354e-02
94	4.225712e-03	1.011203e-03	1.082526e-01	1.766612e-02
95	4.287001e-03	1.034230e-03	1.086724e-01	1.787752e-02
96	4.347919e-03	1.057085e-03	1.090562e-01	1.807730e-02
97	4.408197e-03	1.079711e-03	1.094014e-01	1.826508e-02
98	4.467574e-03	1.102056e-03	1.097059e-01	1.844057e-02
99	4.525799e-03	1.124066e-03	1.099676e-01	1.860353e-02
100	4.582630e-03	1.145689e-03	1.101850e-01	1.875378e-02
101	4.637834e-03	1.166875e-03	1.103567e-01	1.889121e-02
102	4.691191e-03	1.187575e-03	1.104818e-01	1.901578e-02
103	4.742490e-03	1.207741e-03	1.105593e-01	1.912747e-02
104	4.791534e-03	1.227324e-03	1.105888e-01	1.922632e-02
105	4.838134e-03	1.246281e-03	1.105699e-01	1.931243e-02
106	4.882117e-03	1.264566e-03	1.105025e-01	1.938592e-02
107	4.923320e-03	1.282138e-03	1.103868e-01	1.944696e-02
108	4.961594e-03	1.298956e-03	1.102229e-01	1.949573e-02
109	4.996803e-03	1.314982e-03	1.100113e-01	1.953247e-02
110	5.028822e-03	1.330178e-03	1.097527e-01	1.955742e-02
111	5.057541e-03	1.344509e-03	1.094477e-01	1.957085e-02
112	5.082862e-03	1.357944e-03	1.090972e-01	1.957305e-02
113	5.104701e-03	1.370451e-03	1.087021e-01	1.956432e-02
114	5.122986e-03	1.382003e-03	1.082636e-01	1.954499e-02
115	5.137659e-03	1.392575e-03	1.077827e-01	1.951536e-02
116	5.148672e-03	1.402143e-03	1.072608e-01	1.947578e-02
117	5.155993e-03	1.410686e-03	1.066989e-01	1.942658e-02
118	5.159600e-03	1.418188e-03	1.060986e-01	1.936811e-02
119	5.159485e-03	1.424632e-03	1.054611e-01	1.930069e-02
120	5.155648e-03	1.430007e-03	1.047879e-01	1.922468e-02
121	5.148105e-03	1.434302e-03	1.040803e-01	1.914040e-02
122	5.136879e-03	1.437511e-03	1.033399e-01	1.904820e-02
123	5.122006e-03	1.439630e-03	1.025681e-01	1.894840e-02
124	5.103532e-03	1.440656e-03	1.017664e-01	1.884132e-02
125	5.081512e-03	1.440591e-03	1.009362e-01	1.872727e-02
126	5.056010e-03	1.439439e-03	1.000791e-01	1.860658e-02
127	5.027100e-03	1.437205e-03	9.919641e-02	1.847953e-02
128	4.994863e-03	1.433898e-03	9.828969e-02	1.834641e-02
129	4.959388e-03	1.429530e-03	9.736035e-02	1.820751e-02
130	4.920771e-03	1.424113e-03	9.640980e-02	1.806309e-02
131	4.879116e-03	1.417663e-03	9.543946e-02	1.791342e-02
132	4.834531e-03	1.410197e-03	9.445069e-02	1.775874e-02
133	4.787131e-03	1.401736e-03	9.344486e-02	1.759930e-02
134	4.737034e-03	1.392302e-03	9.242330e-02	1.743534e-02
135	4.684365e-03	1.381918e-03	9.138730e-02	1.726707e-02
136	4.629250e-03	1.370611e-03	9.033814e-02	1.709472e-02
137	4.571820e-03	1.358408e-03	8.927705e-02	1.691851e-02
138	4.512207e-03	1.345340e-03	8.820526e-02	1.673865e-02
139	4.450549e-03	1.331438e-03	8.712394e-02	1.655533e-02
140	4.386981e-03	1.316735e-03	8.603425e-02	1.636877e-02
141	4.321643e-03	1.301265e-03	8.493732e-02	1.617914e-02
142	4.254674e-03	1.285064e-03	8.383426e-02	1.598663e-02
143	4.186217e-03	1.268164e-03	8.272614e-02	1.579137e-02
144	4.116411e-03	1.250602e-03	8.161401e-02	1.559352e-02
145	4.045398e-03	1.232412e-03	8.049892e-02	1.539319e-02
146	3.973317e-03	1.213628e-03	7.938187e-02	1.519048e-02
147	3.900308e-03	1.194286e-03	7.826383e-02	1.498550e-02
148	3.826507e-03	1.174421e-03	7.714576e-02	1.477836e-02
149	3.752048e-03	1.154070e-03	7.602858e-02	1.456914e-02
