t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
93	4.178904e-03	1.637763e-03	1.211670e-01	2.774617e-02
94	4.224750e-03	1.657032e-03	1.215362e-01	2.788274e-02
95	4.270691e-03	1.677455e-03	1.218710e-01	2.803735e-02
96	4.316672e-03	1.698996e-03	1.221711e-01	2.820942e-02
97	4.362637e-03	1.721618e-03	1.224362e-01	2.839829e-02
98	4.408531e-03	1.745275e-03	1.226662e-01	2.860325e-02
99	4.454301e-03	1.769919e-03	1.228609e-01	2.882354e-02
100	4.499896e-03	1.795495e-03	1.230205e-01	2.905836e-02
101	4.545264e-03	1.821949e-03	1.231452e-01	2.930690e-02
102	4.590356e-03	1.849220e-03	1.232351e-01	2.956830e-02
103	4.635124e-03	1.877249e-03	1.232908e-01	2.984169e-02
104	4.679521e-03	1.905972e-03	1.233125e-01	3.012619e-02
105	4.723502e-03	1.935327e-03	1.233008e-01	3.042090e-02
106	4.767021e-03	1.965250e-03	1.232564e-01	3.072495e-02
107	4.810036e-03	1.995677e-03	1.231798e-01	3.103744e-02
108	4.852504e-03	2.026546e-03	1.230717e-01	3.135749e-02
109	4.894384e-03	2.057793e-03	1.229329e-01	3.168424e-02
110	4.935637e-03	2.089358e-03	1.227641e-01	3.201683e-02
111	4.976224e-03	2.121180e-03	1.225663e-01	3.235442e-02
112	5.016107e-03	2.153200e-03	1.223401e-01	3.269621e-02
113	5.055250e-03	2.185361e-03	1.220865e-01	3.304140e-02
114	5.093618e-03	2.217608e-03	1.218064e-01	3.338922e-02
115	5.131177e-03	2.249887e-03	1.215007e-01	3.373892e-02
116	5.167893e-03	2.282146e-03	1.211702e-01	3.408977e-02
117	5.203735e-03	2.314336e-03	1.208159e-01	3.444110e-02
118	5.238672e-03	2.346409e-03	1.204387e-01	3.479221e-02
119	5.272674e-03	2.378321e-03	1.200394e-01	3.514248e-02
120	5.305712e-03	2.410026e-03	1.196191e-01	3.549127e-02
121	5.337759e-03	2.441485e-03	1.191786e-01	3.583800e-02
122	5.368788e-03	2.472658e-03	1.187188e-01	3.618209e-02
123	5.398773e-03	2.503509e-03	1.182405e-01	3.652300e-02
124	5.427691e-03	2.534001e-03	1.177446e-01	3.686020e-02
125	5.455517e-03	2.564102e-03	1.172321e-01	3.719318e-02
126	5.482229e-03	2.593781e-03	1.167036e-01	3.752146e-02
127	5.507806e-03	2.623010e-03	1.161601e-01	3.784459e-02
128	5.532227e-03	2.651760e-03	1.156023e-01	3.816210e-02
129	5.555473e-03	2.680007e-03	1.150311e-01	3.847359e-02
130	5.577527e-03	2.707727e-03	1.144471e-01	3.877863e-02
131	5.598371e-03	2.734899e-03	1.138511e-01	3.907682e-02
132	5.617989e-03	2.761502e-03	1.132440e-01	3.936780e-02
133	5.636368e-03	2.787519e-03	1.126263e-01	3.965119e-02
134	5.653493e-03	2.812932e-03	1.119989e-01	3.992663e-02
135	5.669352e-03	2.837728e-03	1.113623e-01	4.019378e-02
136	5.683936e-03	2.861893e-03	1.107174e-01	4.045231e-02
137	5.697234e-03	2.885414e-03	1.100646e-01	4.070189e-02
138	5.709238e-03	2.908282e-03	1.094048e-01	4.094221e-02
139	5.719941e-03	2.930487e-03	1.087384e-01	4.117294e-02
140	5.729338e-03	2.952021e-03	1.080662e-01	4.139378e-02
141	5.737425e-03	2.972876e-03	1.073888e-01	4.160443e-02
142	5.744197e-03	2.993048e-03	1.067066e-01	4.180460e-02
143	5.749653e-03	3.012530e-03	1.060205e-01	4.199398e-02
144	5.753792e-03	3.031318e-03	1.053308e-01	4.217229e-02
145	5.756614e-03	3.049408e-03	1.046382e-01	4.233923e-02
146	5.758121e-03	3.066798e-03	1.039433e-01	4.249454e-02
147	5.758315e-03	3.083485e-03	1.032465e-01	4.263792e-02
148	5.757202e-03	3.099467e-03	1.025485e-01	4.276910e-02
149	5.754788e-03	3.114745e-03	1.018498e-01	4.288781e-02
150	5.751081e-03	3.129317e-03	1.011509e-01	4.299379e-02
151	5.746093e-03	3.143184e-03	1.004523e-01	4.308677e-02
152	5.739837e-03	3.156348e-03	9.975469e-02	4.316654e-02
153	5.732328e-03	3.168811e-03	9.905849e-02	4.323284e-02
154	5.723586e-03	3.180575e-03	9.836428e-02	4.328547e-02
155	5.713629e-03	3.191646e-03	9.767258e-02	4.332422e-02
156	5.702481e-03	3.202025e-03	9.698394e-02	4.334890e-02
157	5.690166e-03	3.211717e-03	9.629887e-02	4.335935e-02
158	5.676710e-03	3.220726e-03	9.561790e-02	4.335540e-02
159	5.662141e-03	3.229056e-03	9.494152e-02	4.333694e-02
160	5.646488e-03	3.236712e-03	9.427023e-02	4.330388e-02
161	5.629784e-03	3.243696e-03	9.360447e-02	4.325616e-02
162	5.612059e-03	3.250014e-03	9.294468e-02	4.319378e-02
163	5.593347e-03	3.255670e-03	9.229127e-02	4.311677e-02
164	5.573683e-03	3.260667e-03	9.164459e-02	4.302524e-02
165	5.553102e-03	3.265010e-03	9.100498e-02	4.291936e-02
166	5.531641e-03	3.268703e-03	9.037273e-02	4.279935e-02
167	5.509337e-03	3.271749e-03	8.974806e-02	4.266553e-02
168	5.486228e-03	3.274153e-03	8.913118e-02	4.251824e-02
169	5.462352e-03	3.275920e-03	8.852225e-02	4.235795e-02
170	5.437750e-03	3.277052e-03	8.792136e-02	4.218515e-02
171	5.412461e-03	3.277555e-03	8.732859e-02	4.200041e-02
172	5.386525e-03	3.277433e-03	8.674397e-02	4.180434e-02
173	5.359984e-03	3.276690e-03	8.616750e-02	4.159763e-02
174	5.332878e-03	3.275331e-03	8.559913e-02	4.138096e-02
175	5.305249e-03	3.273360e-03	8.503882e-02	4.115507e-02
176	5.277138e-03	3.270784e-03	8.448650e-02	4.092071e-02
177	5.248587e-03	3.267606e-03	8.394208e-02	4.067864e-02
178	5.219638e-03	3.263833e-03	8.340546e-02	4.042961e-02
179	5.190332e-03	3.259469e-03	8.287656e-02	4.017435e-02
180	5.160712e-03	3.254522e-03	8.235528e-02	3.991360e-02
181	5.130817e-03	3.248998e-03	8.184153e-02	3.964806e-02
182	5.100691e-03	3.242902e-03	8.133525e-02	3.937839e-02
183	5.070373e-03	3.236243e-03	8.083635e-02	3.910522e-02
184	5.039904e-03	3.229027e-03	8.034481e-02	3.882914e-02
185	5.009324e-03	3.221262e-03	7.986056e-02	3.855072e-02
186	4.978672e-03	3.212958e-03	7.938360e-02	3.827045e-02
187	4.947987e-03	3.204121e-03	7.891391e-02	3.798881e-02
188	4.917308e-03	3.194762e-03	7.845151e-02	3.770623e-02
189	4.886671e-03	3.184890e-03	7.799642e-02	3.742308e-02
190	4.856113e-03	3.174515e-03	7.754866e-02	3.713970e-02
191	4.825670e-03	3.163647e-03	7.710830e-02	3.685641e-02
192	4.795377e-03	3.152298e-03	7.667538e-02	3.657348e-02
193	4.765267e-03	3.140478e-03	7.624999e-02	3.629112e-02
194	4.735374e-03	3.128200e-03	7.583218e-02	3.600956e-02
195	4.705728e-03	3.115476e-03	7.542206e-02	3.572896e-02
196	4.676361e-03	3.102318e-03	7.501970e-02	3.544947e-02
197	4.647301e-03	3.088740e-03	7.462519e-02	3.517121e-02
198	4.618578e-03	3.074756e-03	7.423864e-02	3.489429e-02
