t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
93	3.978025e-03	5.428248e-04	1.036839e-01	1.106410e-02
94	3.960281e-03	5.393134e-04	1.032173e-01	1.104929e-02
95	3.941000e-03	5.356120e-04	1.027144e-01	1.102840e-02
96	3.920264e-03	5.317584e-04	1.021767e-01	1.100158e-02
97	3.898157e-03	5.277908e-04	1.016055e-01	1.096904e-02
98	3.874761e-03	5.237476e-04	1.010024e-01	1.093098e-02
99	3.850157e-03	5.196671e-04	1.003689e-01	1.088767e-02
100	3.824425e-03	5.155870e-04	9.970661e-02	1.083936e-02
101	3.797644e-03	5.115439e-04	9.901710e-02	1.078635e-02
102	3.769892e-03	5.075735e-04	9.830199e-02	1.072896e-02
103	3.741244e-03	5.037097e-04	9.756295e-02	1.066752e-02
104	3.711775e-03	4.999845e-04	9.680161e-02	1.060237e-02
105	3.681556e-03	4.964275e-04	9.601965e-02	1.053386e-02
106	3.650657e-03	4.930660e-04	9.521870e-02	1.046236e-02
107	3.619145e-03	4.899240e-04	9.440040e-02	1.038822e-02
108	3.587086e-03	4.870225e-04	9.356638e-02	1.031183e-02
109	3.554543e-03	4.843793e-04	9.271824e-02	1.023354e-02
110	3.521576e-03	4.820086e-04	9.185755e-02	1.015370e-02
111	3.488243e-03	4.799207e-04	9.098584e-02	1.007268e-02
112	3.454599e-03	4.781226e-04	9.010463e-02	9.990811e-03
113	3.420699e-03	4.766174e-04	8.921535e-02	9.908414e-03
114	3.386591e-03	4.754048e-04	8.831944e-02	9.825801e-03
115	3.352324e-03	4.744810e-04	8.741826e-02	9.743263e-03
116	3.317945e-03	4.738389e-04	8.651312e-02	9.661071e-03
117	3.283496e-03	4.734686e-04	8.560529e-02	9.579475e-03
118	3.249018e-03	4.733574e-04	8.469598e-02	9.498704e-03
119	3.214550e-03	4.734903e-04	8.378636e-02	9.418961e-03
120	3.180129e-03	4.738502e-04	8.287751e-02	9.340429e-03
121	3.145788e-03	4.744183e-04	8.197048e-02	9.263265e-03
122	3.111560e-03	4.751748e-04	8.106626e-02	9.187603e-03
123	3.077475e-03	4.760984e-04	8.016579e-02	9.113552e-03
124	3.043563e-03	4.771677e-04	7.926993e-02	9.041199e-03
125	3.009848e-03	4.783603e-04	7.837952e-02	8.970609e-03
126	2.976356e-03	4.796543e-04	7.749531e-02	8.901823e-03
127	2.943109e-03	4.810275e-04	7.661804e-02	8.834862e-03
128	2.910130e-03	4.824582e-04	7.574836e-02	8.769725e-03
129	2.877439e-03	4.839251e-04	7.488689e-02	8.706392e-03
130	2.845053e-03	4.854076e-04	7.403420e-02	8.644827e-03
131	2.812989e-03	4.868857e-04	7.319082e-02	8.584974e-03
132	2.781265e-03	4.883406e-04	7.235722e-02	8.526765e-03
133	2.749893e-03	4.897543e-04	7.153384e-02	8.470117e-03
134	2.718887e-03	4.911099e-04	7.072108e-02	8.414939e-03
135	2.688260e-03	4.923918e-04	6.991928e-02	8.361129e-03
136	2.658021e-03	4.935860e-04	6.912878e-02	8.308582e-03
137	2.628182e-03	4.946797e-04	6.834985e-02	8.257190e-03
138	2.598751e-03	4.956619e-04	6.758275e-02	8.206847e-03
139	2.569738e-03	4.965232e-04	6.682769e-02	8.157444e-03
140	2.541149e-03	4.972554e-04	6.608489e-02	8.108874e-03
141	2.512994e-03	4.978517e-04	6.535452e-02	8.061027e-03
142	2.485279e-03	4.983056e-04	6.463674e-02	8.013781e-03
143	2.458013e-03	4.986111e-04	6.393169e-02	7.967006e-03
144	2.431202e-03	4.987623e-04	6.323951e-02	7.920558e-03
145	2.404855e-03	4.987536e-04	6.256031e-02	7.874286e-03
146	2.378977e-03	4.985802e-04	6.189418e-02	7.828039e-03
147	2.353575e-03	4.982379e-04	6.124122e-02	7.781669e-03
148	2.328656e-03	4.977238e-04	6.060149e-02	7.735040e-03
149	2.304224e-03	4.970360e-04	5.997503e-02	7.688023e-03
150	2.280285e-03	4.961735e-04	5.936188e-02	7.640501e-03
151	2.256841e-03	4.951361e-04	5.876203e-02	7.592369e-03
152	2.233897e-03	4.939243e-04	5.817550e-02	7.543530e-03
153	2.211455e-03	4.925395e-04	5.760226e-02	7.493900e-03
154	2.189517e-03	4.909834e-04	5.704227e-02	7.443404e-03
155	2.168084e-03	4.892585e-04	5.649548e-02	7.391976e-03
156	2.147158e-03	4.873675e-04	5.596186e-02	7.339559e-03
157	2.126739e-03	4.853136e-04	5.544132e-02	7.286103e-03
158	2.106829e-03	4.831001e-04	5.493379e-02	7.231564e-03
159	2.087426e-03	4.807309e-04	5.443919e-02	7.175903e-03
160	2.068532e-03	4.782101e-04	5.395745e-02	7.119085e-03
161	2.050149e-03	4.755421e-04	5.348848e-02	7.061077e-03
162	2.032280e-03	4.727319e-04	5.303226e-02	7.001845e-03
163	2.014933e-03	4.697849e-04	5.258880e-02	6.941341e-03
164	1.998119e-03	4.667042e-04	5.215815e-02	6.879475e-03
165	1.981848e-03	4.634855e-04	5.174034e-02	6.816071e-03
166	1.966107e-03	4.601195e-04	5.133514e-02	6.750985e-03
167	1.950870e-03	4.566164e-04	5.094207e-02	6.684422e-03
168	1.936124e-03	4.529992e-04	5.056083e-02	6.616713e-03
169	1.921875e-03	4.492788e-04	5.019139e-02	6.547944e-03
170	1.908127e-03	4.454587e-04	4.983369e-02	6.478097e-03
171	1.894868e-03	4.415385e-04	4.948748e-02	6.407124e-03
172	1.882079e-03	4.375166e-04	4.915241e-02	6.334982e-03
173	1.869754e-03	4.333961e-04	4.882828e-02	6.261689e-03
174	1.857889e-03	4.291824e-04	4.851496e-02	6.187296e-03
175	1.846481e-03	4.248806e-04	4.821230e-02	6.111854e-03
176	1.835528e-03	4.204949e-04	4.792014e-02	6.035415e-03
177	1.825027e-03	4.160293e-04	4.763834e-02	5.958033e-03
178	1.814977e-03	4.114875e-04	4.736680e-02	5.879767e-03
179	1.805378e-03	4.068727e-04	4.710541e-02	5.800678e-03
180	1.796226e-03	4.021885e-04	4.685400e-02	5.720818e-03
181	1.787503e-03	3.974396e-04	4.661226e-02	5.640224e-03
182	1.779190e-03	3.926316e-04	4.637978e-02	5.558936e-03
183	1.771275e-03	3.877689e-04	4.615634e-02	5.477016e-03
184	1.763754e-03	3.828555e-04	4.594177e-02	5.394536e-03
185	1.756623e-03	3.778949e-04	4.573591e-02	5.311563e-03
186	1.749872e-03	3.728913e-04	4.553855e-02	5.228167e-03
187	1.743494e-03	3.678485e-04	4.534950e-02	5.144415e-03
188	1.737482e-03	3.627704e-04	4.516854e-02	5.060378e-03
189	1.731825e-03	3.576611e-04	4.499548e-02	4.976125e-03
190	1.726516e-03	3.525243e-04	4.483010e-02	4.891724e-03
191	1.721546e-03	3.473638e-04	4.467219e-02	4.807244e-03
192	1.716905e-03	3.421836e-04	4.452156e-02	4.722755e-03
193	1.712585e-03	3.369872e-04	4.437798e-02	4.638323e-03
194	1.708577e-03	3.317783e-04	4.424127e-02	4.554014e-03
195	1.704870e-03	3.265606e-04	4.411121e-02	4.469894e-03
196	1.701456e-03	3.213376e-04	4.398760e-02	4.386026e-03
197	1.698326e-03	3.161127e-04	4.387024e-02	4.302471e-03
198	1.695469e-03	3.108894e-04	4.375893e-02	4.219289e-03
