t_index	avg_L2_error	std_L2_error	avg_relative_error	std_relative_error
44	9.993607e-05	3.283086e-05	1.616333e-02	3.753488e-03
45	1.030132e-04	3.390368e-05	1.640044e-02	3.797729e-03
46	1.064870e-04	3.519284e-05	1.666729e-02	3.858250e-03
47	1.103440e-04	3.670820e-05	1.696115e-02	3.934198e-03
48	1.145695e-04	3.845663e-05	1.727935e-02	4.024579e-03
49	1.191481e-04	4.044109e-05	1.761932e-02	4.128265e-03
50	1.240633e-04	4.266011e-05	1.797857e-02	4.244005e-03
51	1.292978e-04	4.510760e-05	1.835476e-02	4.370441e-03
52	1.348335e-04	4.777315e-05	1.874568e-02	4.506144e-03
53	1.406512e-04	5.064240e-05	1.914922e-02	4.649631e-03
54	1.467310e-04	5.369764e-05	1.956342e-02	4.799402e-03
55	1.530524e-04	5.691843e-05	1.998644e-02	4.953952e-03
56	1.595942e-04	6.028224e-05	2.041655e-02	5.111801e-03
57	1.663353e-04	6.376513e-05	2.085218e-02	5.271501e-03
58	1.732544e-04	6.734227e-05	2.129185e-02	5.431657e-03
59	1.803308e-04	7.098858e-05	2.173423e-02	5.590934e-03
60	1.875443e-04	7.467921e-05	2.217814e-02	5.748066e-03
61	1.948760e-04	7.839006e-05	2.262250e-02	5.901866e-03
62	2.023086e-04	8.209815e-05	2.306641e-02	6.051231e-03
63	2.098264e-04	8.578203e-05	2.350908e-02	6.195146e-03
64	2.174158e-04	8.942206e-05	2.394987e-02	6.332685e-03
65	2.250657e-04	9.300058e-05	2.438826e-02	6.463015e-03
66	2.327673e-04	9.650208e-05	2.482387e-02	6.585393e-03
67	2.405148e-04	9.991319e-05	2.525647e-02	6.699164e-03
68	2.483052e-04	1.032227e-04	2.568591e-02	6.803757e-03
69	2.561382e-04	1.064214e-04	2.611219e-02	6.898682e-03
70	2.640166e-04	1.095020e-04	2.653541e-02	6.983520e-03
71	2.719463e-04	1.124588e-04	2.695577e-02	7.057926e-03
72	2.799359e-04	1.152878e-04	2.737358e-02	7.121616e-03
73	2.879969e-04	1.179861e-04	2.778920e-02	7.174377e-03
74	2.961435e-04	1.205523e-04	2.820312e-02	7.216060e-03
75	3.043926e-04	1.229857e-04	2.861583e-02	7.246583e-03
76	3.127631e-04	1.252866e-04	2.902790e-02	7.265942e-03
77	3.212762e-04	1.274565e-04	2.943991e-02	7.274209e-03
78	3.299546e-04	1.294972e-04	2.985246e-02	7.271542e-03
79	3.388222e-04	1.314114e-04	3.026612e-02	7.258184e-03
80	3.479037e-04	1.332026e-04	3.068141e-02	7.234467e-03
81	3.572242e-04	1.348748e-04	3.109880e-02	7.200815e-03
82	3.668080e-04	1.364325e-04	3.151868e-02	7.157738e-03
83	3.766791e-04	1.378809e-04	3.194133e-02	7.105829e-03
84	3.868594e-04	1.392258e-04	3.236690e-02	7.045763e-03
85	3.973689e-04	1.404733e-04	3.279541e-02	6.978287e-03
86	4.082243e-04	1.416301e-04	3.322671e-02	6.904209e-03
87	4.194388e-04	1.427027e-04	3.366049e-02	6.824390e-03
88	4.310207e-04	1.436978e-04	3.409624e-02	6.739729e-03
89	4.429727e-04	1.446215e-04	3.453324e-02	6.651158e-03
90	4.552914e-04	1.454798e-04	3.497056e-02	6.559638e-03
91	4.679665e-04	1.462782e-04	3.540707e-02	6.466157e-03
92	4.809811e-04	1.470223e-04	3.584144e-02	6.371732e-03
93	4.943120e-04	1.477186e-04	3.627221e-02	6.277411e-03
94	5.079312e-04	1.483749e-04	3.669782e-02	6.184278e-03
95	5.218075e-04	1.490020e-04	3.711667e-02	6.093474e-03
96	5.359096e-04	1.496149e-04	3.752731e-02	6.006239e-03
97	5.502088e-04	1.502344e-04	3.792846e-02	5.923967e-03
98	5.646814e-04	1.508879e-04	3.831912e-02	5.848205e-03
99	5.793073e-04	1.516075e-04	3.869849e-02	5.780543e-03
100	5.940658e-04	1.524263e-04	3.906586e-02	5.722405e-03
101	6.089315e-04	1.533741e-04	3.942046e-02	5.674817e-03
102	6.238717e-04	1.544746e-04	3.976137e-02	5.638253e-03
103	6.388479e-04	1.557451e-04	4.008759e-02	5.612652e-03
104	6.538189e-04	1.571982e-04	4.039815e-02	5.597540e-03
105	6.687442e-04	1.588439e-04	4.069215e-02	5.592194e-03
106	6.835856e-04	1.606915e-04	4.096887e-02	5.595760e-03
107	6.983075e-04	1.627494e-04	4.122772e-02	5.607319e-03
108	7.128774e-04	1.650243e-04	4.146826e-02	5.625901e-03
109	7.272658e-04	1.675192e-04	4.169018e-02	5.650479e-03
110	7.414473e-04	1.702316e-04	4.189337e-02	5.679957e-03
111	7.554030e-04	1.731520e-04	4.207796e-02	5.713173e-03
112	7.691242e-04	1.762648e-04	4.224440e-02	5.748942e-03
113	7.826185e-04	1.795509e-04	4.239364e-02	5.786158e-03
114	7.959140e-04	1.829919e-04	4.252717e-02	5.823895e-03
115	8.090594e-04	1.865692e-04	4.264699e-02	5.861354e-03
116	8.221161e-04	1.902581e-04	4.275541e-02	5.897588e-03
117	8.351509e-04	1.940210e-04	4.285479e-02	5.931273e-03
118	8.482386e-04	1.978133e-04	4.294764e-02	5.960875e-03
119	8.614740e-04	2.015994e-04	4.303684e-02	5.985162e-03
120	8.749803e-04	2.053678e-04	4.312583e-02	6.003673e-03
121	8.889069e-04	2.091370e-04	4.321850e-02	6.016872e-03
122	9.034181e-04	2.129507e-04	4.331886e-02	6.025995e-03
123	9.186770e-04	2.168677e-04	4.343062e-02	6.032693e-03
124	9.348317e-04	2.209502e-04	4.355693e-02	6.038634e-03
125	9.520053e-04	2.252538e-04	4.370011e-02	6.045188e-03
126	9.702986e-04	2.298242e-04	4.386179e-02	6.053339e-03
127	9.898042e-04	2.347018e-04	4.404331e-02	6.063855e-03
128	1.010633e-03	2.399328e-04	4.424625e-02	6.077639e-03
129	1.032942e-03	2.455819e-04	4.447308e-02	6.096084e-03
130	1.056946e-03	2.517414e-04	4.472721e-02	6.121322e-03
131	1.082889e-03	2.585404e-04	4.501230e-02	6.156395e-03
132	1.110985e-03	2.661462e-04	4.533089e-02	6.205120e-03
133	1.141374e-03	2.747247e-04	4.568364e-02	6.270879e-03
134	1.174127e-03	2.843556e-04	4.606979e-02	6.354455e-03
135	1.209273e-03	2.949715e-04	4.648819e-02	6.452751e-03
136	1.246830e-03	3.063804e-04	4.693774e-02	6.559750e-03
137	1.286815e-03	3.183430e-04	4.741752e-02	6.668776e-03
138	1.329261e-03	3.306412e-04	4.792686e-02	6.774216e-03
139	1.374219e-03	3.431053e-04	4.846518e-02	6.872044e-03
140	1.421748e-03	3.556146e-04	4.903187e-02	6.959618e-03
141	1.471916e-03	3.680774e-04	4.962621e-02	7.035136e-03
142	1.524796e-03	3.804163e-04	5.024742e-02	7.097270e-03
143	1.580508e-03	3.925895e-04	5.089540e-02	7.145523e-03
144	1.639295e-03	4.046508e-04	5.157177e-02	7.181245e-03
145	1.701601e-03	4.168088e-04	5.228090e-02	7.208538e-03
146	1.768120e-03	4.294411e-04	5.303045e-02	7.234192e-03
147	1.839811e-03	4.430883e-04	5.383111e-02	7.267033e-03
148	1.917926e-03	4.584874e-04	5.469642e-02	7.317237e-03
149	2.004044e-03	4.766574e-04	5.564239e-02	7.395785e-03
150	2.100018e-03	4.990038e-04	5.668596e-02	7.514445e-03
151	2.207851e-03	5.273878e-04	5.784271e-02	7.686122e-03
152	2.329519e-03	5.640734e-04	5.912454e-02	7.924760e-03
153	2.466453e-03	6.112957e-04	6.053402e-02	8.242005e-03
154	2.619136e-03	6.706658e-04	6.206164e-02	8.642894e-03
155	2.787650e-03	7.431458e-04	6.369434e-02	9.128713e-03
156	2.973146e-03	8.296705e-04	6.543229e-02	9.707063e-03
157	3.177528e-03	9.307501e-04	6.728351e-02	1.038326e-02
158	3.401404e-03	1.045447e-03	6.924206e-02	1.114244e-02
159	3.643572e-03	1.171461e-03	7.128575e-02	1.195203e-02
160	3.901944e-03	1.305810e-03	7.338799e-02	1.277474e-02
161	4.174628e-03	1.445598e-03	7.552826e-02	1.357961e-02
162	4.460581e-03	1.588611e-03	7.769608e-02	1.434765e-02
163	4.759543e-03	1.733484e-03	7.988828e-02	1.507121e-02
164	5.071882e-03	1.879731e-03	8.210607e-02	1.575137e-02
165	5.398570e-03	2.027560e-03	8.435434e-02	1.639394e-02
166	5.741193e-03	2.177366e-03	8.664199e-02	1.700354e-02
167	6.101745e-03	2.329064e-03	8.898081e-02	1.757863e-02
168	6.482147e-03	2.481658e-03	9.138191e-02	1.811024e-02
169	6.883988e-03	2.633502e-03	9.385345e-02	1.858556e-02
170	7.308788e-03	2.783258e-03	9.640140e-02	1.899487e-02
171	7.757885e-03	2.930395e-03	9.902821e-02	1.933572e-02
172	8.231875e-03	3.075004e-03	1.017295e-01	1.961299e-02
173	8.730229e-03	3.217292e-03	1.044934e-01	1.983556e-02
174	9.251657e-03	3.357188e-03	1.073047e-01	2.001236e-02
175	9.794623e-03	3.494102e-03	1.101491e-01	2.014988e-02
176	1.035764e-02	3.627383e-03	1.130142e-01	2.025356e-02
177	1.093930e-02	3.756680e-03	1.158894e-01	2.032879e-02
178	1.153762e-02	3.881259e-03	1.187627e-01	2.037711e-02
179	1.214963e-02	3.999349e-03	1.216193e-01	2.039274e-02
180	1.277274e-02	4.108860e-03	1.244483e-01	2.036775e-02
181	1.340603e-02	4.208247e-03	1.272481e-01	2.029755e-02
182	1.404935e-02	4.296201e-03	1.300204e-01	2.017878e-02
183	1.470303e-02	4.371834e-03	1.327690e-01	2.000966e-02
184	1.536795e-02	4.435040e-03	1.354992e-01	1.979160e-02
185	1.604474e-02	4.485854e-03	1.382144e-01	1.952734e-02
186	1.673356e-02	4.524812e-03	1.409155e-01	1.922282e-02
187	1.743372e-02	4.552824e-03	1.435994e-01	1.888644e-02
188	1.814319e-02	4.570263e-03	1.462583e-01	1.852409e-02
189	1.885903e-02	4.576710e-03	1.488817e-01	1.813726e-02
190	1.957793e-02	4.572424e-03	1.514585e-01	1.772951e-02
191	2.029667e-02	4.559005e-03	1.539781e-01	1.730877e-02
192	2.101252e-02	4.538940e-03	1.564324e-01	1.688536e-02
193	2.172257e-02	4.513634e-03	1.588141e-01	1.646541e-02
194	2.242404e-02	4.483350e-03	1.611170e-01	1.605073e-02
195	2.311482e-02	4.448526e-03	1.633381e-01	1.564327e-02
196	2.379367e-02	4.410002e-03	1.654771e-01	1.524580e-02
197	2.446035e-02	4.368679e-03	1.675372e-01	1.486070e-02
198	2.511503e-02	4.325190e-03	1.695229e-01	1.448898e-02
