t_index	avg_L2_error	avg_relative_error
0	2.211970e-06	6.288196e-03
1	8.086391e-06	1.196216e-02
2	1.704505e-05	1.728910e-02
3	2.875663e-05	2.237807e-02
4	4.297153e-05	2.728264e-02
5	5.947209e-05	3.203040e-02
6	7.807750e-05	3.664023e-02
7	9.863421e-05	4.112797e-02
8	1.210222e-04	4.550854e-02
9	1.451421e-04	4.979369e-02
10	1.709029e-04	5.399190e-02
11	1.982252e-04	5.810956e-02
12	2.270371e-04	6.215086e-02
13	2.572825e-04	6.612107e-02
14	2.889164e-04	7.002560e-02
15	3.218969e-04	7.386932e-02
16	3.561853e-04	7.765665e-02
17	3.917523e-04	8.139302e-02
18	4.285502e-04	8.507990e-02
19	4.665517e-04	8.872123e-02
20	5.057384e-04	9.232113e-02
21	5.460777e-04	9.588069e-02
22	5.875289e-04	9.939993e-02
23	6.300526e-04	1.028787e-01
24	6.736021e-04	1.063158e-01
25	7.181162e-04	1.097081e-01
26	7.635601e-04	1.130563e-01
27	8.099031e-04	1.163609e-01
28	8.570863e-04	1.196203e-01
29	9.051002e-04	1.228395e-01
30	9.539421e-04	1.260224e-01
31	1.003677e-03	1.291806e-01
32	1.054357e-03	1.323254e-01
33	1.106121e-03	1.354759e-01
34	1.159192e-03	1.386562e-01
35	1.213764e-03	1.418865e-01
36	1.270002e-03	1.451832e-01
37	1.328155e-03	1.485666e-01
38	1.388347e-03	1.520431e-01
39	1.450695e-03	1.556144e-01
40	1.515421e-03	1.592843e-01
41	1.582565e-03	1.630464e-01
42	1.652043e-03	1.668853e-01
43	1.723862e-03	1.707898e-01
44	1.797804e-03	1.747386e-01
45	1.873702e-03	1.787143e-01
46	1.951332e-03	1.826991e-01
47	2.030655e-03	1.866883e-01
48	2.111537e-03	1.906708e-01
49	2.193678e-03	1.946291e-01
50	2.277256e-03	1.985727e-01
51	2.362323e-03	2.025019e-01
52	2.449025e-03	2.064225e-01
53	2.537217e-03	2.103280e-01
54	2.627061e-03	2.142246e-01
55	2.718364e-03	2.181018e-01
56	2.811159e-03	2.219605e-01
57	2.905796e-03	2.258158e-01
58	3.002221e-03	2.296649e-01
59	3.100729e-03	2.335203e-01
60	3.201345e-03	2.373833e-01
61	3.304122e-03	2.412554e-01
62	3.409276e-03	2.451444e-01
63	3.517225e-03	2.490655e-01
64	3.628065e-03	2.530211e-01
65	3.741868e-03	2.570124e-01
66	3.858932e-03	2.610480e-01
67	3.979555e-03	2.651374e-01
68	4.103832e-03	2.692823e-01
69	4.232047e-03	2.734891e-01
70	4.364615e-03	2.777689e-01
71	4.501217e-03	2.821084e-01
72	4.641751e-03	2.865008e-01
73	4.786227e-03	2.909441e-01
74	4.934976e-03	2.954457e-01
75	5.087889e-03	2.999987e-01
76	5.244826e-03	3.045977e-01
77	5.405760e-03	3.092399e-01
78	5.570668e-03	3.139220e-01
79	5.739766e-03	3.186469e-01
80	5.912930e-03	3.234087e-01
81	6.090086e-03	3.282039e-01
82	6.271526e-03	3.330393e-01
83	6.456898e-03	3.379041e-01
84	6.646076e-03	3.427933e-01
85	6.838750e-03	3.476985e-01
86	7.035217e-03	3.526264e-01
87	7.235933e-03	3.575843e-01
88	7.441095e-03	3.625755e-01
89	7.650960e-03	3.676050e-01
90	7.865053e-03	3.726605e-01
91	8.082818e-03	3.777287e-01
92	8.304082e-03	3.828058e-01
93	8.529590e-03	3.879076e-01
94	8.759959e-03	3.930474e-01
95	8.995655e-03	3.982333e-01
96	9.236754e-03	4.034634e-01
97	9.483000e-03	4.087295e-01
98	9.733631e-03	4.140138e-01
99	9.988280e-03	4.193096e-01
100	1.024746e-02	4.246291e-01
101	1.051200e-02	4.299892e-01
102	1.078226e-02	4.353947e-01
103	1.105856e-02	4.408488e-01
104	1.134019e-02	4.463340e-01
105	1.162653e-02	4.518354e-01
106	1.191745e-02	4.573488e-01
107	1.221315e-02	4.628782e-01
108	1.251401e-02	4.684325e-01
109	1.282032e-02	4.740179e-01
110	1.313240e-02	4.796399e-01
111	1.345011e-02	4.852922e-01
112	1.377307e-02	4.909645e-01
113	1.410086e-02	4.966476e-01
114	1.443339e-02	5.023391e-01
115	1.477097e-02	5.080447e-01
116	1.511399e-02	5.137702e-01
117	1.546279e-02	5.195229e-01
118	1.581723e-02	5.253000e-01
119	1.617632e-02	5.310834e-01
120	1.654006e-02	5.368717e-01
121	1.690856e-02	5.426653e-01
122	1.728142e-02	5.484583e-01
123	1.765809e-02	5.542424e-01
124	1.803867e-02	5.600194e-01
125	1.842355e-02	5.657949e-01
126	1.881243e-02	5.715660e-01
127	1.920516e-02	5.773300e-01
128	1.960161e-02	5.830857e-01
129	2.000155e-02	5.888300e-01
130	2.040482e-02	5.945597e-01
131	2.081125e-02	6.002746e-01
132	2.122098e-02	6.059786e-01
133	2.163397e-02	6.116714e-01
134	2.205021e-02	6.173528e-01
135	2.246908e-02	6.230145e-01
136	2.289026e-02	6.286524e-01
137	2.331388e-02	6.342680e-01
138	2.373997e-02	6.398643e-01
139	2.416890e-02	6.454490e-01
140	2.460097e-02	6.510289e-01
141	2.503607e-02	6.566031e-01
142	2.547379e-02	6.621648e-01
143	2.591403e-02	6.677121e-01
144	2.635662e-02	6.732441e-01
145	2.680176e-02	6.787656e-01
146	2.725009e-02	6.842864e-01
147	2.770171e-02	6.898086e-01
148	2.815663e-02	6.953338e-01
149	2.861439e-02	7.008568e-01
150	2.907474e-02	7.063748e-01
151	2.953746e-02	7.118844e-01
152	3.000276e-02	7.173880e-01
153	3.047113e-02	7.228934e-01
154	3.094288e-02	7.284075e-01
155	3.141778e-02	7.339276e-01
156	3.189521e-02	7.394452e-01
157	3.237484e-02	7.449547e-01
158	3.285688e-02	7.504584e-01
159	3.334131e-02	7.559562e-01
160	3.382836e-02	7.614499e-01
161	3.431835e-02	7.669424e-01
162	3.481083e-02	7.724287e-01
163	3.530545e-02	7.779057e-01
164	3.580144e-02	7.833643e-01
165	3.629862e-02	7.888032e-01
166	3.679750e-02	7.942269e-01
167	3.729822e-02	7.996360e-01
168	3.780116e-02	8.050347e-01
169	3.830751e-02	8.104375e-01
170	3.881750e-02	8.158477e-01
171	3.932998e-02	8.212513e-01
172	3.984470e-02	8.266448e-01
173	4.036150e-02	8.320271e-01
174	4.088058e-02	8.374017e-01
175	4.140301e-02	8.427795e-01
176	4.192879e-02	8.481618e-01
177	4.245797e-02	8.535481e-01
178	4.298993e-02	8.589298e-01
179	4.352389e-02	8.642962e-01
180	4.405979e-02	8.696471e-01
181	4.459809e-02	8.749874e-01
182	4.513890e-02	8.803216e-01
183	4.568252e-02	8.856531e-01
184	4.622901e-02	8.909811e-01
185	4.677919e-02	8.963158e-01
186	4.733257e-02	9.016497e-01
187	4.788815e-02	9.069725e-01
188	4.844549e-02	9.122805e-01
189	4.900433e-02	9.175692e-01
190	4.956466e-02	9.228394e-01
191	5.012660e-02	9.280967e-01
192	5.069108e-02	9.333516e-01
193	5.125851e-02	9.386086e-01
194	5.182871e-02	9.438636e-01
195	5.240089e-02	9.491090e-01
196	5.297440e-02	9.543397e-01
197	5.354872e-02	9.595504e-01
198	5.412352e-02	9.647361e-01
199	5.469867e-02	9.698990e-01
200	5.527364e-02	9.750379e-01
201	5.584886e-02	9.801585e-01
202	5.642543e-02	9.852702e-01
203	5.700419e-02	9.903786e-01
204	5.758478e-02	9.954804e-01
205	5.816600e-02	1.000564e+00
206	5.874755e-02	1.005631e+00
207	5.933027e-02	1.010689e+00
208	5.991405e-02	1.015742e+00
209	6.049905e-02	1.020793e+00
210	6.108666e-02	1.025853e+00
211	6.167765e-02	1.030930e+00
212	6.227254e-02	1.036023e+00
213	6.287061e-02	1.041127e+00
214	6.347039e-02	1.046232e+00
215	6.407139e-02	1.051335e+00
216	6.467436e-02	1.056448e+00
217	6.528017e-02	1.061579e+00
218	6.588946e-02	1.066735e+00
219	6.650262e-02	1.071916e+00
220	6.711972e-02	1.077123e+00
221	6.774061e-02	1.082351e+00
222	6.836421e-02	1.087589e+00
223	6.898928e-02	1.092827e+00
224	6.961492e-02	1.098059e+00
225	7.024042e-02	1.103279e+00
226	7.086611e-02	1.108492e+00
227	7.149264e-02	1.113704e+00
228	7.211988e-02	1.118911e+00
229	7.274790e-02	1.124113e+00
230	7.337634e-02	1.129306e+00
231	7.400390e-02	1.134479e+00
232	7.462954e-02	1.139622e+00
233	7.525289e-02	1.144734e+00
234	7.587416e-02	1.149818e+00
235	7.649332e-02	1.154873e+00
236	7.710980e-02	1.159897e+00
237	7.772412e-02	1.164895e+00
238	7.833692e-02	1.169875e+00
239	7.894856e-02	1.174839e+00
240	7.955797e-02	1.179777e+00
241	8.016460e-02	1.184687e+00
242	8.076868e-02	1.189570e+00
243	8.137005e-02	1.194423e+00
244	8.196798e-02	1.199240e+00
245	8.256233e-02	1.204023e+00
246	8.315293e-02	1.208767e+00
247	8.373996e-02	1.213475e+00
248	8.432323e-02	1.218147e+00
249	8.490339e-02	1.222788e+00
250	8.548123e-02	1.227405e+00
251	8.605598e-02	1.231989e+00
252	8.662644e-02	1.236527e+00
253	8.719187e-02	1.241017e+00
254	8.775214e-02	1.245457e+00
255	8.830700e-02	1.249846e+00
256	8.885605e-02	1.254184e+00
257	8.939989e-02	1.258476e+00
258	8.994091e-02	1.262742e+00
259	9.047977e-02	1.266984e+00
260	9.101525e-02	1.271193e+00
261	9.154703e-02	1.275365e+00
262	9.207478e-02	1.279500e+00
263	9.259890e-02	1.283600e+00
264	9.311936e-02	1.287665e+00
265	9.363617e-02	1.291696e+00
266	9.415007e-02	1.295697e+00
267	9.466186e-02	1.299676e+00
268	9.517109e-02	1.303633e+00
269	9.567637e-02	1.307557e+00
270	9.617728e-02	1.311446e+00
271	9.667465e-02	1.315303e+00
272	9.716951e-02	1.319136e+00
273	9.766217e-02	1.322947e+00
274	9.815280e-02	1.326736e+00
275	9.864142e-02	1.330506e+00
276	9.912787e-02	1.334256e+00
277	9.961177e-02	1.337983e+00
278	1.000923e-01	1.341683e+00
279	1.005691e-01	1.345351e+00
280	1.010424e-01	1.348990e+00
281	1.015131e-01	1.352603e+00
282	1.019817e-01	1.356195e+00
283	1.024485e-01	1.359768e+00
284	1.029143e-01	1.363329e+00
285	1.033791e-01	1.366879e+00
286	1.038427e-01	1.370415e+00
287	1.043044e-01	1.373932e+00
288	1.047628e-01	1.377420e+00
289	1.052182e-01	1.380880e+00
290	1.056715e-01	1.384317e+00
291	1.061235e-01	1.387737e+00
292	1.065747e-01	1.391143e+00
293	1.070258e-01	1.394542e+00
294	1.074768e-01	1.397932e+00
295	1.079267e-01	1.401309e+00
296	1.083753e-01	1.404669e+00
297	1.088224e-01	1.408010e+00
298	1.092683e-01	1.411334e+00
299	1.097127e-01	1.414636e+00
300	1.101562e-01	1.417921e+00
301	1.105996e-01	1.421194e+00
302	1.110425e-01	1.424452e+00
303	1.114841e-01	1.427691e+00
304	1.119233e-01	1.430903e+00
305	1.123594e-01	1.434085e+00
306	1.127920e-01	1.437232e+00
307	1.132215e-01	1.440348e+00
308	1.136486e-01	1.443435e+00
309	1.140739e-01	1.446499e+00
310	1.144982e-01	1.449545e+00
311	1.149216e-01	1.452574e+00
