t_index	avg_L2_error	avg_relative_error
0	1.424613e-06	4.911115e-03
1	5.344576e-06	9.457320e-03
2	1.147416e-05	1.381125e-02
3	1.964821e-05	1.803629e-02
4	2.975565e-05	2.216670e-02
5	4.170807e-05	2.621994e-02
6	5.544374e-05	3.021115e-02
7	7.089900e-05	3.414528e-02
8	8.801776e-05	3.802595e-02
9	1.067676e-04	4.186156e-02
10	1.271357e-04	4.566187e-02
11	1.491159e-04	4.943376e-02
12	1.727478e-04	5.319266e-02
13	1.980645e-04	5.694662e-02
14	2.250718e-04	6.069460e-02
15	2.538238e-04	6.444529e-02
16	2.842817e-04	6.818633e-02
17	3.164386e-04	7.191262e-02
18	3.503446e-04	7.562752e-02
19	3.859543e-04	7.931640e-02
20	4.233063e-04	8.297768e-02
21	4.623882e-04	8.659955e-02
22	5.032208e-04	9.017870e-02
23	5.456169e-04	9.368576e-02
24	5.894602e-04	9.711021e-02
25	6.345875e-04	1.004417e-01
26	6.806046e-04	1.036637e-01
27	7.271372e-04	1.067652e-01
28	7.738759e-04	1.097416e-01
29	8.205770e-04	1.125952e-01
30	8.668913e-04	1.153252e-01
31	9.129213e-04	1.179637e-01
32	9.583009e-04	1.205136e-01
33	1.003282e-03	1.230062e-01
34	1.047806e-03	1.254602e-01
35	1.092087e-03	1.279013e-01
36	1.136182e-03	1.303368e-01
37	1.180319e-03	1.327769e-01
38	1.224362e-03	1.352195e-01
39	1.268541e-03	1.376939e-01
40	1.312963e-03	1.402105e-01
41	1.357965e-03	1.427753e-01
42	1.403544e-03	1.453870e-01
43	1.450128e-03	1.480610e-01
44	1.497467e-03	1.507724e-01
45	1.545497e-03	1.535055e-01
46	1.594135e-03	1.562495e-01
47	1.643643e-03	1.590187e-01
48	1.694166e-03	1.617996e-01
49	1.745449e-03	1.645724e-01
50	1.797312e-03	1.673432e-01
51	1.849865e-03	1.701209e-01
52	1.903110e-03	1.728948e-01
53	1.957292e-03	1.756631e-01
54	2.012704e-03	1.784543e-01
55	2.069209e-03	1.812679e-01
56	2.126890e-03	1.840989e-01
57	2.185625e-03	1.869383e-01
58	2.245856e-03	1.898083e-01
59	2.308252e-03	1.927444e-01
60	2.372820e-03	1.957461e-01
61	2.439530e-03	1.988034e-01
62	2.508617e-03	2.019283e-01
63	2.580194e-03	2.051349e-01
64	2.654645e-03	2.084292e-01
65	2.732537e-03	2.118275e-01
66	2.813197e-03	2.153006e-01
67	2.896881e-03	2.188623e-01
68	2.983402e-03	2.225002e-01
69	3.073182e-03	2.262185e-01
70	3.166559e-03	2.300201e-01
71	3.262856e-03	2.338804e-01
72	3.362234e-03	2.378059e-01
73	3.464533e-03	2.417793e-01
74	3.570359e-03	2.458176e-01
75	3.680018e-03	2.499233e-01
76	3.794030e-03	2.541109e-01
77	3.912002e-03	2.583648e-01
78	4.033307e-03	2.626577e-01
79	4.158262e-03	2.669971e-01
80	4.286971e-03	2.713830e-01
81	4.420127e-03	2.758342e-01
82	4.556893e-03	2.803221e-01
83	4.696591e-03	2.848268e-01
84	4.839429e-03	2.893542e-01
85	4.985580e-03	2.939048e-01
86	5.135217e-03	2.984842e-01
87	5.287915e-03	3.030803e-01
88	5.444192e-03	3.077074e-01
89	5.604135e-03	3.123691e-01
90	5.767551e-03	3.170524e-01
91	5.934586e-03	3.217604e-01
