t_index	avg_L2_error	avg_relative_error
0	4.350633e-06	8.675224e-03
1	1.711281e-05	1.711277e-02
2	3.781877e-05	2.535359e-02
3	6.592318e-05	3.340349e-02
4	1.009749e-04	4.128262e-02
5	1.426548e-04	4.901913e-02
6	1.905747e-04	5.661613e-02
7	2.442753e-04	6.406637e-02
8	3.033390e-04	7.136849e-02
9	3.673452e-04	7.852042e-02
10	4.359419e-04	8.552589e-02
11	5.086884e-04	9.237954e-02
12	5.851938e-04	9.907984e-02
13	6.651167e-04	1.056281e-01
14	7.482295e-04	1.120319e-01
15	8.342356e-04	1.182923e-01
16	9.229001e-04	1.244129e-01
17	1.014069e-03	1.304012e-01
18	1.107622e-03	1.362645e-01
19	1.203440e-03	1.420089e-01
20	1.301431e-03	1.476410e-01
21	1.401532e-03	1.531677e-01
22	1.503742e-03	1.585980e-01
23	1.608011e-03	1.639371e-01
24	1.714327e-03	1.691917e-01
25	1.822674e-03	1.743673e-01
26	1.933029e-03	1.794685e-01
27	2.045376e-03	1.844994e-01
28	2.159688e-03	1.894633e-01
29	2.275935e-03	1.943630e-01
30	2.394078e-03	1.992007e-01
31	2.514067e-03	2.039777e-01
32	2.635849e-03	2.086951e-01
33	2.759371e-03	2.133540e-01
34	2.884553e-03	2.179540e-01
35	3.011330e-03	2.224957e-01
36	3.139629e-03	2.269790e-01
37	3.269362e-03	2.314035e-01
38	3.400461e-03	2.357692e-01
39	3.532844e-03	2.400761e-01
40	3.666452e-03	2.443248e-01
41	3.801225e-03	2.485160e-01
42	3.937092e-03	2.526497e-01
43	4.074000e-03	2.567268e-01
44	4.211879e-03	2.607473e-01
45	4.350667e-03	2.647116e-01
46	4.490302e-03	2.686200e-01
47	4.630716e-03	2.724724e-01
48	4.771857e-03	2.762694e-01
49	4.913669e-03	2.800115e-01
50	5.056093e-03	2.836988e-01
51	5.199076e-03	2.873318e-01
52	5.342559e-03	2.909106e-01
53	5.486498e-03	2.944359e-01
54	5.630854e-03	2.979087e-01
55	5.775589e-03	3.013299e-01
56	5.920666e-03	3.047004e-01
57	6.066047e-03	3.080212e-01
58	6.211703e-03	3.112933e-01
59	6.357617e-03	3.145183e-01
60	6.503762e-03	3.176975e-01
61	6.650122e-03	3.208324e-01
62	6.796696e-03	3.239249e-01
63	6.943475e-03	3.269765e-01
64	7.090445e-03	3.299886e-01
65	7.237599e-03	3.329626e-01
66	7.384931e-03	3.358998e-01
67	7.532436e-03	3.388015e-01
68	7.680116e-03	3.416690e-01
69	7.827975e-03	3.445037e-01
70	7.976025e-03	3.473070e-01
71	8.124288e-03	3.500804e-01
72	8.272799e-03	3.528257e-01
73	8.421598e-03	3.555448e-01
74	8.570730e-03	3.582396e-01
75	8.720243e-03	3.609119e-01
