t_index	avg_L2_error	avg_relative_error
0	1.536727e-06	5.251068e-03
1	5.471802e-06	9.839383e-03
2	1.140548e-05	1.411209e-02
3	1.919104e-05	1.821164e-02
4	2.873496e-05	2.220092e-02
5	3.998468e-05	2.612084e-02
6	5.290875e-05	2.999592e-02
7	6.747740e-05	3.383685e-02
8	8.367269e-05	3.765126e-02
9	1.014881e-04	4.144527e-02
10	1.209385e-04	4.522803e-02
11	1.420721e-04	4.901331e-02
12	1.649513e-04	5.281203e-02
13	1.896652e-04	5.663469e-02
14	2.163529e-04	6.049535e-02
15	2.450771e-04	6.438619e-02
16	2.759646e-04	6.830683e-02
17	3.092296e-04	7.226802e-02
18	3.450771e-04	7.627290e-02
19	3.835689e-04	8.030798e-02
20	4.241886e-04	8.430477e-02
21	4.663139e-04	8.821050e-02
22	5.091932e-04	9.198129e-02
23	5.520041e-04	9.557178e-02
24	5.944928e-04	9.898312e-02
25	6.369271e-04	1.022742e-01
26	6.791904e-04	1.054698e-01
27	7.212550e-04	1.085791e-01
28	7.632859e-04	1.116185e-01
29	8.055543e-04	1.146118e-01
30	8.480134e-04	1.175708e-01
31	8.906371e-04	1.204919e-01
32	9.334002e-04	1.233632e-01
33	9.762163e-04	1.261801e-01
34	1.018960e-03	1.289429e-01
35	1.061724e-03	1.316582e-01
36	1.105274e-03	1.343748e-01
37	1.149949e-03	1.371199e-01
38	1.195132e-03	1.398532e-01
39	1.240605e-03	1.425538e-01
40	1.286777e-03	1.452480e-01
41	1.334421e-03	1.479902e-01
42	1.383590e-03	1.507781e-01
43	1.433835e-03	1.535785e-01
44	1.485024e-03	1.563769e-01
45	1.537273e-03	1.591956e-01
46	1.591027e-03	1.620706e-01
47	1.646331e-03	1.649907e-01
48	1.702634e-03	1.679048e-01
49	1.760048e-03	1.708178e-01
50	1.818987e-03	1.737715e-01
51	1.879845e-03	1.767949e-01
52	1.942799e-03	1.798872e-01
53	2.007986e-03	1.830436e-01
54	2.076150e-03	1.862975e-01
55	2.147911e-03	1.896902e-01
56	2.223581e-03	1.932348e-01
57	2.303376e-03	1.969265e-01
58	2.387769e-03	2.007797e-01
59	2.477318e-03	2.048145e-01
60	2.571933e-03	2.090126e-01
61	2.670941e-03	2.133290e-01
62	2.774237e-03	2.177482e-01
63	2.882169e-03	2.222721e-01
64	2.994109e-03	2.268673e-01
65	3.108801e-03	2.314739e-01
66	3.225357e-03	2.360512e-01
67	3.343472e-03	2.405881e-01
68	3.462800e-03	2.450699e-01
69	3.582735e-03	2.494698e-01
70	3.703201e-03	2.537918e-01
71	3.825008e-03	2.580712e-01
72	3.948405e-03	2.623129e-01
73	4.073358e-03	2.665161e-01
74	4.200579e-03	2.707022e-01
75	4.331142e-03	2.749088e-01
76	4.464290e-03	2.791099e-01
77	4.599011e-03	2.832686e-01
78	4.736042e-03	2.874052e-01
79	4.875535e-03	2.915264e-01
80	5.018155e-03	2.956505e-01
81	5.163958e-03	2.997699e-01
82	5.312174e-03	3.038614e-01
83	5.462711e-03	3.079303e-01
84	5.616453e-03	3.120048e-01
85	5.773412e-03	3.160770e-01
86	5.933838e-03	3.201522e-01
87	6.099006e-03	3.242642e-01
88	6.267901e-03	3.283826e-01
89	6.439588e-03	3.324847e-01
90	6.612645e-03	3.365291e-01
91	6.788289e-03	3.405551e-01
92	6.968154e-03	3.446134e-01
93	7.151180e-03	3.486719e-01
94	7.337763e-03	3.527331e-01
95	7.527637e-03	3.567864e-01
96	7.720912e-03	3.608461e-01
97	7.917969e-03	3.649309e-01
98	8.118854e-03	3.690358e-01
99	8.324354e-03	3.731719e-01
100	8.534977e-03	3.773529e-01
101	8.750976e-03	3.815773e-01
102	8.972701e-03	3.858544e-01
103	9.199989e-03	3.901840e-01
104	9.431420e-03	3.945381e-01
105	9.667995e-03	3.989366e-01
106	9.909924e-03	4.033759e-01
107	1.015720e-02	4.078496e-01
108	1.041002e-02	4.123531e-01
109	1.066766e-02	4.168726e-01
110	1.092906e-02	4.213908e-01
111	1.119263e-02	4.258766e-01
112	1.145806e-02	4.303246e-01
113	1.172536e-02	4.347233e-01
114	1.199594e-02	4.390970e-01
115	1.226978e-02	4.434424e-01
116	1.254603e-02	4.477485e-01
117	1.282383e-02	4.520093e-01
118	1.310230e-02	4.562139e-01
119	1.338153e-02	4.603666e-01
120	1.366232e-02	4.644756e-01
121	1.394637e-02	4.685683e-01
122	1.423405e-02	4.726544e-01
123	1.452485e-02	4.767360e-01
124	1.481641e-02	4.807748e-01
125	1.510791e-02	4.847570e-01
126	1.540016e-02	4.886955e-01
127	1.569429e-02	4.926124e-01
128	1.599228e-02	4.965404e-01
129	1.629386e-02	5.004734e-01
130	1.659733e-02	5.043849e-01
131	1.690158e-02	5.082631e-01
132	1.720749e-02	5.121271e-01
133	1.751629e-02	5.160002e-01
134	1.782766e-02	5.198730e-01
135	1.814209e-02	5.237465e-01
136	1.845894e-02	5.276112e-01
137	1.877779e-02	5.314692e-01
138	1.909859e-02	5.353259e-01
139	1.942100e-02	5.391784e-01
140	1.974497e-02	5.430205e-01
141	2.007071e-02	5.468573e-01
142	2.039852e-02	5.506957e-01
143	2.072906e-02	5.545505e-01
144	2.106251e-02	5.584328e-01
145	2.139819e-02	5.623357e-01
146	2.173654e-02	5.662645e-01
147	2.207804e-02	5.702283e-01
148	2.242313e-02	5.742382e-01
149	2.277256e-02	5.783124e-01
150	2.312686e-02	5.824625e-01
151	2.348600e-02	5.866908e-01
152	2.384913e-02	5.909841e-01
153	2.421754e-02	5.953534e-01
154	2.459191e-02	5.998039e-01
155	2.497200e-02	6.043306e-01
156	2.535598e-02	6.089080e-01
157	2.574206e-02	6.135058e-01
158	2.612794e-02	6.180885e-01
159	2.651442e-02	6.226683e-01
160	2.690264e-02	6.272479e-01
161	2.729155e-02	6.318004e-01
162	2.767985e-02	6.362973e-01
163	2.806486e-02	6.407063e-01
164	2.844723e-02	6.450481e-01
165	2.882917e-02	6.493730e-01
166	2.921213e-02	6.537004e-01
167	2.959693e-02	6.580270e-01
168	2.998365e-02	6.623473e-01
169	3.037189e-02	6.666556e-01
170	3.076310e-02	6.709809e-01
171	3.115722e-02	6.753283e-01
172	3.155341e-02	6.796816e-01
173	3.195041e-02	6.840206e-01
174	3.234787e-02	6.883325e-01
175	3.274529e-02	6.926093e-01
176	3.314356e-02	6.968712e-01
177	3.354354e-02	7.011263e-01
178	3.394499e-02	7.053641e-01
179	3.434646e-02	7.095679e-01
180	3.474842e-02	7.137454e-01
181	3.515206e-02	7.179183e-01
182	3.555839e-02	7.221025e-01
183	3.596692e-02	7.262912e-01
184	3.637686e-02	7.304594e-01
185	3.678663e-02	7.345902e-01
186	3.719613e-02	7.386889e-01
187	3.760631e-02	7.427728e-01
188	3.801772e-02	7.468563e-01
189	3.843047e-02	7.509347e-01
190	3.884488e-02	7.549977e-01
191	3.926058e-02	7.590440e-01
192	3.967755e-02	7.630855e-01
193	4.009729e-02	7.671484e-01
194	4.051990e-02	7.712501e-01
195	4.094623e-02	7.753942e-01
196	4.137728e-02	7.795826e-01
197	4.181222e-02	7.838050e-01
198	4.225131e-02	7.880679e-01
199	4.269643e-02	7.924025e-01
200	4.314555e-02	7.967941e-01
201	4.359825e-02	8.012361e-01
202	4.405329e-02	8.057068e-01
203	4.451011e-02	8.101972e-01
204	4.496871e-02	8.147049e-01
205	4.542941e-02	8.192265e-01
206	4.589092e-02	8.237523e-01
207	4.635150e-02	8.282648e-01
208	4.680873e-02	8.327374e-01
209	4.726227e-02	8.371661e-01
210	4.771144e-02	8.415392e-01
211	4.815596e-02	8.458444e-01
212	4.859636e-02	8.500928e-01
213	4.903330e-02	8.542979e-01
214	4.946665e-02	8.584667e-01
215	4.989750e-02	8.626078e-01
216	5.032624e-02	8.667224e-01
217	5.075446e-02	8.708179e-01
218	5.118166e-02	8.748919e-01
219	5.160741e-02	8.789463e-01
220	5.203201e-02	8.829931e-01
221	5.245474e-02	8.870229e-01
222	5.287628e-02	8.910368e-01
223	5.329767e-02	8.950327e-01
224	5.371920e-02	8.990088e-01
225	5.413974e-02	9.029554e-01
226	5.455872e-02	9.068695e-01
227	5.497643e-02	9.107613e-01
228	5.539253e-02	9.146296e-01
229	5.580689e-02	9.184675e-01
230	5.622180e-02	9.222853e-01
231	5.663780e-02	9.260861e-01
232	5.705295e-02	9.298533e-01
233	5.746984e-02	9.336165e-01
234	5.788702e-02	9.373729e-01
235	5.830119e-02	9.410873e-01
236	5.871362e-02	9.447642e-01
237	5.912657e-02	9.484137e-01
238	5.953929e-02	9.520257e-01
239	5.995177e-02	9.556126e-01
240	6.036593e-02	9.592014e-01
241	6.077837e-02	9.627633e-01
242	6.118842e-02	9.662962e-01
243	6.159745e-02	9.698036e-01
244	6.200679e-02	9.732885e-01
245	6.242067e-02	9.767918e-01
246	6.284019e-02	9.803355e-01
247	6.326371e-02	9.839090e-01
248	6.369049e-02	9.875105e-01
249	6.411859e-02	9.911243e-01
250	6.454791e-02	9.947440e-01
251	6.498336e-02	9.984105e-01
252	6.542684e-02	1.002143e+00
253	6.587736e-02	1.005930e+00
254	6.633396e-02	1.009769e+00
255	6.679550e-02	1.013651e+00
256	6.725983e-02	1.017559e+00
257	6.772820e-02	1.021504e+00
258	6.820135e-02	1.025488e+00
259	6.867788e-02	1.029490e+00
260	6.915818e-02	1.033515e+00
261	6.964023e-02	1.037543e+00
262	7.012245e-02	1.041559e+00
263	7.060412e-02	1.045557e+00
264	7.108392e-02	1.049530e+00
265	7.156185e-02	1.053478e+00
266	7.203730e-02	1.057393e+00
267	7.250999e-02	1.061267e+00
268	7.297865e-02	1.065085e+00
269	7.344508e-02	1.068866e+00
270	7.390922e-02	1.072610e+00
271	7.437124e-02	1.076327e+00
272	7.483091e-02	1.080018e+00
273	7.528686e-02	1.083673e+00
274	7.573893e-02	1.087285e+00
275	7.618798e-02	1.090860e+00
276	7.663481e-02	1.094402e+00
277	7.707942e-02	1.097911e+00
278	7.752207e-02	1.101394e+00
279	7.796131e-02	1.104841e+00
280	7.839612e-02	1.108248e+00
281	7.882616e-02	1.111609e+00
282	7.925336e-02	1.114939e+00
283	7.967724e-02	1.118230e+00
284	8.009880e-02	1.121486e+00
285	8.052052e-02	1.124729e+00
286	8.094124e-02	1.127949e+00
287	8.136005e-02	1.131144e+00
288	8.177685e-02	1.134320e+00
289	8.219097e-02	1.137469e+00
290	8.260204e-02	1.140583e+00
291	8.301115e-02	1.143672e+00
292	8.341991e-02	1.146744e+00
293	8.382893e-02	1.149801e+00
294	8.423764e-02	1.152840e+00
295	8.464619e-02	1.155867e+00
296	8.505193e-02	1.158866e+00
297	8.545422e-02	1.161829e+00
298	8.585461e-02	1.164769e+00
299	8.625506e-02	1.167705e+00
300	8.665753e-02	1.170650e+00
301	8.706371e-02	1.173616e+00
302	8.747448e-02	1.176611e+00
303	8.788804e-02	1.179621e+00
304	8.830321e-02	1.182640e+00
305	8.872269e-02	1.185687e+00
306	8.914833e-02	1.188782e+00
307	8.958239e-02	1.191944e+00
308	9.002547e-02	1.195177e+00
309	9.047952e-02	1.198492e+00
310	9.094457e-02	1.201882e+00
311	9.141801e-02	1.205328e+00
312	9.189879e-02	1.208822e+00
313	9.238695e-02	1.212365e+00
314	9.288316e-02	1.215962e+00
315	9.338725e-02	1.219617e+00
316	9.389823e-02	1.223319e+00
317	9.441406e-02	1.227044e+00
318	9.493373e-02	1.230779e+00
319	9.545582e-02	1.234507e+00
320	9.597937e-02	1.238220e+00
321	9.650305e-02	1.241916e+00
322	9.702667e-02	1.245596e+00
323	9.754819e-02	1.249247e+00
324	9.806668e-02	1.252859e+00
325	9.858058e-02	1.256413e+00
326	9.909123e-02	1.259916e+00
327	9.960159e-02	1.263391e+00
328	1.001116e-01	1.266836e+00
329	1.006214e-01	1.270258e+00
330	1.011312e-01	1.273661e+00
331	1.016406e-01	1.277046e+00
332	1.021493e-01	1.280407e+00
333	1.026576e-01	1.283748e+00
334	1.031653e-01	1.287069e+00
335	1.036724e-01	1.290370e+00
336	1.041771e-01	1.293631e+00
337	1.046800e-01	1.296859e+00
338	1.051812e-01	1.300059e+00
339	1.056800e-01	1.303228e+00
340	1.061776e-01	1.306380e+00
341	1.066740e-01	1.309521e+00
342	1.071671e-01	1.312631e+00
343	1.076576e-01	1.315713e+00
344	1.081474e-01	1.318783e+00
345	1.086378e-01	1.321849e+00
346	1.091284e-01	1.324911e+00
347	1.096206e-01	1.327979e+00
348	1.101151e-01	1.331056e+00
349	1.106107e-01	1.334138e+00
350	1.111085e-01	1.337236e+00
351	1.116090e-01	1.340351e+00
352	1.121107e-01	1.343471e+00
353	1.126132e-01	1.346591e+00
354	1.131173e-01	1.349715e+00
355	1.136217e-01	1.352837e+00
356	1.141281e-01	1.355974e+00
357	1.146376e-01	1.359136e+00
358	1.151491e-01	1.362315e+00
359	1.156610e-01	1.365493e+00
360	1.161741e-01	1.368673e+00
361	1.166885e-01	1.371854e+00
362	1.172056e-01	1.375047e+00
363	1.177297e-01	1.378287e+00
364	1.182611e-01	1.381575e+00
365	1.187993e-01	1.384907e+00
366	1.193427e-01	1.388267e+00
367	1.198933e-01	1.391672e+00
368	1.204503e-01	1.395111e+00
369	1.210142e-01	1.398585e+00
370	1.215882e-01	1.402118e+00
371	1.221731e-01	1.405713e+00
372	1.227694e-01	1.409374e+00
373	1.233781e-01	1.413107e+00
374	1.239992e-01	1.416909e+00
375	1.246334e-01	1.420778e+00
376	1.252790e-01	1.424696e+00
377	1.259349e-01	1.428664e+00
378	1.265994e-01	1.432668e+00
379	1.272729e-01	1.436714e+00
380	1.279550e-01	1.440798e+00
381	1.286441e-01	1.444908e+00
382	1.293382e-01	1.449023e+00
383	1.300399e-01	1.453161e+00
384	1.307489e-01	1.457319e+00
385	1.314631e-01	1.461478e+00
386	1.321821e-01	1.465640e+00
387	1.329037e-01	1.469796e+00
388	1.336231e-01	1.473912e+00
389	1.343389e-01	1.477985e+00
390	1.350505e-01	1.482013e+00
391	1.357587e-01	1.486000e+00
392	1.364648e-01	1.489942e+00
393	1.371702e-01	1.493849e+00
394	1.378759e-01	1.497732e+00
395	1.385807e-01	1.501588e+00
396	1.392838e-01	1.505416e+00
397	1.399827e-01	1.509202e+00
398	1.406774e-01	1.512952e+00
