t_index	avg_L2_error	avg_relative_error
0	5.014247e-06	9.207697e-03
1	1.985588e-05	1.828098e-02
2	4.411042e-05	2.720142e-02
3	7.713541e-05	3.592563e-02
4	1.183828e-04	4.445536e-02
5	1.672603e-04	5.278297e-02
6	2.231987e-04	6.090767e-02
7	2.856174e-04	6.882590e-02
8	3.539174e-04	7.653169e-02
9	4.275996e-04	8.402857e-02
10	5.061955e-04	9.131982e-02
11	5.892283e-04	9.840617e-02
12	6.762881e-04	1.052921e-01
13	7.670314e-04	1.119846e-01
14	8.611132e-04	1.184882e-01
15	9.582675e-04	1.248110e-01
16	1.058260e-03	1.309610e-01
17	1.160898e-03	1.369470e-01
18	1.266020e-03	1.427775e-01
19	1.373496e-03	1.484612e-01
20	1.483214e-03	1.540063e-01
21	1.595091e-03	1.594213e-01
22	1.709061e-03	1.647139e-01
23	1.825070e-03	1.698917e-01
24	1.943066e-03	1.749611e-01
25	2.063002e-03	1.799279e-01
26	2.184833e-03	1.847973e-01
27	2.308509e-03	1.895736e-01
28	2.433978e-03	1.942604e-01
29	2.561190e-03	1.988609e-01
30	2.690097e-03	2.033781e-01
31	2.820656e-03	2.078149e-01
32	2.952827e-03	2.121740e-01
33	3.086570e-03	2.164578e-01
34	3.221853e-03	2.206690e-01
35	3.358647e-03	2.248103e-01
36	3.496927e-03	2.288844e-01
37	3.636672e-03	2.328939e-01
38	3.777858e-03	2.368413e-01
39	3.920463e-03	2.407290e-01
40	4.064463e-03	2.445593e-01
41	4.209830e-03	2.483340e-01
42	4.356533e-03	2.520548e-01
43	4.504535e-03	2.557231e-01
44	4.653797e-03	2.593401e-01
45	4.804275e-03	2.629069e-01
46	4.955922e-03	2.664243e-01
47	5.108684e-03	2.698931e-01
48	5.262505e-03	2.733137e-01
49	5.417326e-03	2.766866e-01
50	5.573086e-03	2.800122e-01
51	5.729721e-03	2.832909e-01
52	5.887165e-03	2.865230e-01
53	6.045355e-03	2.897088e-01
54	6.204223e-03	2.928486e-01
55	6.363708e-03	2.959429e-01
56	6.523749e-03	2.989921e-01
57	6.684288e-03	3.019970e-01
58	6.845273e-03	3.049582e-01
59	7.006658e-03	3.078767e-01
60	7.168401e-03	3.107536e-01
61	7.330465e-03	3.135900e-01
62	7.492819e-03	3.163872e-01
63	7.655435e-03	3.191464e-01
64	7.818289e-03	3.218691e-01
65	7.981364e-03	3.245567e-01
66	8.144647e-03	3.272106e-01
67	8.308128e-03	3.298325e-01
68	8.471802e-03	3.324238e-01
69	8.635669e-03	3.349862e-01
70	8.799729e-03	3.375211e-01
71	8.963989e-03	3.400302e-01
72	9.128455e-03	3.425150e-01
73	9.293140e-03	3.449769e-01
74	9.458059e-03	3.474175e-01
75	9.623228e-03	3.498383e-01
76	9.788668e-03	3.522407e-01
77	9.954400e-03	3.546261e-01
78	1.012045e-02	3.569957e-01
79	1.028684e-02	3.593509e-01
80	1.045361e-02	3.616929e-01
81	1.062077e-02	3.640226e-01
82	1.078837e-02	3.663412e-01
83	1.095643e-02	3.686495e-01
84	1.112499e-02	3.709485e-01
85	1.129408e-02	3.732389e-01
86	1.146375e-02	3.755214e-01
87	1.163403e-02	3.777967e-01
88	1.180496e-02	3.800655e-01
89	1.197660e-02	3.823282e-01
90	1.214897e-02	3.845854e-01
91	1.232214e-02	3.868376e-01
92	1.249615e-02	3.890850e-01
93	1.267103e-02	3.913282e-01
94	1.284685e-02	3.935674e-01
95	1.302364e-02	3.958030e-01
96	1.320146e-02	3.980351e-01
97	1.338034e-02	4.002642e-01
98	1.356035e-02	4.024905e-01
99	1.374152e-02	4.047142e-01
100	1.392390e-02	4.069356e-01
101	1.410754e-02	4.091551e-01
102	1.429250e-02	4.113728e-01
103	1.447881e-02	4.135893e-01
104	1.466654e-02	4.158048e-01
105	1.485572e-02	4.180197e-01
106	1.504640e-02	4.202344e-01
107	1.523863e-02	4.224492e-01
108	1.543246e-02	4.246647e-01
109	1.562793e-02	4.268811e-01
110	1.582509e-02	4.290990e-01
111	1.602397e-02	4.313188e-01
112	1.622462e-02	4.335409e-01
113	1.642708e-02	4.357659e-01
114	1.663139e-02	4.379941e-01
115	1.683758e-02	4.402260e-01
116	1.704568e-02	4.424620e-01
117	1.725573e-02	4.447026e-01
118	1.746774e-02	4.469482e-01
119	1.768175e-02	4.491991e-01
120	1.789777e-02	4.514557e-01
121	1.811581e-02	4.537182e-01
122	1.833590e-02	4.559870e-01
123	1.855803e-02	4.582623e-01
124	1.878222e-02	4.605443e-01
125	1.900845e-02	4.628333e-01
126	1.923674e-02	4.651295e-01
127	1.946707e-02	4.674328e-01
128	1.969943e-02	4.697434e-01
129	1.993380e-02	4.720613e-01
130	2.017015e-02	4.743865e-01
131	2.040847e-02	4.767187e-01
132	2.064872e-02	4.790580e-01
133	2.089086e-02	4.814041e-01
134	2.113485e-02	4.837568e-01
135	2.138065e-02	4.861157e-01
136	2.162821e-02	4.884806e-01
137	2.187747e-02	4.908511e-01
138	2.212839e-02	4.932268e-01
139	2.238091e-02	4.956073e-01
140	2.263495e-02	4.979921e-01
141	2.289047e-02	5.003809e-01
142	2.314738e-02	5.027730e-01
143	2.340563e-02	5.051680e-01
144	2.366514e-02	5.075655e-01
145	2.392585e-02	5.099647e-01
146	2.418768e-02	5.123654e-01
147	2.445056e-02	5.147669e-01
148	2.471442e-02	5.171687e-01
149	2.497919e-02	5.195704e-01
150	2.524480e-02	5.219714e-01
151	2.551118e-02	5.243713e-01
152	2.577826e-02	5.267695e-01
153	2.604598e-02	5.291656e-01
