t_index	avg_L2_error	avg_relative_error
0	3.186511e-06	7.508667e-03
1	1.223812e-05	1.467274e-02
2	2.661793e-05	2.159522e-02
3	4.591792e-05	2.832339e-02
4	6.980592e-05	3.488550e-02
5	9.795727e-05	4.129376e-02
6	1.300611e-04	4.755573e-02
7	1.658520e-04	5.368034e-02
8	2.050741e-04	5.967264e-02
9	2.474634e-04	6.553440e-02
10	2.927923e-04	7.127035e-02
11	3.408576e-04	7.688600e-02
12	3.914842e-04	8.238731e-02
13	4.444961e-04	8.777778e-02
14	4.997473e-04	9.306198e-02
15	5.571387e-04	9.824724e-02
16	6.165746e-04	1.033394e-01
17	6.779484e-04	1.083421e-01
18	7.411754e-04	1.132599e-01
19	8.061799e-04	1.180970e-01
20	8.728870e-04	1.228568e-01
21	9.412267e-04	1.275423e-01
22	1.011128e-03	1.321556e-01
23	1.082518e-03	1.366985e-01
24	1.155326e-03	1.411727e-01
25	1.229491e-03	1.455799e-01
26	1.304942e-03	1.499215e-01
27	1.381616e-03	1.541988e-01
28	1.459453e-03	1.584134e-01
29	1.538380e-03	1.625655e-01
30	1.618317e-03	1.666552e-01
31	1.699184e-03	1.706823e-01
32	1.780906e-03	1.746471e-01
33	1.863412e-03	1.785500e-01
34	1.946640e-03	1.823914e-01
35	2.030531e-03	1.861725e-01
36	2.115027e-03	1.898936e-01
37	2.200073e-03	1.935557e-01
38	2.285597e-03	1.971583e-01
39	2.371533e-03	2.007016e-01
40	2.457825e-03	2.041862e-01
41	2.544421e-03	2.076126e-01
42	2.631271e-03	2.109818e-01
43	2.718329e-03	2.142944e-01
44	2.805547e-03	2.175514e-01
45	2.892895e-03	2.207542e-01
46	2.980346e-03	2.239045e-01
47	3.067879e-03	2.270041e-01
48	3.155461e-03	2.300540e-01
49	3.243060e-03	2.330557e-01
50	3.330647e-03	2.360105e-01
51	3.418188e-03	2.389194e-01
52	3.505645e-03	2.417834e-01
53	3.592991e-03	2.446036e-01
54	3.680203e-03	2.473815e-01
55	3.767272e-03	2.501190e-01
56	3.854190e-03	2.528179e-01
57	3.940948e-03	2.554799e-01
58	4.027536e-03	2.581064e-01
59	4.113944e-03	2.606987e-01
60	4.200170e-03	2.632582e-01
61	4.286225e-03	2.657867e-01
62	4.372127e-03	2.682864e-01
63	4.457903e-03	2.707594e-01
64	4.543579e-03	2.732079e-01
65	4.629185e-03	2.756338e-01
66	4.714756e-03	2.780395e-01
67	4.800333e-03	2.804273e-01
68	4.885951e-03	2.827992e-01
69	4.971643e-03	2.851570e-01
70	5.057456e-03	2.875028e-01
71	5.143446e-03	2.898392e-01
72	5.229671e-03	2.921683e-01
73	5.316206e-03	2.944931e-01
74	5.403135e-03	2.968165e-01
75	5.490529e-03	2.991409e-01
76	5.578481e-03	3.014692e-01
77	5.667090e-03	3.038047e-01
78	5.756450e-03	3.061502e-01
79	5.846670e-03	3.085089e-01
80	5.937858e-03	3.108837e-01
81	6.030121e-03	3.132774e-01
82	6.123572e-03	3.156927e-01
83	6.218333e-03	3.181325e-01
84	6.314518e-03	3.205993e-01
85	6.412223e-03	3.230952e-01
86	6.511547e-03	3.256220e-01
87	6.612590e-03	3.281818e-01
88	6.715429e-03	3.307756e-01
89	6.820137e-03	3.334044e-01
