t_index	avg_L2_error	avg_relative_error
0	3.947394e-07	2.579426e-03
1	1.385185e-06	4.842097e-03
2	2.785333e-06	6.878454e-03
3	4.465736e-06	8.721925e-03
4	6.343927e-06	1.040514e-02
5	8.374073e-06	1.195883e-02
6	1.053382e-05	1.340917e-02
7	1.281339e-05	1.477704e-02
8	1.520874e-05	1.607861e-02
9	1.771853e-05	1.732665e-02
10	2.034351e-05	1.853165e-02
11	2.308667e-05	1.970264e-02
12	2.595266e-05	2.084729e-02
13	2.894650e-05	2.197183e-02
14	3.207193e-05	2.308080e-02
15	3.533063e-05	2.417720e-02
16	3.872256e-05	2.526291e-02
17	4.224703e-05	2.633927e-02
18	4.590363e-05	2.740754e-02
19	4.969259e-05	2.846903e-02
20	5.361462e-05	2.952512e-02
21	5.767059e-05	3.057713e-02
22	6.186128e-05	3.162625e-02
23	6.618695e-05	3.267339e-02
24	7.064688e-05	3.371901e-02
25	7.523922e-05	3.476308e-02
26	7.996109e-05	3.580516e-02
27	8.480898e-05	3.684451e-02
28	8.977907e-05	3.788026e-02
29	9.486744e-05	3.891150e-02
30	1.000703e-04	3.993739e-02
31	1.053845e-04	4.095726e-02
32	1.108076e-04	4.197070e-02
33	1.163386e-04	4.297766e-02
34	1.219785e-04	4.397848e-02
35	1.277304e-04	4.497393e-02
36	1.335999e-04	4.596520e-02
37	1.395948e-04	4.695373e-02
38	1.457244e-04	4.794107e-02
39	1.519983e-04	4.892867e-02
40	1.584264e-04	4.991772e-02
41	1.650181e-04	5.090922e-02
42	1.717830e-04	5.190399e-02
43	1.787315e-04	5.290290e-02
44	1.858756e-04	5.390698e-02
45	1.932293e-04	5.491747e-02
46	2.008088e-04	5.593586e-02
47	2.086324e-04	5.696381e-02
48	2.167206e-04	5.800309e-02
49	2.250951e-04	5.905547e-02
50	2.337793e-04	6.012273e-02
51	2.427973e-04	6.120652e-02
52	2.521742e-04	6.230836e-02
53	2.619354e-04	6.342959e-02
54	2.721070e-04	6.457127e-02
55	2.827148e-04	6.573421e-02
56	2.937848e-04	6.691896e-02
57	3.053421e-04	6.812575e-02
58	3.174099e-04	6.935449e-02
59	3.300091e-04	7.060478e-02
60	3.431564e-04	7.187590e-02
61	3.568643e-04	7.316681e-02
62	3.711406e-04	7.447618e-02
63	3.859881e-04	7.580250e-02
64	4.014057e-04	7.714405e-02
65	4.173893e-04	7.849904e-02
66	4.339318e-04	7.986563e-02
67	4.510246e-04	8.124195e-02
68	4.686577e-04	8.262619e-02
69	4.868202e-04	8.401661e-02
70	5.055011e-04	8.541165e-02
71	5.246898e-04	8.680994e-02
72	5.443769e-04	8.821041e-02
73	5.645544e-04	8.961224e-02
74	5.852157e-04	9.101490e-02
75	6.063559e-04	9.241804e-02
76	6.279705e-04	9.382140e-02
77	6.500551e-04	9.522476e-02
78	6.726054e-04	9.662784e-02
79	6.956169e-04	9.803036e-02
80	7.190861e-04	9.943204e-02
81	7.430109e-04	1.008327e-01
82	7.673915e-04	1.022322e-01
83	7.922306e-04	1.036307e-01
84	8.175327e-04	1.050284e-01
85	8.433030e-04	1.064256e-01
86	8.695463e-04	1.078225e-01
87	8.962665e-04	1.092196e-01
88	9.234668e-04	1.106171e-01
89	9.511514e-04	1.120153e-01
90	9.793270e-04	1.134150e-01
91	1.008005e-03	1.148169e-01
92	1.037202e-03	1.162221e-01
93	1.066941e-03	1.176316e-01
94	1.097243e-03	1.190467e-01
95	1.128135e-03	1.204682e-01
96	1.159634e-03	1.218966e-01
97	1.191757e-03	1.233322e-01
98	1.224513e-03	1.247748e-01
99	1.257907e-03	1.262243e-01
100	1.291945e-03	1.276806e-01
101	1.326633e-03	1.291438e-01
102	1.361980e-03	1.306144e-01
103	1.397998e-03	1.320932e-01
104	1.434697e-03	1.335805e-01
105	1.472083e-03	1.350769e-01
106	1.510154e-03	1.365823e-01
107	1.548898e-03	1.380962e-01
108	1.588302e-03	1.396178e-01
109	1.628348e-03	1.411467e-01
110	1.669027e-03	1.426826e-01
111	1.710335e-03	1.442258e-01
112	1.752279e-03	1.457772e-01
113	1.794867e-03	1.473378e-01
114	1.838103e-03	1.489082e-01
115	1.881975e-03	1.504886e-01
116	1.926458e-03	1.520779e-01
117	1.971505e-03	1.536744e-01
118	2.017061e-03	1.552755e-01
119	2.063072e-03	1.568788e-01
120	2.109495e-03	1.584826e-01
121	2.156311e-03	1.600859e-01
122	2.203523e-03	1.616893e-01
123	2.251152e-03	1.632938e-01
124	2.299224e-03	1.649013e-01
125	2.347756e-03	1.665128e-01
126	2.396750e-03	1.681291e-01
127	2.446185e-03	1.697496e-01
128	2.496030e-03	1.713732e-01
129	2.546245e-03	1.729983e-01
130	2.596804e-03	1.746236e-01
131	2.647692e-03	1.762482e-01
132	2.698911e-03	1.778723e-01
133	2.750473e-03	1.794961e-01
134	2.802386e-03	1.811202e-01
135	2.854644e-03	1.827446e-01
136	2.907221e-03	1.843688e-01
137	2.960078e-03	1.859915e-01
138	3.013169e-03	1.876111e-01
139	3.066461e-03	1.892262e-01
140	3.119946e-03	1.908360e-01
141	3.173641e-03	1.924407e-01
142	3.227588e-03	1.940413e-01
143	3.281833e-03	1.956390e-01
144	3.336414e-03	1.972353e-01
145	3.391344e-03	1.988308e-01
146	3.446611e-03	2.004258e-01
147	3.502179e-03	2.020194e-01
148	3.558010e-03	2.036106e-01
149	3.614073e-03	2.051982e-01
