t_index	avg_L2_error	avg_relative_error
0	7.069214e-07	3.447372e-03
1	2.544883e-06	6.542972e-03
2	5.228576e-06	9.382491e-03
3	8.559944e-06	1.200922e-02
4	1.240168e-05	1.445774e-02
5	1.666008e-05	1.675644e-02
6	2.127102e-05	1.892835e-02
7	2.619045e-05	2.099218e-02
8	3.138868e-05	2.296348e-02
9	3.684733e-05	2.485570e-02
10	4.255772e-05	2.668094e-02
11	4.851955e-05	2.845048e-02
12	5.473905e-05	3.017483e-02
13	6.122624e-05	3.186347e-02
14	6.799164e-05	3.352443e-02
15	7.504365e-05	3.516402e-02
16	8.238701e-05	3.678677e-02
17	9.002260e-05	3.839572e-02
18	9.794757e-05	3.999268e-02
19	1.061555e-04	4.157846e-02
20	1.146370e-04	4.315305e-02
21	1.233802e-04	4.471597e-02
22	1.323731e-04	4.626651e-02
23	1.416041e-04	4.780407e-02
24	1.510632e-04	4.932819e-02
25	1.607420e-04	5.083865e-02
26	1.706334e-04	5.233539e-02
27	1.807317e-04	5.381854e-02
28	1.910313e-04	5.528833e-02
29	2.015262e-04	5.674493e-02
30	2.122086e-04	5.818842e-02
31	2.230690e-04	5.961871e-02
32	2.340969e-04	6.103566e-02
33	2.452815e-04	6.243916e-02
34	2.566128e-04	6.382921e-02
35	2.680828e-04	6.520593e-02
36	2.796861e-04	6.656963e-02
37	2.914202e-04	6.792077e-02
38	3.032855e-04	6.925997e-02
39	3.152847e-04	7.058796e-02
40	3.274219e-04	7.190545e-02
41	3.397011e-04	7.321315e-02
42	3.521253e-04	7.451163e-02
43	3.646960e-04	7.580130e-02
44	3.774119e-04	7.708246e-02
45	3.902696e-04	7.835521e-02
46	4.032637e-04	7.961959e-02
47	4.163873e-04	8.087552e-02
48	4.296331e-04	8.212293e-02
49	4.429939e-04	8.336174e-02
50	4.564630e-04	8.459188e-02
51	4.700350e-04	8.581332e-02
52	4.837051e-04	8.702603e-02
53	4.974697e-04	8.822995e-02
54	5.113256e-04	8.942502e-02
55	5.252705e-04	9.061115e-02
56	5.393026e-04	9.178832e-02
57	5.534212e-04	9.295654e-02
58	5.676269e-04	9.411596e-02
59	5.819216e-04	9.526687e-02
60	5.963085e-04	9.640972e-02
61	6.107922e-04	9.754506e-02
62	6.253775e-04	9.867349e-02
63	6.400689e-04	9.979563e-02
64	6.548706e-04	1.009120e-01
65	6.697852e-04	1.020230e-01
66	6.848143e-04	1.031290e-01
67	6.999583e-04	1.042301e-01
68	7.152178e-04	1.053267e-01
69	7.305937e-04	1.064189e-01
70	7.460884e-04	1.075071e-01
71	7.617067e-04	1.085917e-01
72	7.774555e-04	1.096735e-01
73	7.933444e-04	1.107534e-01
74	8.093842e-04	1.118321e-01
75	8.255867e-04	1.129105e-01
76	8.419624e-04	1.139895e-01
77	8.585199e-04	1.150696e-01
78	8.752646e-04	1.161508e-01
79	8.921976e-04	1.172331e-01
80	9.093161e-04	1.183159e-01
81	9.266138e-04	1.193985e-01
82	9.440824e-04	1.204797e-01
83	9.617127e-04	1.215587e-01
84	9.794972e-04	1.226346e-01
85	9.974319e-04	1.237067e-01
86	1.015517e-03	1.247748e-01
87	1.033759e-03	1.258392e-01
88	1.052168e-03	1.269004e-01
89	1.070760e-03	1.279595e-01
90	1.089552e-03	1.290175e-01
91	1.108562e-03	1.300757e-01
92	1.127808e-03	1.311350e-01
93	1.147304e-03	1.321964e-01
94	1.167057e-03	1.332604e-01
95	1.187075e-03	1.343274e-01
96	1.207360e-03	1.353972e-01
97	1.227909e-03	1.364698e-01
98	1.248724e-03	1.375448e-01
99	1.269802e-03	1.386221e-01
100	1.291147e-03	1.397015e-01
101	1.312764e-03	1.407833e-01
102	1.334663e-03	1.418678e-01
103	1.356856e-03	1.429557e-01
104	1.379363e-03	1.440480e-01
105	1.402203e-03	1.451457e-01
106	1.425398e-03	1.462500e-01
107	1.448972e-03	1.473621e-01
108	1.472949e-03	1.484833e-01
109	1.497353e-03	1.496146e-01
110	1.522205e-03	1.507570e-01
111	1.547528e-03	1.519116e-01
112	1.573345e-03	1.530791e-01
113	1.599676e-03	1.542602e-01
114	1.626542e-03	1.554556e-01
115	1.653962e-03	1.566658e-01
116	1.681955e-03	1.578913e-01
117	1.710536e-03	1.591324e-01
118	1.739719e-03	1.603894e-01
119	1.769514e-03	1.616624e-01
120	1.799927e-03	1.629511e-01
121	1.830961e-03	1.642553e-01
122	1.862618e-03	1.655747e-01
123	1.894895e-03	1.669086e-01
124	1.927789e-03	1.682567e-01
