t_index	avg_L2_error	avg_relative_error
0	4.004337e-06	8.207067e-03
1	1.458180e-05	1.562184e-02
2	3.037283e-05	2.250910e-02
3	5.060141e-05	2.902385e-02
4	7.477911e-05	3.526250e-02
5	1.025732e-04	4.128843e-02
6	1.337469e-04	4.714623e-02
7	1.681317e-04	5.286951e-02
8	2.056070e-04	5.848428e-02
9	2.460818e-04	6.401044e-02
10	2.894809e-04	6.946287e-02
11	3.357411e-04	7.485318e-02
12	3.848146e-04	8.019130e-02
13	4.366710e-04	8.548621e-02
14	4.912924e-04	9.074569e-02
15	5.486658e-04	9.597600e-02
16	6.087816e-04	1.011821e-01
17	6.716362e-04	1.063680e-01
18	7.372352e-04	1.115377e-01
19	8.055911e-04	1.166945e-01
20	8.767176e-04	1.218413e-01
21	9.506239e-04	1.269798e-01
22	1.027313e-03	1.321109e-01
23	1.106780e-03	1.372348e-01
24	1.189011e-03	1.423509e-01
25	1.273980e-03	1.474578e-01
26	1.361646e-03	1.525536e-01
27	1.451961e-03	1.576361e-01
28	1.544870e-03	1.627030e-01
29	1.640313e-03	1.677519e-01
30	1.738231e-03	1.727810e-01
31	1.838571e-03	1.777887e-01
32	1.941286e-03	1.827740e-01
33	2.046342e-03	1.877366e-01
34	2.153717e-03	1.926769e-01
35	2.263401e-03	1.975954e-01
36	2.375394e-03	2.024933e-01
37	2.489701e-03	2.073717e-01
38	2.606329e-03	2.122318e-01
39	2.725284e-03	2.170746e-01
40	2.846571e-03	2.219009e-01
41	2.970190e-03	2.267113e-01
42	3.096137e-03	2.315064e-01
43	3.224405e-03	2.362863e-01
44	3.354983e-03	2.410512e-01
45	3.487859e-03	2.458012e-01
46	3.623019e-03	2.505363e-01
47	3.760450e-03	2.552568e-01
48	3.900141e-03	2.599626e-01
49	4.042081e-03	2.646542e-01
50	4.186265e-03	2.693319e-01
51	4.332687e-03	2.739960e-01
52	4.481348e-03	2.786471e-01
53	4.632249e-03	2.832857e-01
54	4.785396e-03	2.879125e-01
55	4.940801e-03	2.925282e-01
56	5.098477e-03	2.971337e-01
57	5.258445e-03	3.017297e-01
58	5.420730e-03	3.063173e-01
59	5.585365e-03	3.108977e-01
60	5.752391e-03	3.154720e-01
61	5.921855e-03	3.200416e-01
62	6.093811e-03	3.246080e-01
63	6.268323e-03	3.291726e-01
64	6.445456e-03	3.337370e-01
65	6.625284e-03	3.383028e-01
66	6.807879e-03	3.428714e-01
67	6.993313e-03	3.474442e-01
68	7.181658e-03	3.520224e-01
69	7.372975e-03	3.566069e-01
70	7.567321e-03	3.611984e-01
71	7.764741e-03	3.657975e-01
72	7.965270e-03	3.704043e-01
73	8.168931e-03	3.750187e-01
74	8.375734e-03	3.796403e-01
75	8.585678e-03	3.842687e-01
76	8.798755e-03	3.889030e-01
77	9.014943e-03	3.935424e-01
78	9.234216e-03	3.981859e-01
79	9.456543e-03	4.028326e-01
80	9.681890e-03	4.074815e-01
81	9.910220e-03	4.121315e-01
82	1.014150e-02	4.167819e-01
83	1.037569e-02	4.214317e-01
84	1.061275e-02	4.260803e-01
85	1.085266e-02	4.307271e-01
86	1.109539e-02	4.353713e-01
87	1.134090e-02	4.400127e-01
88	1.158917e-02	4.446508e-01
89	1.184017e-02	4.492851e-01
90	1.209387e-02	4.539153e-01
91	1.235024e-02	4.585411e-01
92	1.260924e-02	4.631620e-01
