t_index	avg_L2_error	avg_relative_error
176	6.316225e-03	3.295219e-01
177	6.395894e-03	3.315894e-01
178	6.476078e-03	3.336532e-01
179	6.556756e-03	3.357128e-01
180	6.637915e-03	3.377678e-01
181	6.719544e-03	3.398181e-01
182	6.801635e-03	3.418637e-01
183	6.884183e-03	3.439047e-01
184	6.967181e-03	3.459411e-01
185	7.050620e-03	3.479730e-01
186	7.134486e-03	3.500001e-01
187	7.218765e-03	3.520224e-01
188	7.303437e-03	3.540396e-01
189	7.388481e-03	3.560513e-01
190	7.473873e-03	3.580571e-01
191	7.559590e-03	3.600568e-01
192	7.645609e-03	3.620498e-01
193	7.731912e-03	3.640360e-01
194	7.818480e-03	3.660152e-01
195	7.905299e-03	3.679874e-01
196	7.992356e-03	3.699524e-01
197	8.079642e-03	3.719105e-01
198	8.167145e-03	3.738616e-01
199	8.254854e-03	3.758058e-01
200	8.342755e-03	3.777432e-01
201	8.430833e-03	3.796738e-01
202	8.519064e-03	3.815973e-01
203	8.607422e-03	3.835135e-01
204	8.695877e-03	3.854219e-01
205	8.784389e-03	3.873221e-01
206	8.872919e-03	3.892133e-01
207	8.961421e-03	3.910947e-01
208	9.049849e-03	3.929654e-01
209	9.138154e-03	3.948247e-01
210	9.226293e-03	3.966716e-01
211	9.314223e-03	3.985054e-01
212	9.401911e-03	4.003255e-01
213	9.489330e-03	4.021316e-01
214	9.576467e-03	4.039234e-01
215	9.663318e-03	4.057013e-01
216	9.749896e-03	4.074656e-01
217	9.836222e-03	4.092171e-01
218	9.922334e-03	4.109569e-01
219	1.000827e-02	4.126860e-01
220	1.009409e-02	4.144059e-01
221	1.017984e-02	4.161177e-01
222	1.026558e-02	4.178227e-01
223	1.035133e-02	4.195219e-01
224	1.043715e-02	4.212159e-01
225	1.052305e-02	4.229053e-01
226	1.060904e-02	4.245900e-01
227	1.069512e-02	4.262700e-01
228	1.078127e-02	4.279446e-01
229	1.086747e-02	4.296133e-01
230	1.095370e-02	4.312753e-01
231	1.103993e-02	4.329301e-01
232	1.112614e-02	4.345771e-01
233	1.121232e-02	4.362160e-01
234	1.129847e-02	4.378468e-01
235	1.138460e-02	4.394697e-01
236	1.147071e-02	4.410852e-01
237	1.155684e-02	4.426938e-01
238	1.164301e-02	4.442961e-01
239	1.172924e-02	4.458930e-01
240	1.181556e-02	4.474848e-01
241	1.190196e-02	4.490719e-01
242	1.198846e-02	4.506545e-01
243	1.207503e-02	4.522324e-01
244	1.216164e-02	4.538050e-01
245	1.224826e-02	4.553718e-01
246	1.233485e-02	4.569320e-01
247	1.242135e-02	4.584849e-01
248	1.250773e-02	4.600298e-01
249	1.259395e-02	4.615664e-01
250	1.267999e-02	4.630944e-01
251	1.276584e-02	4.646140e-01
252	1.285151e-02	4.661258e-01
253	1.293701e-02	4.676305e-01
254	1.302237e-02	4.691288e-01
255	1.310762e-02	4.706215e-01
256	1.319276e-02	4.721093e-01
257	1.327781e-02	4.735924e-01
258	1.336273e-02	4.750706e-01
259	1.344750e-02	4.765433e-01
260	1.353205e-02	4.780094e-01
261	1.361630e-02	4.794674e-01
262	1.370017e-02	4.809156e-01
263	1.378357e-02	4.823522e-01
264	1.386641e-02	4.837756e-01
265	1.394862e-02	4.851845e-01
266	1.403016e-02	4.865781e-01
267	1.411103e-02	4.879564e-01
268	1.419124e-02	4.893197e-01
269	1.427083e-02	4.906690e-01
270	1.434989e-02	4.920060e-01
271	1.442851e-02	4.933324e-01
272	1.450678e-02	4.946500e-01
273	1.458479e-02	4.959607e-01
274	1.466263e-02	4.972659e-01
275	1.474035e-02	4.985666e-01
276	1.481799e-02	4.998636e-01
277	1.489556e-02	5.011569e-01
278	1.497307e-02	5.024463e-01
279	1.505051e-02	5.037317e-01
280	1.512787e-02	5.050126e-01
281	1.520516e-02	5.062891e-01
282	1.528241e-02	5.075619e-01
283	1.535970e-02	5.088319e-01
284	1.543713e-02	5.101009e-01
285	1.551483e-02	5.113713e-01
286	1.559297e-02	5.126459e-01
287	1.567170e-02	5.139276e-01
288	1.575119e-02	5.152192e-01
289	1.583158e-02	5.165232e-01
290	1.591299e-02	5.178412e-01
291	1.599546e-02	5.191741e-01
292	1.607901e-02	5.205217e-01
293	1.616359e-02	5.218828e-01
294	1.624909e-02	5.232557e-01
295	1.633541e-02	5.246376e-01
296	1.642238e-02	5.260259e-01
297	1.650985e-02	5.274177e-01
298	1.659770e-02	5.288105e-01
299	1.668580e-02	5.302023e-01
300	1.677410e-02	5.315919e-01
301	1.686256e-02	5.329789e-01
302	1.695120e-02	5.343637e-01
303	1.704008e-02	5.357473e-01
304	1.712929e-02	5.371314e-01
305	1.721894e-02	5.385178e-01
306	1.730912e-02	5.399084e-01
307	1.739993e-02	5.413048e-01
308	1.749143e-02	5.427081e-01
309	1.758366e-02	5.441190e-01
310	1.767660e-02	5.455370e-01
311	1.777019e-02	5.469614e-01
312	1.786434e-02	5.483906e-01
313	1.795891e-02	5.498225e-01
314	1.805376e-02	5.512551e-01
315	1.814877e-02	5.526862e-01
316	1.824380e-02	5.541139e-01
317	1.833875e-02	5.555370e-01
318	1.843356e-02	5.569547e-01
319	1.852821e-02	5.583666e-01
320	1.862269e-02	5.597732e-01
321	1.871704e-02	5.611750e-01
322	1.881128e-02	5.625728e-01
323	1.890548e-02	5.639675e-01
324	1.899967e-02	5.653598e-01
325	1.909389e-02	5.667502e-01
326	1.918816e-02	5.681391e-01
327	1.928249e-02	5.695265e-01
328	1.937689e-02	5.709126e-01
329	1.947139e-02	5.722972e-01
330	1.956600e-02	5.736806e-01
331	1.966075e-02	5.750631e-01
332	1.975569e-02	5.764451e-01
333	1.985087e-02	5.778274e-01
334	1.994636e-02	5.792107e-01
335	2.004224e-02	5.805961e-01
336	2.013857e-02	5.819844e-01
337	2.023544e-02	5.833766e-01
338	2.033289e-02	5.847735e-01
339	2.043100e-02	5.861757e-01
340	2.052982e-02	5.875840e-01
341	2.062937e-02	5.889987e-01
342	2.072969e-02	5.904202e-01
343	2.083079e-02	5.918484e-01
344	2.093268e-02	5.932834e-01
345	2.103533e-02	5.947247e-01
346	2.113871e-02	5.961716e-01
347	2.124275e-02	5.976232e-01
348	2.134739e-02	5.990782e-01
349	2.145254e-02	6.005353e-01
350	2.155807e-02	6.019926e-01
351	2.166389e-02	6.034485e-01
352	2.176985e-02	6.049010e-01
353	2.187581e-02	6.063480e-01
354	2.198166e-02	6.077875e-01
355	2.208723e-02	6.092175e-01
356	2.219240e-02	6.106361e-01
357	2.229704e-02	6.120416e-01
358	2.240103e-02	6.134327e-01
359	2.250430e-02	6.148081e-01
360	2.260677e-02	6.161673e-01
361	2.270841e-02	6.175100e-01
362	2.280922e-02	6.188366e-01
363	2.290922e-02	6.201476e-01
364	2.300846e-02	6.214442e-01
365	2.310699e-02	6.227274e-01
366	2.320488e-02	6.239986e-01
367	2.330220e-02	6.252587e-01
368	2.339900e-02	6.265089e-01
369	2.349532e-02	6.277497e-01
370	2.359119e-02	6.289818e-01
371	2.368661e-02	6.302053e-01
372	2.378161e-02	6.314205e-01
373	2.387618e-02	6.326276e-01
374	2.397036e-02	6.338270e-01
375	2.406417e-02	6.350193e-01
376	2.415769e-02	6.362055e-01
377	2.425100e-02	6.373868e-01
378	2.434421e-02	6.385650e-01
379	2.443744e-02	6.397420e-01
380	2.453081e-02	6.409195e-01
381	2.462445e-02	6.420996e-01
382	2.471845e-02	6.432837e-01
383	2.481287e-02	6.444728e-01
384	2.490773e-02	6.456673e-01
385	2.500300e-02	6.468669e-01
386	2.509861e-02	6.480705e-01
387	2.519443e-02	6.492765e-01
388	2.529031e-02	6.504830e-01
389	2.538610e-02	6.516877e-01
390	2.548163e-02	6.528884e-01
391	2.557675e-02	6.540830e-01
392	2.567134e-02	6.552700e-01
393	2.576533e-02	6.564482e-01
394	2.585866e-02	6.576171e-01
395	2.595133e-02	6.587769e-01
396	2.604338e-02	6.599279e-01
397	2.613486e-02	6.610712e-01
398	2.622585e-02	6.622079e-01
