t_index	avg_L2_error	avg_relative_error
0	4.946057e-07	2.892833e-03
1	1.750562e-06	5.448829e-03
2	3.542505e-06	7.759059e-03
3	5.711905e-06	9.859552e-03
4	8.151215e-06	1.178205e-02
5	1.079213e-05	1.355500e-02
6	1.359384e-05	1.520305e-02
7	1.653403e-05	1.674734e-02
8	1.960268e-05	1.820613e-02
9	2.279836e-05	1.959547e-02
10	2.612602e-05	2.092975e-02
11	2.959529e-05	2.222190e-02
12	3.321855e-05	2.348339e-02
13	3.700821e-05	2.472374e-02
14	4.097404e-05	2.595013e-02
15	4.512158e-05	2.716725e-02
16	4.945236e-05	2.837769e-02
17	5.396541e-05	2.958276e-02
18	5.865884e-05	3.078309e-02
19	6.353053e-05	3.197898e-02
20	6.857821e-05	3.317054e-02
21	7.379935e-05	3.435766e-02
22	7.919100e-05	3.554016e-02
23	8.474936e-05	3.671764e-02
24	9.046899e-05	3.788935e-02
25	9.634215e-05	3.905406e-02
26	1.023588e-04	4.021008e-02
27	1.085075e-04	4.135550e-02
28	1.147759e-04	4.248847e-02
29	1.211521e-04	4.360733e-02
30	1.276252e-04	4.471084e-02
31	1.341859e-04	4.579824e-02
32	1.408277e-04	4.686935e-02
33	1.475467e-04	4.792458e-02
34	1.543419e-04	4.896478e-02
35	1.612142e-04	4.999112e-02
36	1.681669e-04	5.100501e-02
37	1.752046e-04	5.200792e-02
38	1.823330e-04	5.300138e-02
39	1.895581e-04	5.398676e-02
40	1.968855e-04	5.496521e-02
41	2.043200e-04	5.593758e-02
42	2.118653e-04	5.690445e-02
43	2.195245e-04	5.786623e-02
44	2.273007e-04	5.882331e-02
45	2.351977e-04	5.977623e-02
46	2.432207e-04	6.072577e-02
47	2.513765e-04	6.167300e-02
48	2.596733e-04	6.261915e-02
49	2.681196e-04	6.356555e-02
50	2.767239e-04	6.451342e-02
51	2.854936e-04	6.546371e-02
52	2.944341e-04	6.641705e-02
53	3.035490e-04	6.737370e-02
54	3.128401e-04	6.833366e-02
55	3.223084e-04	6.929674e-02
56	3.319544e-04	7.026277e-02
57	3.417798e-04	7.123168e-02
58	3.517871e-04	7.220361e-02
59	3.619806e-04	7.317889e-02
60	3.723657e-04	7.415799e-02
61	3.829482e-04	7.514144e-02
62	3.937340e-04	7.612971e-02
63	4.047282e-04	7.712312e-02
64	4.159348e-04	7.812181e-02
65	4.273563e-04	7.912574e-02
66	4.389948e-04	8.013473e-02
67	4.508518e-04	8.114854e-02
68	4.629295e-04	8.216702e-02
69	4.752317e-04	8.319015e-02
70	4.877640e-04	8.421813e-02
71	5.005345e-04	8.525140e-02
72	5.135533e-04	8.629058e-02
73	5.268323e-04	8.733645e-02
74	5.403846e-04	8.838983e-02
75	5.542236e-04	8.945153e-02
76	5.683625e-04	9.052225e-02
77	5.828141e-04	9.160258e-02
78	5.975904e-04	9.269297e-02
79	6.127024e-04	9.379372e-02
80	6.281602e-04	9.490501e-02
81	6.439726e-04	9.602685e-02
82	6.601470e-04	9.715918e-02
83	6.766889e-04	9.830175e-02
84	6.936023e-04	9.945424e-02
85	7.108893e-04	1.006162e-01
86	7.285510e-04	1.017871e-01
87	7.465880e-04	1.029663e-01
88	7.650011e-04	1.041533e-01
89	7.837921e-04	1.053475e-01
90	8.029639e-04	1.065483e-01
91	8.225209e-04	1.077552e-01
92	8.424683e-04	1.089677e-01
93	8.628120e-04	1.101854e-01
94	8.835581e-04	1.114078e-01
95	9.047127e-04	1.126348e-01
96	9.262819e-04	1.138661e-01
97	9.482721e-04	1.151017e-01
98	9.706903e-04	1.163419e-01
99	9.935444e-04	1.175871e-01
100	1.016844e-03	1.188376e-01
101	1.040598e-03	1.200942e-01
102	1.064819e-03	1.213575e-01
103	1.089517e-03	1.226280e-01
104	1.114703e-03	1.239062e-01
105	1.140385e-03	1.251922e-01
106	1.166573e-03	1.264861e-01
107	1.193269e-03	1.277877e-01
108	1.220479e-03	1.290966e-01
109	1.248204e-03	1.304126e-01
110	1.276446e-03	1.317353e-01
111	1.305209e-03	1.330645e-01
112	1.334497e-03	1.344002e-01
113	1.364316e-03	1.357424e-01
114	1.394676e-03	1.370913e-01
115	1.425583e-03	1.384469e-01
116	1.457046e-03	1.398095e-01
117	1.489069e-03	1.411790e-01
118	1.521653e-03	1.425551e-01
119	1.554795e-03	1.439377e-01
120	1.588489e-03	1.453261e-01
121	1.622724e-03	1.467202e-01
122	1.657487e-03	1.481195e-01
123	1.692767e-03	1.495238e-01
124	1.728551e-03	1.509330e-01
125	1.764828e-03	1.523472e-01
126	1.801589e-03	1.537665e-01
127	1.838827e-03	1.551909e-01
