t_index	avg_L2_error	avg_relative_error
0	2.768906e-06	6.764082e-03
1	1.021023e-05	1.295859e-02
2	2.148459e-05	1.876502e-02
3	3.609622e-05	2.429136e-02
4	5.372682e-05	2.960721e-02
5	7.415600e-05	3.475915e-02
6	9.722265e-05	3.977991e-02
7	1.228054e-04	4.469354e-02
8	1.508092e-04	4.951802e-02
9	1.811550e-04	5.426672e-02
10	2.137747e-04	5.894980e-02
11	2.486104e-04	6.357561e-02
12	2.856161e-04	6.815165e-02
13	3.247555e-04	7.268456e-02
14	3.659965e-04	7.717976e-02
15	4.093077e-04	8.164131e-02
16	4.546597e-04	8.607238e-02
17	5.020290e-04	9.047585e-02
18	5.514003e-04	9.485472e-02
19	6.027658e-04	9.921198e-02
20	6.561234e-04	1.035505e-01
21	7.114759e-04	1.078730e-01
22	7.688308e-04	1.121820e-01
23	8.281985e-04	1.164798e-01
24	8.895896e-04	1.207683e-01
25	9.530132e-04	1.250490e-01
26	1.018477e-03	1.293232e-01
27	1.085987e-03	1.335917e-01
28	1.155549e-03	1.378553e-01
29	1.227162e-03	1.421143e-01
30	1.300824e-03	1.463688e-01
31	1.376531e-03	1.506188e-01
32	1.454276e-03	1.548641e-01
33	1.534051e-03	1.591047e-01
34	1.615847e-03	1.633401e-01
35	1.699651e-03	1.675702e-01
36	1.785449e-03	1.717945e-01
37	1.873226e-03	1.760124e-01
38	1.962963e-03	1.802235e-01
39	2.054638e-03	1.844272e-01
40	2.148231e-03	1.886228e-01
41	2.243720e-03	1.928098e-01
42	2.341088e-03	1.969881e-01
43	2.440322e-03	2.011574e-01
44	2.541417e-03	2.053183e-01
45	2.644375e-03	2.094713e-01
46	2.749208e-03	2.136173e-01
47	2.855935e-03	2.177579e-01
48	2.964587e-03	2.218944e-01
49	3.075201e-03	2.260287e-01
50	3.187822e-03	2.301629e-01
51	3.302502e-03	2.342987e-01
52	3.419294e-03	2.384383e-01
53	3.538255e-03	2.425835e-01
54	3.659444e-03	2.467359e-01
55	3.782914e-03	2.508970e-01
56	3.908720e-03	2.550681e-01
57	4.036910e-03	2.592502e-01
58	4.167528e-03	2.634440e-01
59	4.300615e-03	2.676499e-01
60	4.436202e-03	2.718681e-01
61	4.574320e-03	2.760986e-01
62	4.714992e-03	2.803414e-01
63	4.858239e-03	2.845960e-01
64	5.004077e-03	2.888622e-01
65	5.152520e-03	2.931395e-01
66	5.303579e-03	2.974273e-01
67	5.457260e-03	3.017250e-01
68	5.613568e-03	3.060320e-01
69	5.772506e-03	3.103477e-01
70	5.934073e-03	3.146714e-01
71	6.098266e-03	3.190023e-01
72	6.265077e-03	3.233397e-01
73	6.434500e-03	3.276828e-01
74	6.606524e-03	3.320309e-01
75	6.781139e-03	3.363832e-01
76	6.958336e-03	3.407390e-01
77	7.138103e-03	3.450976e-01
78	7.320433e-03	3.494585e-01
79	7.505316e-03	3.538211e-01
80	7.692747e-03	3.581847e-01
81	7.882719e-03	3.625490e-01
82	8.075228e-03	3.669135e-01
83	8.270270e-03	3.712778e-01
84	8.467839e-03	3.756415e-01
85	8.667932e-03	3.800041e-01
86	8.870541e-03	3.843653e-01
87	9.075663e-03	3.887248e-01
88	9.283292e-03	3.930823e-01
89	9.493424e-03	3.974375e-01
90	9.706056e-03	4.017903e-01
91	9.921186e-03	4.061406e-01
92	1.013882e-02	4.104884e-01
93	1.035896e-02	4.148338e-01
94	1.058164e-02	4.191772e-01
95	1.080686e-02	4.235192e-01
96	1.103468e-02	4.278604e-01
97	1.126513e-02	4.322017e-01
98	1.149829e-02	4.365443e-01
99	1.173420e-02	4.408894e-01
100	1.197297e-02	4.452384e-01
101	1.221469e-02	4.495930e-01
102	1.245944e-02	4.539546e-01
103	1.270735e-02	4.583251e-01
104	1.295851e-02	4.627060e-01
105	1.321306e-02	4.670990e-01
106	1.347111e-02	4.715058e-01
107	1.373275e-02	4.759276e-01
108	1.399812e-02	4.803659e-01
109	1.426731e-02	4.848217e-01
110	1.454040e-02	4.892960e-01
111	1.481750e-02	4.937895e-01
112	1.509866e-02	4.983027e-01
113	1.538394e-02	5.028358e-01
114	1.567338e-02	5.073888e-01
115	1.596702e-02	5.119615e-01
116	1.626485e-02	5.165534e-01
117	1.656686e-02	5.211636e-01
118	1.687303e-02	5.257911e-01
119	1.718330e-02	5.304348e-01
120	1.749759e-02	5.350930e-01
121	1.781582e-02	5.397641e-01
122	1.813787e-02	5.444461e-01
123	1.846360e-02	5.491369e-01
124	1.879285e-02	5.538342e-01
125	1.912547e-02	5.585356e-01
126	1.946126e-02	5.632386e-01
127	1.980001e-02	5.679404e-01
128	2.014152e-02	5.726385e-01
129	2.048556e-02	5.773302e-01
130	2.083190e-02	5.820128e-01
131	2.118032e-02	5.866837e-01
132	2.153058e-02	5.913403e-01
133	2.188245e-02	5.959802e-01
134	2.223570e-02	6.006011e-01
135	2.259011e-02	6.052009e-01
136	2.294548e-02	6.097775e-01
137	2.330160e-02	6.143291e-01
138	2.365830e-02	6.188540e-01
139	2.401538e-02	6.233508e-01
140	2.437269e-02	6.278182e-01
141	2.473009e-02	6.322551e-01
142	2.508744e-02	6.366607e-01
143	2.544462e-02	6.410341e-01
144	2.580154e-02	6.453748e-01
145	2.615810e-02	6.496824e-01
146	2.651424e-02	6.539567e-01
147	2.686988e-02	6.581975e-01
148	2.722499e-02	6.624049e-01
149	2.757952e-02	6.665791e-01
150	2.793347e-02	6.707203e-01
151	2.828681e-02	6.748291e-01
152	2.863955e-02	6.789058e-01
153	2.899170e-02	6.829513e-01
154	2.934329e-02	6.869661e-01
155	2.969435e-02	6.909513e-01
156	3.004492e-02	6.949076e-01
157	3.039506e-02	6.988361e-01
158	3.074483e-02	7.027379e-01
159	3.109429e-02	7.066141e-01
160	3.144353e-02	7.104659e-01
161	3.179261e-02	7.142945e-01
162	3.214163e-02	7.181011e-01
163	3.249067e-02	7.218871e-01
164	3.283983e-02	7.256535e-01
165	3.318920e-02	7.294017e-01
166	3.353886e-02	7.331328e-01
167	3.388891e-02	7.368479e-01
168	3.423944e-02	7.405482e-01
169	3.459053e-02	7.442345e-01
170	3.494225e-02	7.479079e-01
171	3.529467e-02	7.515691e-01
172	3.564786e-02	7.552188e-01
173	3.600187e-02	7.588578e-01
174	3.635676e-02	7.624866e-01
175	3.671255e-02	7.661056e-01
176	3.706929e-02	7.697151e-01
177	3.742698e-02	7.733156e-01
178	3.778565e-02	7.769071e-01
179	3.814531e-02	7.804899e-01
180	3.850594e-02	7.840641e-01
181	3.886754e-02	7.876297e-01
182	3.923010e-02	7.911868e-01
183	3.959361e-02	7.947353e-01
184	3.995804e-02	7.982753e-01
185	4.032336e-02	8.018067e-01
186	4.068955e-02	8.053294e-01
187	4.105659e-02	8.088436e-01
188	4.142443e-02	8.123490e-01
189	4.179305e-02	8.158458e-01
190	4.216242e-02	8.193338e-01
191	4.253250e-02	8.228131e-01
192	4.290327e-02	8.262837e-01
193	4.327468e-02	8.297455e-01
194	4.364672e-02	8.331985e-01
195	4.401934e-02	8.366426e-01
196	4.439251e-02	8.400780e-01
197	4.476621e-02	8.435045e-01
198	4.514040e-02	8.469220e-01
199	4.551503e-02	8.503306e-01
200	4.589009e-02	8.537301e-01
201	4.626553e-02	8.571204e-01
202	4.664132e-02	8.605015e-01
203	4.701741e-02	8.638732e-01
204	4.739378e-02	8.672355e-01
205	4.777038e-02	8.705882e-01
206	4.814718e-02	8.739312e-01
207	4.852413e-02	8.772644e-01
208	4.890119e-02	8.805875e-01
209	4.927831e-02	8.839005e-01
210	4.965546e-02	8.872031e-01
211	5.003257e-02	8.904953e-01
212	5.040961e-02	8.937767e-01
213	5.078652e-02	8.970472e-01
214	5.116324e-02	9.003066e-01
215	5.153971e-02	9.035545e-01
216	5.191588e-02	9.067908e-01
217	5.229167e-02	9.100150e-01
218	5.266700e-02	9.132268e-01
219	5.304181e-02	9.164258e-01
220	5.341601e-02	9.196115e-01
221	5.378952e-02	9.227835e-01
222	5.416223e-02	9.259413e-01
223	5.453405e-02	9.290841e-01
224	5.490488e-02	9.322116e-01
225	5.527462e-02	9.353229e-01
226	5.564314e-02	9.384176e-01
227	5.601034e-02	9.414948e-01
228	5.637609e-02	9.445539e-01
229	5.674028e-02	9.475942e-01
230	5.710278e-02	9.506149e-01
231	5.746348e-02	9.536154e-01
232	5.782223e-02	9.565948e-01
233	5.817893e-02	9.595526e-01
234	5.853345e-02	9.624879e-01
235	5.888566e-02	9.654002e-01
236	5.923544e-02	9.682888e-01
237	5.958268e-02	9.711530e-01
238	5.992726e-02	9.739922e-01
239	6.026907e-02	9.768058e-01
240	6.060799e-02	9.795934e-01
241	6.094393e-02	9.823543e-01
242	6.127677e-02	9.850881e-01
243	6.160641e-02	9.877941e-01
244	6.193277e-02	9.904721e-01
245	6.225575e-02	9.931216e-01
246	6.257525e-02	9.957420e-01
247	6.289120e-02	9.983330e-01
248	6.320351e-02	1.000894e+00
249	6.351210e-02	1.003425e+00
250	6.381690e-02	1.005926e+00
251	6.411783e-02	1.008396e+00
252	6.441483e-02	1.010834e+00
253	6.470782e-02	1.013241e+00
254	6.499676e-02	1.015617e+00
255	6.528157e-02	1.017960e+00
256	6.556221e-02	1.020271e+00
257	6.583861e-02	1.022549e+00
258	6.611074e-02	1.024794e+00
259	6.637854e-02	1.027007e+00
260	6.664198e-02	1.029186e+00
261	6.690102e-02	1.031332e+00
262	6.715562e-02	1.033445e+00
263	6.740576e-02	1.035524e+00
264	6.765142e-02	1.037570e+00
265	6.789257e-02	1.039582e+00
266	6.812921e-02	1.041560e+00
267	6.836132e-02	1.043505e+00
268	6.858891e-02	1.045416e+00
269	6.881198e-02	1.047295e+00
270	6.903052e-02	1.049139e+00
271	6.924457e-02	1.050951e+00
272	6.945413e-02	1.052730e+00
273	6.965923e-02	1.054477e+00
274	6.985988e-02	1.056191e+00
275	7.005613e-02	1.057872e+00
276	7.024801e-02	1.059522e+00
277	7.043554e-02	1.061141e+00
278	7.061876e-02	1.062728e+00
279	7.079771e-02	1.064283e+00
280	7.097242e-02	1.065809e+00
281	7.114294e-02	1.067303e+00
282	7.130931e-02	1.068768e+00
283	7.147155e-02	1.070202e+00
284	7.162972e-02	1.071607e+00
285	7.178386e-02	1.072983e+00
286	7.193400e-02	1.074330e+00
287	7.208021e-02	1.075648e+00
288	7.222252e-02	1.076938e+00
289	7.236100e-02	1.078199e+00
290	7.249571e-02	1.079434e+00
291	7.262671e-02	1.080641e+00
292	7.275407e-02	1.081822e+00
293	7.287788e-02	1.082976e+00
294	7.299821e-02	1.084105e+00
295	7.311516e-02	1.085209e+00
296	7.322883e-02	1.086289e+00
297	7.333932e-02	1.087345e+00
298	7.344674e-02	1.088377e+00
299	7.355120e-02	1.089388e+00
300	7.365282e-02	1.090377e+00
301	7.375174e-02	1.091345e+00
302	7.384806e-02	1.092293e+00
303	7.394193e-02	1.093222e+00
304	7.403348e-02	1.094132e+00
305	7.412285e-02	1.095025e+00
306	7.421017e-02	1.095901e+00
307	7.429559e-02	1.096761e+00
308	7.437926e-02	1.097606e+00
309	7.446132e-02	1.098437e+00
310	7.454191e-02	1.099254e+00
311	7.462118e-02	1.100059e+00
312	7.469926e-02	1.100853e+00
313	7.477629e-02	1.101636e+00
314	7.485239e-02	1.102408e+00
315	7.492768e-02	1.103172e+00
316	7.500227e-02	1.103927e+00
317	7.507626e-02	1.104673e+00
318	7.514975e-02	1.105413e+00
319	7.522281e-02	1.106146e+00
320	7.529552e-02	1.106872e+00
321	7.536796e-02	1.107593e+00
322	7.544020e-02	1.108309e+00
323	7.551229e-02	1.109020e+00
324	7.558430e-02	1.109726e+00
325	7.565630e-02	1.110429e+00
326	7.572834e-02	1.111128e+00
327	7.580049e-02	1.111824e+00
328	7.587281e-02	1.112517e+00
329	7.594534e-02	1.113209e+00
330	7.601813e-02	1.113898e+00
331	7.609123e-02	1.114586e+00
332	7.616464e-02	1.115273e+00
333	7.623839e-02	1.115958e+00
334	7.631247e-02	1.116642e+00
